sell_mode,cell,configuration,mois,date_rebalance,ret_month,turnover,liquidite_ponderee,n_titres,w_BUY,w_NEUTRAL,w_SELL,n_BUY,n_NEUTRAL,n_SELL,contrib_BUY,contrib_NEUTRAL,contrib_SELL,n_days
exclude,1,C1 Ridge,2023-12,2023-12-29,0.057019801010745885,1.055626458340669,0.6835508328502798,37,0.9804426019619817,0.019310814540478054,0.0,27,10,0,0.06309528917632323,-1.2359366136621497e-05,0.0,21
exclude,1,C1 Ridge,2024-01,2024-01-31,0.061305042076532645,1.026413986066496,0.7359897410128511,43,0.6862582004505811,0.3136139143263715,0.0,21,22,0,0.06390875164905892,0.0005439445242385214,0.0,20
exclude,1,C1 Ridge,2024-02,2024-02-29,0.019259618255196287,1.0017984035847078,0.7114665220384592,38,0.691052749104066,0.30891320257387855,0.0,22,16,0,0.02443602200682808,-0.0017514085418235822,0.0,20
exclude,1,C1 Ridge,2024-03,2024-03-29,0.08069849497117532,1.1713321509251093,0.9599430294483042,36,0.977094181581578,0.022821739468089606,0.0,21,15,0,0.09129228633482929,-0.00018003456384486753,0.0,19
exclude,1,C1 Ridge,2024-04,2024-04-30,-0.010723725997287992,1.1452365460851732,0.7504328606730138,38,0.7102939748294959,0.2895880141082168,0.0,23,15,0,-0.012176628718409332,0.0035686674216148665,0.0,21
exclude,1,C1 Ridge,2024-05,2024-05-31,-0.021220785918457552,1.4433014516207727,0.8975126185750816,41,0.911780486085535,0.08802894497201146,0.0,25,16,0,-0.01726363778249516,-0.0018558715238975111,0.0,17
exclude,1,C1 Ridge,2024-06,2024-06-28,0.11578036176440465,0.5723211000255788,0.903601474256173,39,0.9132708624893855,0.08640350295836798,0.0,24,15,0,0.11741166818608571,0.0031742946880271698,0.0,22
exclude,1,C1 Ridge,2024-07,2024-07-31,0.039871198651515005,0.6173792255860561,0.7594810556913748,33,0.9301552214292396,0.06966027017036357,0.0,23,10,0,0.04447413959872279,-0.0009650605691994636,0.0,18
exclude,1,C1 Ridge,2024-08,2024-08-30,0.03387434902902453,0.8406529682534368,0.7543126080250261,47,0.9170735875335233,0.08277002715977197,0.0,33,14,0,0.03897156562884106,-0.002661085528433346,0.0,18
exclude,1,C1 Ridge,2024-09,2024-09-30,0.030182204965851556,1.064064154457763,0.5458502726027686,38,0.9619193266489556,0.037971343664170355,0.0,28,10,0,0.03880424753912462,-0.000755932492909571,0.0,22
exclude,1,C1 Ridge,2024-10,2024-10-31,0.0224458132177372,0.8451596822995845,0.4603933746376574,34,0.825169226260875,0.17456011348154854,0.0,24,10,0,0.011010320097997925,0.010038821589721074,0.0,18
exclude,1,C1 Ridge,2024-11,2024-11-29,0.04058745786661966,0.7625485989012244,0.7009654519625623,42,0.8217789038593926,0.17821149064754377,0.0,29,13,0,0.02396074343570324,0.021657914064187562,0.0,21
exclude,1,C1 Ridge,2024-12,2024-12-31,0.02209270781353867,0.6743939398700042,0.5848696737315175,33,0.9338285645733341,0.06596103530227988,0.0,27,6,0,0.01740174161545004,0.005600653666564875,0.0,20
exclude,1,C1 Ridge,2025-01,2025-01-31,0.014231221971991781,0.9565071017064601,0.9109075058927926,42,0.7072513399560617,0.29274866004393824,0.0,30,12,0,0.009450239112196777,0.006794821913307646,0.0,19
exclude,1,C1 Ridge,2025-02,2025-02-28,0.0671112037380528,0.7829718931965992,0.8474245837234363,41,0.716619643721507,0.28324177052611915,0.0,27,14,0,0.05699457268301091,0.014555611536696256,0.0,19
exclude,1,C1 Ridge,2025-03,2025-03-28,0.015314266210185945,0.7097362207779758,0.9259610508340872,39,0.9382107733163534,0.06168474801731436,0.0,28,11,0,0.013161219325778106,0.0025188888136476644,0.0,21
exclude,1,C1 Ridge,2025-04,2025-04-30,0.011089200537183874,0.7706417134531467,0.8375872741182377,29,0.9332279676134675,0.06653212168284053,0.0,22,7,0,0.017303868109599246,-0.004189454557458819,0.0,20
exclude,1,C1 Ridge,2025-05,2025-05-30,0.04461337555815814,0.6389066103374684,0.81721997525403,35,0.8379330617327028,0.16178735455556745,0.0,26,9,0,0.04723757834601088,0.0005665747131806394,0.0,18
exclude,1,C1 Ridge,2025-06,2025-06-30,-0.05731576665895233,0.8917511933085372,0.8244843647745074,35,0.5424825849678198,0.45731694274984785,0.0,22,13,0,-0.05959038426566505,-0.046508932068531336,0.0,188
exclude,2,C2 Ridge + régime,2023-01,2023-01-31,0.03096724253035199,0.9997392638330127,0.18705825129431658,37,0.6105378674914353,0.3892013963415774,0.0,22,15,0,0.012648580526772295,0.019682378190013634,0.0,19
exclude,2,C2 Ridge + régime,2023-02,2023-02-28,-0.005302025461265236,0.7425365363987317,0.21698091351490056,45,0.9619626895185727,0.03795206864110957,0.0,34,11,0,-0.0026272294348349268,0.0005933385578830953,0.0,22
exclude,2,C2 Ridge + régime,2023-03,2023-03-31,0.0002473974414074487,1.0308901354769104,0.34766343420723134,40,0.9885095420633588,0.011343935259797301,0.0,30,10,0,0.002047255611094765,0.0009897937500344043,0.0,18
exclude,2,C2 Ridge + régime,2023-04,2023-04-28,0.024673281790135615,0.7683075240727486,0.39466189858529627,41,0.8560058222824997,0.14354046739595216,0.0,30,11,0,0.026404610164866428,-0.0004551483043791373,0.0,21
exclude,2,C2 Ridge + régime,2023-05,2023-05-31,0.008425969353199614,1.1371922797815157,0.3569631525616521,43,0.929710090076587,0.06989711536430632,0.0,32,11,0,0.014134625924065626,-0.0027768685034948283,0.0,19
exclude,2,C2 Ridge + régime,2023-06,2023-06-28,0.033380642345841594,0.5759654008738563,0.38311018358506255,39,0.8244619194372483,0.17523662780032828,0.0,30,9,0,0.03323630750465759,0.002161632732640197,0.0,20
exclude,2,C2 Ridge + régime,2023-07,2023-07-31,0.02213811292737855,1.2750003646335288,0.6996782003991768,41,0.7006392834002113,0.29919066654570325,0.0,25,16,0,0.014391445258105286,0.011059071591421133,0.0,20
exclude,2,C2 Ridge + régime,2023-08,2023-08-31,0.0733303968247565,0.8894037642508902,0.7838453666439784,29,0.7891832219806533,0.21062118912411437,0.0,15,14,0,0.08092379728569771,-0.003943784004907732,0.0,18
exclude,2,C2 Ridge + régime,2023-09,2023-09-27,0.026883739611993418,0.6194937370192739,0.7723326929288589,37,0.6596984186488571,0.34010801759735876,0.0,19,18,0,0.021403235503335984,0.0035534997571259296,0.0,22
exclude,2,C2 Ridge + régime,2023-10,2023-10-31,-0.021245080544618933,0.7831659947663739,0.8696540307944602,30,0.8801485402195607,0.11959882630444196,0.0,20,10,0,-0.017518543627249916,-0.002829111069180805,0.0,20
exclude,2,C2 Ridge + régime,2023-11,2023-11-30,0.01606262406531478,0.9062622212628157,0.7892669246557392,39,0.8524008930683562,0.14728585936971925,0.0,21,18,0,0.017449988636430692,-0.0004890196677468033,0.0,20
exclude,2,C2 Ridge + régime,2023-12,2023-12-29,0.037210540322562435,1.3284819641049577,0.6342750540761791,36,0.7983582113777296,0.20150144804840964,0.0,24,12,0,0.04010510683956717,0.0027750493171123354,0.0,21
exclude,2,C2 Ridge + régime,2024-01,2024-01-31,0.04751386132283608,1.1473634088302394,0.6661867899591726,36,0.6113909199548103,0.3883106595083839,0.0,19,17,0,0.05046974694118792,0.00016923598570542595,0.0,20
exclude,2,C2 Ridge + régime,2024-02,2024-02-29,0.0232503228374612,1.1720779245569166,0.7339409187853675,32,0.6934526608519993,0.3061405077028184,0.0,18,14,0,0.017242182259592377,0.009846101493751733,0.0,20
exclude,2,C2 Ridge + régime,2024-03,2024-03-29,0.08362359206686398,1.0273063953500003,0.7742212386578616,36,0.7913413516536256,0.20842994246829027,0.0,19,17,0,0.08598324843137588,0.004237710101666288,0.0,19
exclude,2,C2 Ridge + régime,2024-04,2024-04-30,0.00625825797395585,0.9039966065759818,0.8137093291206601,36,0.7399104383678146,0.25984009663921553,0.0,24,12,0,-0.0019119971584365594,0.010499235298298527,0.0,21
exclude,2,C2 Ridge + régime,2024-05,2024-05-31,-0.014450313444383633,1.1154700848384904,0.8933502223644635,37,0.9138619934994334,0.08555141617988454,0.0,23,14,0,-0.010864522427743887,-0.0021854254452683985,0.0,17
exclude,2,C2 Ridge + régime,2024-06,2024-06-28,0.1041125571410817,0.4423218687170805,0.919801510074814,42,0.9122905976309038,0.08760762369346832,0.0,23,19,0,0.10415214946298149,0.002928337748231902,0.0,22
exclude,2,C2 Ridge + régime,2024-07,2024-07-31,0.0294377384289779,0.6626587080300406,0.8312089281102703,35,0.9158336468531346,0.08388007539713084,0.0,23,12,0,0.03141711506162689,0.0009452274558351746,0.0,18
exclude,2,C2 Ridge + régime,2024-08,2024-08-30,0.02232076849204323,1.0206175303916651,0.7184322904278787,44,0.8879213932599285,0.11189561382687783,0.0,30,14,0,0.01996678107167108,0.004487579760633426,0.0,18
exclude,2,C2 Ridge + régime,2024-09,2024-09-30,-0.006032487204410741,1.0027591871347226,0.5023826559766712,30,0.828398475298822,0.17118688633550852,0.0,21,9,0,0.004509290623919313,-0.007763613709362229,0.0,22
exclude,2,C2 Ridge + régime,2024-10,2024-10-31,0.01584479785992876,0.9508553895537296,0.4760589704368257,39,0.9474229358898923,0.052412150604885174,0.0,25,14,0,0.017455711911510813,-0.000642283548756138,0.0,18
exclude,2,C2 Ridge + régime,2024-11,2024-11-29,0.034742000124280414,0.6215425027012952,0.7745350215584114,38,0.967346346052152,0.03253390656468384,0.0,26,12,0,0.03621483299647672,0.0007414385084976536,0.0,21
exclude,2,C2 Ridge + régime,2024-12,2024-12-31,0.02734865094549499,0.7612497392983523,0.5571042682317612,40,0.9146534981570589,0.08520592472160005,0.0,28,12,0,0.02999959819655865,-0.0013245583926807705,0.0,20
exclude,2,C2 Ridge + régime,2025-01,2025-01-31,0.017145282466931366,1.1359903685997803,0.8728356177107695,37,0.7259477261335197,0.27382072821902176,0.0,27,10,0,0.008549577963471224,0.011916340931864434,0.0,19
exclude,2,C2 Ridge + régime,2025-02,2025-02-28,0.07487158455591558,0.7972411953006299,0.8194237708631793,39,0.6805654054702933,0.3191320328800524,0.0,25,14,0,0.05777959409812999,0.02153447279645067,0.0,19
exclude,2,C2 Ridge + régime,2025-03,2025-03-28,0.020472921928545995,0.7256303708177572,0.8839305227581352,39,0.9067281634853939,0.09317297604457674,0.0,30,9,0,0.015076996470030427,0.00560908830134129,0.0,21
exclude,2,C2 Ridge + régime,2025-04,2025-04-30,-0.003989219199726612,0.8191528304720831,0.7966486304353735,29,0.8676588405641437,0.13208524825326884,0.0,19,10,0,0.003307333179077954,-0.005741221963566026,0.0,20
exclude,2,C2 Ridge + régime,2025-05,2025-05-30,0.051380347223026535,0.7118470288947608,0.7964874188663957,32,0.7874755425850795,0.21244142027173182,0.0,24,8,0,0.056517905436145384,-0.0016448471583857414,0.0,18
exclude,2,C2 Ridge + régime,2025-06,2025-06-30,-0.06884421179840072,0.8777804134614972,0.7806343528900092,36,0.5552946098416611,0.4444688260962826,0.0,22,14,0,-0.058336980523946126,-0.056234675937608364,0.0,189
exclude,3,C3 Hybrid,2023-01,2023-01-31,0.024453561792223688,0.9997608762683929,0.13273939779080404,30,0.6964554948859668,0.3033053813824262,0.0,14,16,0,0.005979707256554801,0.01985197262578544,0.0,19
exclude,3,C3 Hybrid,2023-02,2023-02-28,0.00024152049605752346,0.9983357204100911,0.2017410030271307,29,0.6425294094246825,0.357161398967554,0.0,16,13,0,0.009904052816914564,-0.006996994053975507,0.0,22
exclude,3,C3 Hybrid,2023-03,2023-03-31,-0.01037196213478353,0.9408370247890956,0.1775920539628394,29,0.9525977776666208,0.047175822358960166,0.0,20,9,0,-0.0071289060055983195,-0.00040066630467700795,0.0,18
exclude,3,C3 Hybrid,2023-04,2023-04-28,0.037375507436395505,0.7527598244631785,0.41270603025371866,29,0.6926096297414487,0.30695494277141017,0.0,15,14,0,0.017316929886218725,0.021525366851686274,0.0,21
exclude,3,C3 Hybrid,2023-05,2023-05-31,0.009847994008624239,1.2755006017541917,0.340281357145045,26,0.831711902424549,0.1682362106816067,0.0,14,12,0,0.007461680493092787,0.004903154981262487,0.0,19
exclude,3,C3 Hybrid,2023-06,2023-06-28,0.033950725052124264,0.9900912252373473,0.5477064312924423,29,0.8002846328279623,0.19968107683375405,0.0,17,12,0,0.033843204762791075,0.004150907148429159,0.0,20
exclude,3,C3 Hybrid,2023-07,2023-07-31,0.019342968312213937,1.184077569419845,0.869994202447356,27,0.8142057986643205,0.18558462592035377,0.0,18,9,0,0.02264307825597965,-0.00010216715192562967,0.0,20
exclude,3,C3 Hybrid,2023-08,2023-08-31,0.08263731425620091,0.7560388943383534,0.9068810233904521,26,0.8764980466246168,0.12324775532048085,0.0,22,4,0,0.08993330357542222,-0.004402439410838318,0.0,18
exclude,3,C3 Hybrid,2023-09,2023-09-27,0.030105173381706596,0.6156213521590891,0.8985299845403365,33,0.8567501657844941,0.14314611485027695,0.0,25,8,0,0.030008774261843462,-0.0013543151796027368,0.0,22
exclude,3,C3 Hybrid,2023-10,2023-10-31,-0.033330548844656804,0.6223889957130063,0.9590585570040617,32,0.9173124805196898,0.0824976024067903,0.0,24,8,0,-0.031618144286937794,-0.0009602205301163392,0.0,20
exclude,3,C3 Hybrid,2023-11,2023-11-30,0.011013998889305432,0.6498977021194879,0.7867542394640876,30,0.8600526176604948,0.13971498465886756,0.0,21,9,0,0.017032659325435025,-0.004820807684387427,0.0,20
exclude,3,C3 Hybrid,2023-12,2023-12-29,0.0605728696756036,0.929771359991779,0.7414631318637818,29,0.9330972324439379,0.06666621131623254,0.0,21,8,0,0.06191605985583519,0.004443238727048629,0.0,21
exclude,3,C3 Hybrid,2024-01,2024-01-31,0.040646230371052416,1.4433475679577377,0.6894167191638917,31,0.8558296268256546,0.14414065205893056,0.0,17,14,0,0.04254181492800828,0.0015204566804442382,0.0,20
exclude,3,C3 Hybrid,2024-02,2024-02-29,0.034254422233949366,1.3749320975856436,0.883686351905215,30,0.847625872988732,0.15228497541685654,0.0,19,11,0,0.033670599057893005,0.005678114993510868,0.0,20
