cell,configuration,mois,date_rebalance,portfolio,ticker,weight,recommendation,predicted_return,conviction_score,score_opt,liquidity_vmq_20j,L_sigmoid,held,sell_mode,eligible_vmq,n_candidates,n_positions,expected_alpha_raw,cvar_95,liquidity_L_weighted,status,portfolio_ret_month,turnover,liquidite_ponderee,n_titres,ret_holding,contribution,eligible_vmq_500k,liquidity_role,min_vmq_threshold,protocol_window
3,C3 Hybrid,2024-03,2024-03-29,P_selected,ARD,0.024713789399269194,BUY,1.2755196489989387,1.2755196489989387,1.2755196489989387,1756048.5850000002,0.999999999965731,1,exclude,1,37,29,0.925271,0.008352,0.942,ok,0.04377111999852734,1.0590294528809556,0.9402404410917776,29,0.08400000000000007,0.002075958309538614,1,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-03,2024-03-29,P_selected,EQD,0.013954771909736851,BUY,0.5599998276950314,0.5599998276950314,0.5599998276950314,2302739.15,0.9999999999999944,1,exclude,1,37,29,0.925271,0.008352,0.942,ok,0.04377111999852734,1.0590294528809556,0.9402404410917776,29,0.06695652173913036,0.0009343629887389012,1,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-03,2024-03-29,P_selected,SMI,0.011720780583939489,BUY,0.861254206423143,0.861254206423143,0.861254206423143,722877.55,0.9994825296888584,1,exclude,1,37,29,0.925271,0.008352,0.942,ok,0.04377111999852734,1.0590294528809556,0.9402404410917776,29,0.11562500000000009,0.0013552152550180044,1,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-03,2024-03-29,P_selected,TMA,0.01167313850116583,BUY,0.2990763301967746,0.2990763301967746,0.2990763301967746,1932797.55,0.9999999999979736,1,exclude,1,37,29,0.925271,0.008352,0.942,ok,0.04377111999852734,1.0590294528809556,0.9402404410917776,29,0.00786275911365264,9.178307613497116e-05,1,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-03,2024-03-29,P_selected,LBV,0.009917350505403166,NEUTRAL,0.1499525218997622,0.1499525218997622,0.0749762609498811,4552965.35,1.0,1,exclude,1,37,29,0.925271,0.008352,0.942,ok,0.04377111999852734,1.0590294528809556,0.9402404410917776,29,-0.06240487062404876,-0.0006188909752230292,1,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-03,2024-03-29,P_selected,HPS,0.00896668904158984,NEUTRAL,-0.18409568480572155,-0.18409568480572155,-0.09204784240286078,1028472.4949999999,0.9999961040141963,1,exclude,1,37,29,0.925271,0.008352,0.942,ok,0.04377111999852734,1.0590294528809556,0.9402404410917776,29,-0.051724137931034475,-0.00046379426077188825,1,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-03,2024-03-29,P_selected,RDS,0.00854832285437957,BUY,2.08154415238586,2.08154415238586,2.08154415238586,2936320.8575,1.0,1,exclude,1,37,29,0.925271,0.008352,0.942,ok,0.04377111999852734,1.0590294528809556,0.9402404410917776,29,0.4993939393939393,0.004268980625459857,1,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-03,2024-03-29,P_selected,DYT,0.0053213967920747686,BUY,0.8000558513032867,0.8000558513032867,0.8000558513032867,710520.0700000001,0.9993694712769375,1,exclude,1,37,29,0.925271,0.008352,0.942,ok,0.04377111999852734,1.0590294528809556,0.9402404410917776,29,-0.01922322479403693,-0.00010229440675232028,1,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-03,2024-03-29,P_selected,ATL,0.005097737372355025,NEUTRAL,0.07770918759773952,0.07770918759773952,0.03885459379886976,2370839.145,0.9999999999999982,1,exclude,1,37,29,0.925271,0.008352,0.942,ok,0.04377111999852734,1.0590294528809556,0.9402404410917776,29,0.16129032258064524,0.0008222157052185529,1,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-03,2024-03-29,P_selected,TGC,0.0024076625441923683,BUY,0.8967820400651416,0.8967820400651416,0.8967820400651416,5166311.55,1.0,1,exclude,1,37,29,0.925271,0.008352,0.942,ok,0.04377111999852734,1.0590294528809556,0.9402404410917776,29,0.21843137254901945,0.0005259090341628032,1,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-03,2024-03-29,P_selected,MNG,0.001127059860763792,NEUTRAL,0.15775539533517802,0.15775539533517802,0.07887769766758901,2789222.85,1.0,1,exclude,1,37,29,0.925271,0.008352,0.942,ok,0.04377111999852734,1.0590294528809556,0.9402404410917776,29,0.3360000000000001,0.0003786921132166342,1,none,500000.0,2023-01_2025-06
