sell_mode,cell,configuration,mois,date_rebalance,ret_month,turnover,liquidite_ponderee,n_titres,w_BUY,w_NEUTRAL,w_SELL,n_BUY,n_NEUTRAL,n_SELL,contrib_BUY,contrib_NEUTRAL,contrib_SELL,n_days
exclude,3,C3 Hybrid,2024-05,2024-05-31,-0.006851492289080663,0.6790870258750416,0.999891265718676,26,0.9156176242644416,0.0842736414542344,0.0,16,10,0,-0.0031358799628720337,-0.0032194413550714262,0.0,17
exclude,3,C3 Hybrid,2024-06,2024-06-28,0.11011370503105677,0.4118356274230064,0.9999151745869828,29,0.9359342104120312,0.06398096417495155,0.0,18,11,0,0.1122908859232145,0.0002555073177451769,0.0,22
exclude,3,C3 Hybrid,2024-07,2024-07-31,0.018488079180169592,0.47604415318462756,0.9999448641672157,26,0.9768538418760874,0.023091022291128274,0.0,15,11,0,0.019689563372035486,0.000311951706019458,0.0,18
exclude,3,C3 Hybrid,2024-08,2024-08-30,0.06566438659815077,0.7843202749111884,0.9997969803152685,23,0.8747616257431631,0.12503535457210563,0.0,14,9,0,0.06316042818194971,0.00398194939397831,0.0,18
exclude,3,C3 Hybrid,2024-09,2024-09-30,-0.013906134938915904,0.8388422585033254,0.9999445785586837,26,0.6102959989675729,0.3896485795911107,0.0,14,12,0,-0.0031624422364745844,-0.008253672135058517,0.0,22
exclude,3,C3 Hybrid,2024-10,2024-10-31,0.005572953433738093,1.2099404248232988,0.9999795416953526,18,0.6974663866389769,0.30251315505637577,0.0,9,9,0,0.0055745020839894355,0.0031449825001885496,0.0,18
exclude,3,C3 Hybrid,2024-11,2024-11-29,0.016839200281980826,1.1561030789681679,0.999902769051663,24,0.8441233950888233,0.15577937396283953,0.0,15,9,0,0.022294382730128667,-0.0010888363903417428,0.0,21
exclude,3,C3 Hybrid,2024-12,2024-12-31,0.031352591680144926,0.6724622453471577,0.9999425208057325,24,0.8984566641879761,0.1014858566177566,0.0,16,8,0,0.0243097373457417,0.008974354667862434,0.0,20
exclude,3,C3 Hybrid,2025-01,2025-01-31,0.008485925148699724,1.1393822047099809,0.9998966311527767,29,0.5926479671409542,0.40724866401182236,0.0,17,12,0,0.011746953208000715,-0.001079337248430354,0.0,19
exclude,3,C3 Hybrid,2025-02,2025-02-28,0.06304764042363953,1.2866785563589453,0.9999988571094597,27,0.4069595531417922,0.5930393039676672,0.0,11,16,0,0.05370834174102986,0.0173916369523619,0.0,19
exclude,3,C3 Hybrid,2025-03,2025-03-28,-0.011379581836620356,1.2393288540951886,0.9997421810956645,31,0.7301708737495805,0.2695713073460838,0.0,16,15,0,-0.018075036875659183,0.007515166681570238,0.0,21
exclude,3,C3 Hybrid,2025-04,2025-04-30,0.009498220210278463,1.3141616694237832,0.9999272881677729,28,0.41976634141518027,0.5801609467525923,0.0,12,16,0,-0.0030641970792083324,0.015520904613515447,0.0,20
exclude,3,C3 Hybrid,2025-05,2025-05-30,0.057344963864817355,0.6654174570355204,0.9999155085818623,30,0.5011481746310618,0.4987673339508006,0.0,19,11,0,0.015629455765623888,0.04342594459650306,0.0,18
exclude,3,C3 Hybrid,2025-06,2025-06-30,-0.0003955827213161234,0.7581696021549233,0.9998470723753365,28,0.5072178711357597,0.4926292012395767,0.0,15,13,0,0.0881543890094366,-0.06636116279317773,0.0,189
exclude,4,C4 Hybrid + régime,2023-01,2023-01-31,0.0435671425956865,0.9999472502155714,0.9999472502155714,13,0.552181792799494,0.4477654574160772,0.0,8,5,0,0.01817713173847329,0.026890109765936202,0.0,19
exclude,4,C4 Hybrid + régime,2023-02,2023-02-28,-0.053265194497679524,0.588214411280754,0.9999989831261937,15,0.5632204963680157,0.436778486758178,0.0,5,10,0,-0.03199287170944367,-0.021323607713656236,0.0,22
exclude,4,C4 Hybrid + régime,2023-03,2023-03-31,0.02033924995977232,1.2818369265979461,0.9999257102581023,13,0.9552052699351428,0.04472044032295952,0.0,7,6,0,0.024124775629889954,-0.0008899377487966189,0.0,18
exclude,4,C4 Hybrid + régime,2023-04,2023-04-28,0.07088067178477031,0.5662406381198456,0.9998526433775977,15,0.3729807046162319,0.6268719387613658,0.0,5,10,0,0.03153250224139478,0.040543505623130735,0.0,21
exclude,4,C4 Hybrid + régime,2023-05,2023-05-31,0.07964425751964654,1.1560598871607763,0.9997805479618913,16,0.9669856778263975,0.03279487013549369,0.0,11,5,0,0.08107915341389864,0.0015168954329501506,0.0,19
exclude,4,C4 Hybrid + régime,2023-06,2023-06-28,0.08096721776130344,1.428521616099557,0.9999606654497256,20,0.9377999088501707,0.06216075659955507,0.0,12,8,0,0.08483550416058476,0.0007095684882597912,0.0,20
exclude,4,C4 Hybrid + régime,2023-07,2023-07-31,0.019682036846907502,0.7979754007844138,0.9998570588489515,27,0.9011052696173111,0.09875178923164055,0.0,23,4,0,0.01962714590730483,0.0020216705772493977,0.0,20
exclude,4,C4 Hybrid + régime,2023-08,2023-08-31,0.0819745621004151,0.7978361631706626,0.9999383675355299,25,0.9357225783487227,0.0642157891868071,0.0,22,3,0,0.08534163135082805,-0.0007928382504626197,0.0,18
exclude,4,C4 Hybrid + régime,2023-09,2023-09-27,0.035820409130110864,0.5524613789329398,0.9999044774818119,24,0.9874821242419285,0.0124223532398835,0.0,23,1,0,0.03438385336108433,0.0003730436408373422,0.0,22
exclude,4,C4 Hybrid + régime,2023-10,2023-10-31,-0.03110407196218734,0.44298864515113817,0.9998719367338642,22,0.9883936764286396,0.011478260305224555,0.0,16,6,0,-0.030704835102080857,-9.244598495632033e-05,0.0,20
exclude,4,C4 Hybrid + régime,2023-11,2023-11-30,0.023537115647939144,0.6076382419519452,0.9998833007559195,19,0.9988911784856785,0.0009921222702409308,0.0,18,1,0,0.024109534347049055,6.640818421773969e-05,0.0,20
exclude,4,C4 Hybrid + régime,2023-12,2023-12-29,0.10307651112706684,0.6590090487632976,0.999835165922065,23,0.9286222152786648,0.07121295064340023,0.0,17,6,0,0.09971089618547177,0.008605778744395456,0.0,21
exclude,4,C4 Hybrid + régime,2024-01,2024-01-31,0.07657655040717448,0.6525299897102084,0.9999477542305086,21,0.7006374686489572,0.29931028558155137,0.0,11,10,0,0.07395141923539808,0.004288037844656293,0.0,20
exclude,4,C4 Hybrid + régime,2024-02,2024-02-29,0.028869402758755935,0.6511339331183111,0.999996578844523,26,0.7469360647037311,0.25306051414079184,0.0,17,9,0,0.027047790548949277,0.004396689178634707,0.0,20
exclude,4,C4 Hybrid + régime,2024-03,2024-03-29,0.061548342658417354,1.0964146749229313,0.999943481636463,29,0.9240272041394227,0.07591627749704011,0.0,18,11,0,0.07185905902961663,-0.0031242870038867003,0.0,19
exclude,4,C4 Hybrid + régime,2024-04,2024-04-30,0.0069864904025340735,0.5524481657888389,0.9998019581491123,27,0.5353127661247649,0.46448919202434724,0.0,19,8,0,-0.0180299279241085,0.027381850281774433,0.0,21
exclude,4,C4 Hybrid + régime,2024-05,2024-05-31,-0.009594198415421196,0.663285857184507,0.9999481207652892,30,0.9019202670687035,0.09802785369658577,0.0,19,11,0,-0.005543946459138203,-0.0038119087752936103,0.0,17
exclude,4,C4 Hybrid + régime,2024-06,2024-06-28,0.12104548046636321,0.49145898242285213,0.9999779972807272,30,0.9456165131186777,0.05436148416204948,0.0,18,12,0,0.1217307743543903,0.002311016261893824,0.0,22
exclude,4,C4 Hybrid + régime,2024-07,2024-07-31,0.01829357372666407,0.5385683301304118,0.9999447615129761,26,0.9769011254430983,0.023043636069877707,0.0,15,11,0,0.019688697059235642,0.0003099667786292013,0.0,18
exclude,4,C4 Hybrid + régime,2024-08,2024-08-30,0.05447907163081922,0.8378306338964469,0.9999957741833951,29,0.8549251900507737,0.14507058413262156,0.0,17,12,0,0.05291152923656772,0.003927843955526394,0.0,18
exclude,4,C4 Hybrid + régime,2024-09,2024-09-30,0.003799922817949053,0.767311326244425,0.9999999999999998,28,0.6960114963325388,0.30398850366746116,0.0,15,13,0,0.014590850682024556,-0.0058124493340124895,0.0,22
exclude,4,C4 Hybrid + régime,2024-10,2024-10-31,0.004779619971158056,0.9888841462802997,0.9999689145504496,19,0.6592132157967806,0.3407556987536688,0.0,10,9,0,0.00478322732895598,0.0024212945000769144,0.0,18
exclude,4,C4 Hybrid + régime,2024-11,2024-11-29,0.019243846753079552,1.0882198344378022,0.9999694079588888,24,0.8324153727875829,0.16755403517130582,0.0,15,9,0,0.023422861565136472,-0.0001068380142325184,0.0,21
exclude,4,C4 Hybrid + régime,2024-12,2024-12-31,0.024333063006186206,0.7401461667588971,0.9998954563919761,22,0.8769672339930982,0.12292822239887778,0.0,14,8,0,0.017996696730774513,0.008009362795352257,0.0,20
exclude,4,C4 Hybrid + régime,2025-01,2025-01-31,0.010238034286544018,1.1617623305823042,0.9999189005355125,29,0.6025281694133112,0.3973907311222013,0.0,17,12,0,0.01251667840707384,0.0003930324906724212,0.0,19
exclude,4,C4 Hybrid + régime,2025-02,2025-02-28,0.06823916790672735,1.2745903890919854,0.9999810129776883,28,0.40502342544598147,0.5949575875317069,0.0,12,16,0,0.06020229915223122,0.016402622386239893,0.0,19
exclude,4,C4 Hybrid + régime,2025-03,2025-03-28,0.0037308853980027035,1.1696318918503363,0.999983994228383,35,0.6850478737834126,0.3149361204449704,0.0,17,18,0,-0.009437013268636376,0.013384541742026638,0.0,21
exclude,4,C4 Hybrid + régime,2025-04,2025-04-30,0.015537070635841088,1.2640156387589447,0.9999074964346295,30,0.4217335977480229,0.5781738986866066,0.0,13,17,0,0.0011598358621179089,0.01749279945040664,0.0,20
exclude,4,C4 Hybrid + régime,2025-05,2025-05-30,0.05747414205283041,0.6246324375875816,0.9999155085818623,30,0.5011481746310618,0.4987673339508006,0.0,19,11,0,0.015629455765623888,0.04342594459650306,0.0,18
exclude,4,C4 Hybrid + régime,2025-06,2025-06-30,-0.004929171506410257,0.6453878357262467,0.9999828666605528,27,0.5815254641235701,0.41845740253698255,0.0,16,11,0,0.09230991485067104,-0.06589591547820832,0.0,189
