date,ret_net,ret_gross,wealth100_net,drawdown_net
2022-01-12,0.0017765566269845833,0.0017765566269845833,116.75375270486386,-0.06501117133117484
2022-01-13,0.00185657157937465,0.00185657157937465,116.97051440392103,-0.06327529764483564
2022-01-14,0.013371389191793875,0.013371389191793875,118.5345726759802,-0.05074998708407741
2022-01-17,-0.0006196512894065714,-0.0006196512894065714,118.46112257518226,-0.05133819107854998
2022-01-18,0.010585794154645445,0.010585794154645445,119.71512763409136,-0.04129585244693401
2022-01-19,0.0033099628514092626,0.0033099628514092626,120.11138025931191,-0.03812257733304136
2022-01-20,0.005882438299801799,0.005882438299801799,120.81792804279135,-0.032464392742230674
2022-01-21,0.01570251773303652,0.01570251773303652,122.71507370035202,-0.017271647711921245
2022-01-24,0.009429809666052646,0.009429809666052646,123.87225348850195,-0.008004706396411154
2022-01-25,-0.006117312768210936,-0.006117312768210936,123.11448817060968,-0.014073051871977493
2022-01-26,-0.001314548291415118,-0.001314548291415118,122.95264823053655,-0.015369100457099383
2022-01-27,-0.0026410833300077336,-0.0026410833300077336,122.62792004091456,-0.017969592712092752
2022-01-28,-0.0021307324011148178,-0.0021307324011148178,122.36663275840208,-0.02006203671978113
2022-01-31,0.030673868892548226,0.030673868892548226,126.1200908084559,0.0
2022-02-02,-0.01060698015114741,-0.0074788281633851325,124.78233750858972,-0.01060698015114725
2022-02-03,0.008106406007803692,0.008106406007803692,125.79387379903714,-0.002586558630965352
2022-02-04,0.0031986156101437863,0.0031986156101437863,126.19624004743119,0.0
2022-02-07,-0.004790457257813885,-0.004790457257813885,125.59170235338715,-0.004790457257813907
2022-02-08,-0.0026016511959679124,-0.0026016511959679124,125.26495655075583,-0.007379645354927744
2022-02-09,-0.0016381418854630116,-0.0016381418854630116,125.05975477864932,-0.009005698334235035
2022-02-10,0.007288435989698977,0.007288435989698977,125.97124479624095,-0.001782899800387705
2022-02-11,-0.006141183335443443,-0.006141183335443443,125.19763228695322,-0.007913134021288126
2022-02-14,-0.0065851362863222655,-0.0065851362863222655,124.37318881561876,-0.014446161241628341
2022-02-15,-0.005412930008974157,-0.005412930008974157,123.69996544956689,-0.019780895190903203
2022-02-16,-0.0038062850192618226,-0.0038062850192618226,123.229128124193,-0.023511888485132415
2022-02-17,0.0005051824771900606,0.0005051824771900606,123.29138132040075,-0.023018583802010717
2022-02-18,0.0014764172939426025,0.0014764172939426025,123.47341084797625,-0.021576151543275524
2022-02-21,-0.004179376579768778,-0.004179376579768778,122.95736896645406,-0.025665353260602708
2022-02-22,0.0019945586957155433,0.0019945586957155433,123.20261465592841,-0.023721985618411656
2022-02-23,-0.0009518012882287204,-0.0009518012882287204,123.08535024858575,-0.024651208290169424
2022-02-24,-0.03887383370982597,-0.03887383370982597,118.30055081090653,-0.0625667550281771
2022-02-25,0.01610403910916175,0.01610403910916175,120.20566750780075,-0.0474702933889225
2022-02-28,-0.013717889096108774,-0.013717889096108774,118.556699492205,-0.0605369902649624
2022-03-02,-0.014290955001799612,-0.010755086563547634,116.8624110346,-0.07396281386294112
2022-03-03,-0.018806743326161585,-0.018806743326161585,114.66460966579588,-0.09137855753310176
2022-03-04,0.002624045566884215,0.002624045566884215,114.96549482646792,-0.08899429346502064
2022-03-07,-0.02518533379345906,-0.02518533379345906,112.07005046453314,-0.11193827627185005
2022-03-08,0.011464256085392388,0.011464256085392388,113.35485022256138,-0.1017573092513957
2022-03-09,0.008812825912127412,0.008812825912127412,114.3538267838681,-0.0938412527909872
2022-03-10,0.011702679387232457,0.011702679387232457,115.69207295542282,-0.08323676749846409
2022-03-11,-0.006177978086596381,-0.006177978086596381,114.9773298639113,-0.08890051065945581
2022-03-14,0.009215255283847566,0.009215255283847566,116.03687531046238,-0.0805044962761996
2022-03-15,0.0059554077445810255,0.0059554077445810255,116.72792221634327,-0.07502852563221563
2022-03-16,0.009584108836539948,0.009584108836539948,117.84665532712788,-0.06616349835117985
2022-03-17,0.017696658049310646,0.017696658049310646,119.93214728870704,-0.04963771310753606
2022-03-18,0.002907931171047935,0.002907931171047935,120.28090171821862,-0.0468741249896929
2022-03-21,-0.005601934027922205,-0.005601934027922205,119.60709604197417,-0.052213473261806254
2022-03-22,-0.0019241099546547145,-0.0019241099546547145,119.37695883783246,-0.054037118752790825
2022-03-23,-0.01253931798062638,-0.01253931798062638,117.88005319140473,-0.06589884811861912
2022-03-24,0.0020773918329055085,0.0020773918329055085,118.12493625116703,-0.06395835401459304
2022-03-25,0.005653358382695163,0.005653358382695163,118.7927388497279,-0.05866657512870965
2022-03-28,6.860083345239666e-05,6.860083345239666e-05,118.80088813062109,-0.05860199887120687
2022-03-29,0.010841347810604937,0.010841347810604937,120.08884987905391,-0.04839597571276144
2022-03-30,0.006707934752255042,0.006707934752255042,120.89439804851594,-0.04201267800785935
2022-03-31,0.009067708460912304,0.009067708460912304,121.99063320457736,-0.033325928262784466
2022-04-04,-0.006181552694583174,-0.0036299305125962523,121.2365416771777,-0.039301474975715456
2022-04-05,0.001156182411163467,0.001156182411163467,121.37671323425513,-0.03819073223865166
2022-04-06,0.005838859591520918,0.005838859591520918,122.08541482051025,-0.0325748629703696
2022-04-07,0.0014030979049077593,0.0014030979049077593,122.25671261026471,-0.031217470787448187
2022-04-08,-0.0014164996707981803,-0.0014164996707981803,122.0835360170994,-0.032589750921152794
2022-04-11,0.0033323157644493187,0.0033323157644493187,122.4903569087489,-0.02936603449745756
2022-04-12,0.006533346601850763,0.006533346601850763,123.29062886581814,-0.02302454637730078
2022-04-13,0.0037016018805638073,0.0037016018805638073,123.74700168948374,-0.019408172200906404
2022-04-14,-0.007214738730699129,-0.007214738730699129,122.85419940358673,-0.026482886039935538
2022-04-15,0.0055405478110399035,0.0055405478110399035,123.53487896916934,-0.021089067925174065
2022-04-18,0.0028289219911203645,0.0028289219911203645,123.88434950495564,-0.018319805262079325
2022-04-19,-0.001629117270929505,-0.001629117270929505,123.68252737157925,-0.01991907742185628
2022-04-20,0.001673090899411549,0.001673090899411549,123.88945948254087,-0.018279312949603943
2022-04-21,0.011533378276666327,0.011533378276666327,125.31832348324473,-0.006956756903823025
2022-04-22,0.011607583103992552,0.011607583103992552,126.7729663375295,0.0
2022-04-25,-0.0020313380905867848,-0.0020313380905867848,126.51544758215141,-0.002031338090586754
2022-04-26,0.00044384511295329505,0.00044384511295329505,126.57160084527386,-0.001588394577117569
2022-04-27,0.007261327422770936,0.007261327422770936,127.49067868143564,0.0
