date_cours,net_return
2018-12-10,0.0021201324454394026
2018-12-11,0.008305211487877879
2018-12-12,-0.0020707703609092283
2018-12-13,-0.005130264130639519
2018-12-14,0.002606696196609466
2018-12-17,-0.005677203583755091
2018-12-18,0.0029445994280412184
2018-12-19,0.0003116494704401604
2018-12-20,0.0005993627124540151
2018-12-21,-0.0025819449331386433
2018-12-24,0.002024942088261126
2018-12-25,-0.0028178798391492415
2018-12-26,0.00460222717517413
2018-12-27,0.005804024197724679
2018-12-28,-0.010389117703907758
2018-12-31,0.023295411010483276
2019-01-03,-0.002974856077735142
2019-01-04,-0.005659271509408408
2019-01-07,0.004608583779734833
2019-01-08,-0.0030575034849288215
2019-01-09,-0.0007213627194143928
2019-01-10,-0.0026998483065758506
2019-01-14,-0.01238505826319029
2019-01-15,0.014883191270709854
2019-01-16,-0.002513367263701329
2019-01-17,0.010702494616987994
2019-01-18,-0.005126224292219445
2019-01-21,0.002232342770101422
2019-01-22,0.0010010323389312396
2019-01-23,0.0013695572700602808
2019-01-24,0.003613084036439577
2019-01-25,-0.004803031935435514
2019-01-28,0.007906542080801134
2019-01-29,0.0038216863218029297
2019-01-30,0.0027635308931839623
2019-01-31,-0.008185609721484074
2019-02-04,0.006112374151275796
2019-02-05,-0.005566379990505519
2019-02-06,0.0018082565806129052
2019-02-07,-0.0037290669271348694
2019-02-08,0.0034234558796095824
2019-02-11,-0.0037542474246303275
2019-02-12,0.006670748093302551
2019-02-13,-0.002581057225246187
2019-02-14,-0.007762033172359577
2019-02-15,-0.003072966576309836
2019-02-18,0.005684537948382824
2019-02-19,0.00147128287798663
2019-02-20,-0.004213669045832701
2019-02-21,-0.0028604636988242066
2019-02-22,-0.005982345831921751
2019-02-25,-0.0007243098518846142
2019-02-26,0.0005097192712860655
2019-02-27,-0.0021452961007731304
2019-02-28,-0.008789301225792589
2019-03-04,-0.0002016681426800903
2019-03-05,0.0008451472846948259
2019-03-06,-0.010588713133828044
2019-03-07,0.000419801240629611
2019-03-08,-0.007233022906018285
2019-03-11,-0.002410155593486965
2019-03-12,0.002722614415352732
2019-03-13,-0.003084797057765459
2019-03-14,-0.000535561896375162
2019-03-15,-0.004898187180652417
2019-03-18,3.325568237747456e-05
2019-03-19,0.003100256897090758
2019-03-20,0.01283493920570292
2019-03-21,-0.0027794141363729633
2019-03-22,-0.012403687915952458
2019-03-25,0.014266474354981303
2019-03-26,0.0023785012299407516
2019-03-27,0.006745712936699956
2019-03-28,-0.00291160174920981
2019-03-29,-0.011523656723364143
2019-04-01,-0.004455181388264649
2019-04-02,-0.0062037576288517925
2019-04-03,-0.002506680535457461
2019-04-04,0.00392316592189564
2019-04-05,0.00406406101401384
2019-04-08,-0.0032033597852689903
2019-04-09,-0.0016885372024215755
2019-04-10,-0.0035522328443060177
2019-04-11,0.004147475407794167
2019-04-12,0.004476845613173107
2019-04-15,-0.00027987898644364476
2019-04-16,0.00192638307899542
2019-04-17,-0.006685046139547261
2019-04-18,0.010966535025908684
2019-04-19,0.00138596275197187
2019-04-22,-0.0068738011155912
2019-04-23,-0.0017094192106152548
2019-04-24,-0.0005745779211194094
2019-04-25,-0.0037118577304064487
2019-04-26,-0.007515717676815881
2019-04-29,0.00482771068884177
2019-04-30,-0.006213087030418138
2019-05-03,-0.010803244736793918
2019-05-06,0.0019262670252878822
2019-05-07,0.008346650989576475
2019-05-08,0.006449728911273241
2019-05-09,-0.010987789500070158
2019-05-10,0.006863878868018992
2019-05-13,-0.004436823841387189
2019-05-14,0.007644165611447696
2019-05-15,0.002931652001182798
2019-05-16,0.0007230929731097898
2019-05-17,-0.0012430637355566895
2019-05-20,-0.001423827257801807
2019-05-21,-0.008085562064314366
2019-05-22,0.005904107344627017
2019-05-23,-0.011021184109345918
2019-05-24,-0.0062399010218797575
2019-05-27,0.0011566021803513264
2019-05-28,-0.003710388743765731
2019-05-29,0.008057640342843729
2019-05-30,-0.0070974912444094
2019-05-31,0.00457508858403101
2019-06-04,-0.0038975269270159017
2019-06-10,-0.001741826236554154
2019-06-11,-0.0007509800870472059
2019-06-12,0.011201184695068532
2019-06-13,-0.001336297376733749
2019-06-14,0.009607006356255407
2019-06-17,-0.0022629603782972404
2019-06-18,-0.000931208538078917
2019-06-19,-0.004954129076173057
2019-06-20,-0.001234295985210655
2019-06-21,0.0011499715106131154
2019-06-24,-0.0005072062727723863
2019-06-25,0.0013836969055487625
2019-06-26,0.0024461154624654574
2019-06-27,0.00490290795749243
2019-06-28,-0.00449420275085553
2019-07-01,-0.009919503891246675
2019-07-02,-0.01076141839293319
2019-07-03,-0.00663001425693058
2019-07-04,0.002742656423085588
2019-07-05,0.013084773589506968
2019-07-08,0.0032868514604859466
2019-07-09,0.0019653086693488557
2019-07-10,0.0011243326416000576
2019-07-11,0.00011486092502408903
2019-07-12,-0.003116189309332622
2019-07-15,0.0036387689819266486
2019-07-16,-0.00805451891122835
2019-07-17,0.001068946241820983
2019-07-18,0.003568931555132742
2019-07-19,-0.0015627157252512882
2019-07-22,0.001303885575358982
2019-07-23,0.0023185724017581156
2019-07-24,0.005169123992824483
2019-07-25,0.0026777176761268295
2019-07-26,0.0037503876374324874
2019-07-29,-0.0004775314646852995
2019-07-31,-0.003367992215833937
2019-08-02,-0.0034085073041971664
2019-08-05,8.807497092799669e-05
2019-08-06,-0.0022062847882085585
2019-08-07,0.0013242542826061286
2019-08-08,-0.0024615438991057153
2019-08-09,-0.00047912198840721544
2019-08-15,0.00036017565145619575
2019-08-16,0.005387077721294438
2019-08-19,0.0006723461815420444
2019-08-22,4.0504784196196936e-05
2019-08-23,0.0008917847692232068
2019-08-26,0.005974376116148626
2019-08-27,0.0056310681638383295
2019-08-28,-0.0078667312454989
2019-08-29,0.00366256210162621
2019-08-30,0.006507589901452749
2019-09-03,-0.006313932098301999
2019-09-04,0.0038808744153296477
2019-09-05,0.0019408877389601325
2019-09-06,-0.0019557677138057226
2019-09-09,0.0016540616355148262
2019-09-10,-0.008078027674362068
2019-09-11,0.0005048046075410918
2019-09-12,0.005445138657195877
2019-09-13,-0.0017583686300631882
2019-09-16,0.00028741869705289057
2019-09-17,-0.002781534357769101
2019-09-18,-0.00016037683881002832
2019-09-19,0.00553906064161818
2019-09-20,-0.001823679539494872
2019-09-23,0.0041330819836868215
2019-09-24,0.005323049936858457
2019-09-25,-0.0008277219684476248
2019-09-26,0.003021829325871193
2019-09-27,0.006538656478136517
2019-09-30,0.010100171476510721
2019-10-02,0.0010155396173019953
2019-10-03,-0.0057048626458186735
2019-10-04,0.013228454426965023
2019-10-07,-0.006010420729913245
2019-10-08,-0.007413260243588636
2019-10-09,-0.003399837838215969
2019-10-10,-0.00015886134618069852
2019-10-11,0.0011788500429353956
2019-10-14,-0.002005718907454928
2019-10-15,0.004090784270655972
2019-10-16,-0.002407397221809514
2019-10-17,0.014772609318730265
2019-10-18,0.0165440071524747
2019-10-21,-0.009529316067999302
2019-10-22,-0.0006278890489313593
2019-10-23,0.0038216417779070506
2019-10-24,-0.002891668963314848
2019-10-25,0.015104015830953032
2019-10-28,-0.0006729639512780805
2019-10-29,-0.014267017849741295
2019-10-30,0.00839766467528244
2019-10-31,0.0010272361973797267
2019-11-04,-0.0019429865868543228
2019-11-05,-0.002263922414235159
2019-11-07,0.0012797286375156322
2019-11-08,0.004073297247778946
2019-11-12,-0.00951011984551991
2019-11-13,-0.0025149572844398865
2019-11-14,-0.0011027983494529426
2019-11-15,0.008720286223417941
2019-11-19,-0.0020265363272182315
2019-11-20,0.0011474320144592492
2019-11-21,0.008510887358881364
2019-11-22,0.0046976668259185225
2019-11-25,-0.0009438723272156185
2019-11-26,0.002643780672299151
2019-11-27,0.0032155960638620227
2019-11-28,-2.1160917929175454e-05
2019-11-29,0.005670808682510255
2019-12-03,-0.00399986972651375
2019-12-04,-0.0033370662752480558
2019-12-05,0.0005085780480928554
2019-12-06,0.004270794498422158
2019-12-09,-0.0021731647111115364
2019-12-10,-0.001035375866068516
2019-12-11,0.0046159168210070205
2019-12-12,-0.0024449720718950213
2019-12-13,0.005163190966362444
2019-12-16,4.7709977837828e-05
2019-12-17,0.006858896230495238
2019-12-18,-0.008402616922879975
2019-12-19,0.009561830530030494
2019-12-20,0.008031518571580746
2019-12-23,0.0014743355962029993
2019-12-24,0.006127068266169848
2019-12-25,-0.011604159908939923
2019-12-26,-0.0051292646347035975
2019-12-27,-0.010465642831912082
2019-12-30,0.005366527242009771
2019-12-31,-0.0033897182667857063
2020-01-03,0.0011224058854179563
2020-01-06,-0.005279480286558711
2020-01-07,0.0011434798852589909
2020-01-08,0.0033707030801424444
2020-01-09,0.007204887652491114
2020-01-10,-0.003644525219664717
2020-01-13,-0.0014462922772518398
2020-01-14,0.0016672959633857302
2020-01-15,-0.0009043292704515177
2020-01-16,0.00247271642314393
2020-01-17,0.008302469542739055
2020-01-20,-0.0021065109571096457
2020-01-21,-1.844255829538293e-05
2020-01-22,0.008526129138274458
2020-01-23,-0.0002938280892153051
2020-01-24,-0.0013417669239371634
2020-01-27,-0.0030806621441975207
2020-01-28,-0.00389445240949364
2020-01-29,0.0021517879669905207
2020-01-30,-0.0006710077779307745
2020-01-31,-0.003267342666286835
2020-02-04,-0.0071530308077209556
2020-02-05,-0.0001754745087754345
2020-02-06,-0.0006579424718951638
2020-02-07,0.0035435089533164244
2020-02-10,-0.005714989787868565
2020-02-11,-0.004838135367210324
2020-02-12,-0.004561756067651924
2020-02-13,0.0082648242784596
2020-02-14,0.011687423298369004
2020-02-17,0.0032232613085549735
2020-02-18,-0.005892394794451183
2020-02-19,0.004257439159637147
2020-02-20,-0.0048271146527450945
2020-02-21,-0.006259974635519785
2020-02-24,-0.008983339170464516
2020-02-25,0.004883064205530663
2020-02-26,0.003135694416211549
2020-02-27,0.0009549976773530342
2020-02-28,-0.007241203346415338
2020-03-03,-0.017312190955161205
2020-03-04,0.0027826648616403435
2020-03-05,0.000673651715372306
2020-03-06,-0.028641854520285975
2020-03-09,-0.04999345586189791
2020-03-10,0.03932213833695548
2020-03-11,0.005384480205635558
2020-03-12,-0.06129173402224382
2020-03-13,-0.017329517789037633
2020-03-16,-0.07297476043025908
2020-03-17,-0.022224279395678344
2020-03-18,-0.029418501371925535
2020-03-19,0.024663109696660246
2020-03-20,0.025359368980322476
2020-03-23,0.028446124204720036
2020-03-24,0.025897891814210486
2020-03-25,-0.011112043486899339
2020-03-26,0.005491443659838002
2020-03-27,-0.015938052398863218
2020-03-30,0.00103633098020524
2020-03-31,-0.004727392407279022
2020-04-02,0.0018982192055536306
2020-04-03,-0.008254617793515908
2020-04-06,-0.0028048436266670013
2020-04-07,-0.004899932829431461
2020-04-08,-0.0003876685670984491
2020-04-09,-0.003965691845436661
2020-04-10,0.0005763000583256473
2020-04-13,-0.002207748877212809
2020-04-14,0.004155075135692217
2020-04-15,0.0024549777718504556
2020-04-16,-0.0048161785002434855
2020-04-17,0.003605229428466277
2020-04-20,-0.004638227320853016
2020-04-21,-2.1613841148630615e-05
2020-04-22,-0.000929291058206624
2020-04-23,-0.006535365256939468
2020-04-24,0.004747618259893489
2020-04-27,-0.002156141970317147
2020-04-28,-0.0009719820438255516
2020-04-29,0.00854798387079506
2020-04-30,0.006231622934738321
2020-05-05,-0.0006491638993366658
2020-05-06,-0.0004403169465847245
2020-05-07,0.004065815864170288
2020-05-08,0.005273539733054067
2020-05-11,0.0027327413899428704
2020-05-12,-0.0015301047494290468
2020-05-13,-0.0026568720101817172
2020-05-14,0.002023814472107039
2020-05-15,0.0014863679520227542
2020-05-18,0.0007291862443991759
2020-05-19,0.0006673672952763886
2020-05-20,-0.006322893723797065
2020-05-21,-0.00025552870952632673
2020-05-22,-0.000788351689664108
2020-05-26,0.0034531006955381403
2020-05-27,0.0004968466622410976
2020-05-28,-0.0030132072936560565
2020-05-29,0.002916268779243958
2020-06-02,-0.003741014450629497
2020-06-03,0.003416152296092295
2020-06-04,0.006674970150113185
2020-06-05,0.005437757604698573
2020-06-08,0.008756479120238069
2020-06-09,-0.001011916373675133
2020-06-10,0.001021324697067902
2020-06-11,-0.0030118257763760516
2020-06-12,-0.00032961903952058626
2020-06-15,0.007553016353129477
2020-06-16,0.003290670571074424
2020-06-17,0.01419700481233978
2020-06-18,-0.0058579916019218855
2020-06-19,-0.002759755499686788
2020-06-22,0.004700309549387047
2020-06-23,-0.0005353595008621559
2020-06-24,-0.0030321438699379153
2020-06-25,-0.008917322349275518
2020-06-26,-0.007062035946282033
2020-06-29,0.00042895915863152043
2020-06-30,0.0025871452312001358
2020-07-02,-0.004426526857998979
2020-07-03,0.00412709339218316
2020-07-06,-0.0008996493941743074
2020-07-07,-0.001952428632941202
2020-07-08,-0.001705966048017262
2020-07-09,-6.171192052738043e-05
2020-07-10,-0.011519516799275225
2020-07-13,0.00016416054505770063
2020-07-14,-0.004687725455510674
2020-07-15,0.007886892893266141
2020-07-16,0.001357141692210769
2020-07-17,-0.0033844681190572544
2020-07-20,-0.004940277238185007
2020-07-21,-0.00017485194220966997
2020-07-22,0.0023246232660684867
2020-07-23,-0.0008076295318147719
2020-07-24,-0.0032707015253277405
2020-07-27,-0.002127433374546738
2020-07-28,-0.007602928738165708
2020-07-29,0.002715461447222323
2020-08-04,-0.009044964789284786
2020-08-05,0.0032212304823710704
2020-08-06,0.011532056288765679
2020-08-07,0.0009355543151047438
2020-08-10,0.0004469688385869256
2020-08-11,-0.0013998993144891437
2020-08-12,-0.006155635083178902
2020-08-13,-0.0023295445594261814
2020-08-17,0.00467820300267331
2020-08-18,0.0036197488106149383
2020-08-19,-0.0024724407716059708
2020-08-24,0.001448828973132406
2020-08-25,-0.0018761566135649462
2020-08-26,-0.0004787195647777372
2020-08-27,-0.0007800098103217219
2020-08-28,-0.001358328664586131
2020-08-31,0.002260713036541171
2020-09-02,-0.0048984035831984175
2020-09-03,-0.002229875875430251
2020-09-04,-0.011306531178207816
2020-09-07,0.007322943637728462
2020-09-08,-0.002665772607568649
2020-09-09,0.0030121185487845684
2020-09-10,-0.002379596518495023
2020-09-11,-0.002266883263199318
2020-09-14,0.0036533387188716748
2020-09-15,0.002429687660989619
2020-09-16,0.003654489724834246
2020-09-17,-0.002465152269128927
2020-09-18,0.0018552816776198481
2020-09-21,-0.0011972144303553645
2020-09-22,-0.002658095436040735
2020-09-23,-0.007392743068026015
2020-09-24,-0.0075713938973668736
2020-09-25,-0.0011034576276568431
2020-09-28,0.00411553246505729
2020-09-29,0.005826427654117959
2020-09-30,0.0016062591286008512
2020-10-02,-0.0027032071919781803
2020-10-05,0.0018492025679318273
2020-10-06,0.003808926703676074
2020-10-07,0.00035079707255594695
2020-10-08,-0.0012930194066083948
2020-10-09,0.0015858599985485546
2020-10-12,0.003436384592497546
2020-10-13,-0.0010661831137225243
2020-10-14,0.0006950773179533188
2020-10-15,0.00277824193899338
2020-10-16,-0.0012893839990299534
2020-10-19,-0.0003584530411565022
2020-10-20,0.0016199584607903747
2020-10-21,0.002315057156417493
2020-10-22,-0.0005092240444970452
2020-10-23,0.0036233065404824116
2020-10-26,-5.646718758604163e-05
2020-10-27,-0.0016689467686460775
2020-10-28,-0.0004167314150320838
2020-11-03,-0.0012927429295075876
2020-11-04,-0.0008113662637766312
2020-11-05,-4.897782707178065e-05
2020-11-09,0.004919374714537352
2020-11-10,4.019407158626892e-05
2020-11-11,-0.0019706071488176454
2020-11-12,0.0004709735740356591
2020-11-13,-0.0017701357756103246
2020-11-16,0.003511412199264394
2020-11-17,-0.004273224639754327
2020-11-19,0.002298264353458191
2020-11-20,0.003533473875872346
2020-11-23,0.002378161201646221
2020-11-24,0.0023823034506050248
2020-11-25,0.0015525682506850067
2020-11-26,0.0014344937766948929
2020-11-27,0.0001682884257210879
2020-11-30,0.0021530806400256496
2020-12-02,-0.0047711657770410434
2020-12-03,-0.0033002042876881903
2020-12-04,0.001582132048531259
2020-12-07,0.0021917795989571023
2020-12-08,-0.001990123440431041
2020-12-09,0.0005987089298942598
2020-12-10,0.003728414919572392
2020-12-11,0.012493552461677965
2020-12-14,0.0012159086179017087
2020-12-15,0.007246229972998771
2020-12-16,-0.006210399446783694
2020-12-17,0.003600128575649787
2020-12-18,-0.0034837596695099448
2020-12-21,-0.01996295677875663
2020-12-22,0.010362798400852894
2020-12-23,0.0016314567972989494
2020-12-24,-0.0005352779471634294
2020-12-25,-0.003032831742910016
2020-12-28,-0.007677055011186605
2020-12-29,-0.0004145957263732964
2020-12-30,0.0027641633794900505
2020-12-31,0.00539182719806799
2021-01-05,-0.0037925306301180724
2021-01-06,0.002000379475608796
2021-01-07,0.000391630183199106
2021-01-08,0.00103868456196431
2021-01-12,-0.0007886206617484639
2021-01-13,0.005113332381442804
2021-01-14,0.002911713847546737
2021-01-15,0.0013489433567062804
2021-01-18,0.0005029031410069115
2021-01-19,-0.005098336049420623
2021-01-20,-0.000982249338662229
2021-01-21,-0.0006803897823582726
2021-01-22,0.002930794177088335
2021-01-25,-0.0003735290186533064
2021-01-26,0.0039924587416087275
2021-01-27,0.0040095675275729605
2021-01-28,-0.004783329738631636
2021-01-29,0.0024101821635388702
2021-02-02,-0.0021971654981542527
2021-02-03,-0.006291730664291675
2021-02-04,-0.00813336564029332
2021-02-05,-0.01106779989736932
2021-02-08,-0.002612174362855101
2021-02-09,-0.007092189591178723
2021-02-10,-0.005193813524564704
2021-02-11,0.0036460246583646413
2021-02-12,0.000545321811563724
2021-02-15,-0.004028526307434106
2021-02-16,0.00192770287887574
2021-02-17,-0.0032010095989824057
2021-02-18,0.0005610543179989081
2021-02-19,-0.008698188187310532
2021-02-22,-0.002506335613404987
2021-02-23,-0.007439038981523554
2021-02-24,-0.006467919381837379
2021-02-25,0.00034771127713360215
2021-02-26,0.006578714241776993
2021-03-02,5.901003956446582e-05
2021-03-03,-0.0038926929675715187
2021-03-04,-0.002289964816060771
2021-03-05,0.0024643223960347273
2021-03-08,0.0050408899902195554
2021-03-09,-0.0022899609786644014
2021-03-10,0.00312758129916466
2021-03-11,-0.0034753820407354584
2021-03-12,0.0014526419166102083
2021-03-15,-0.0006001449961817295
2021-03-16,0.0021668380298256865
2021-03-17,0.0005981880594909713
2021-03-18,0.002041959863817871
2021-03-19,-0.008850154732971257
2021-03-22,0.0006010439186579123
2021-03-23,-0.003129133709642339
2021-03-24,-0.006395877911184632
2021-03-25,0.00023576993123065106
2021-03-26,0.0013951999090763675
2021-03-29,0.0025012416356573457
2021-03-30,-0.0005846687307639614
2021-03-31,-0.0017712925258445574
2021-04-02,-0.0038194791435092806
2021-04-05,-0.0036163500566580215
2021-04-06,-0.0006492691381071296
2021-04-07,-0.001380588186532299
2021-04-08,0.004398139719903728
2021-04-09,-0.004410548788626105
2021-04-12,0.0019293852043162029
2021-04-13,0.004386034718564958
2021-04-14,0.0008104988801364692
2021-04-15,0.0009353384775519106
2021-04-16,0.0005612362629411617
2021-04-19,0.0016870617877053958
2021-04-20,-0.007964810900772836
2021-04-21,0.002021638286847578
2021-04-22,0.003402828192126277
2021-04-23,0.0015789804368912012
2021-04-26,0.0051653590281077995
2021-04-27,0.003252480696305791
2021-04-28,0.004651211642727196
2021-04-29,0.0006707215757735305
2021-04-30,-0.0018220781115807438
2021-05-04,-0.0018927140376540333
2021-05-05,0.003159180750215873
2021-05-06,0.0032377901704392087
2021-05-07,-6.690040240099001e-05
2021-05-10,0.0035404105640568606
2021-05-11,-0.0007445780865491169
2021-05-12,0.004386755313607366
2021-05-17,0.0018265005486333523
2021-05-18,-0.0022102734864325123
2021-05-19,0.006207714435038822
2021-05-20,-0.00015169729402062803
2021-05-21,0.010048901898538937
2021-05-24,0.005212419249335503
2021-05-25,0.00384821472550461
2021-05-26,0.003583075508515999
2021-05-27,0.003320462227327221
2021-05-28,0.007012057188631157
2021-05-31,0.006513212953961837
2021-06-02,0.011642965437860862
2021-06-03,0.01194070270656627
2021-06-04,-0.005368323056578149
2021-06-07,0.003980251209508592
2021-06-08,0.004823797359441067
2021-06-09,-0.0037514079387692477
2021-06-10,0.014285772091320743
2021-06-11,0.016373210523898868
2021-06-14,-0.000446931931917693
2021-06-15,0.012296943279929164
2021-06-16,0.0033867238898434857
2021-06-17,0.011347565167749011
2021-06-18,0.00035097131275236974
2021-06-21,0.006541582421790391
2021-06-22,0.0014333915527897927
2021-06-23,0.0021756345622778294
2021-06-24,-0.005253139280273972
2021-06-25,0.0013415565749108466
2021-06-28,0.0011747525992632385
2021-06-29,-0.0034171466969910415
2021-06-30,-0.0014323879991197047
2021-07-02,0.0007710682236060033
2021-07-05,-0.000731848605465458
2021-07-06,-0.004118357359023706
2021-07-07,0.0038678586198865874
2021-07-08,0.0009002520419347566
2021-07-09,-0.0019962214388167397
2021-07-12,0.0010919530630881457
2021-07-13,-0.0006292707755311325
2021-07-14,-0.0011038580543519117
2021-07-15,-0.007592183377954889
2021-07-16,-0.00010443076972114507
2021-07-19,0.013544448707728512
2021-07-20,0.015796311712622264
2021-07-23,0.0006414875604657505
2021-07-26,-0.002277884774176183
2021-07-27,-0.00023418443943671905
2021-07-28,0.000958852187809403
2021-07-29,0.017430153496939108
2021-08-03,0.01994496610146774
2021-08-04,0.01929974292478353
2021-08-05,0.015814985807380978
2021-08-06,0.012912892049763421
2021-08-09,0.016624991626527214
2021-08-11,0.019965461225248945
2021-08-12,0.010763301201721543
2021-08-13,0.016139065297030884
2021-08-16,0.001462716523928059
2021-08-17,-0.008714396427367908
2021-08-18,-0.010615094276844176
2021-08-19,-0.014330650028548051
2021-08-23,0.009119869036195279
2021-08-24,0.0031090606353253725
2021-08-25,-0.0032729819634680682
2021-08-26,-0.014156758819729982
2021-08-27,-0.015861082449895297
2021-08-30,0.006166679278116212
2021-08-31,-0.011479722145792716
2021-09-02,0.01021222909458716
2021-09-03,0.01362811651214984
2021-09-06,0.000340744622927746
2021-09-07,0.005286363056843674
2021-09-08,-0.00869012530515521
2021-09-09,0.012022258994941972
2021-09-10,-0.0017779840913304348
2021-09-13,-0.0016288748032913015
2021-09-14,0.0022653020013001734
2021-09-15,0.00592348684181759
2021-09-16,-0.008456777693103374
2021-09-17,0.006187943526810874
2021-09-20,-0.007133935563356401
2021-09-21,0.0008314166251145135
2021-09-22,-0.0019396668107686422
2021-09-23,0.00040487636661771896
2021-09-24,0.00480366223344019
2021-09-27,0.0069998464746910275
2021-09-28,0.004488588938189463
2021-09-29,-0.005279982011302394
2021-09-30,-0.004279483110585828
2021-10-04,-0.022888906206171452
2021-10-05,0.008907979014414013
2021-10-06,-0.0007658662733697162
2021-10-07,0.003213983820287013
2021-10-08,0.0013084839577206504
2021-10-11,0.008284015675712186
2021-10-12,0.009882270221599156
2021-10-13,0.00400127433528006
2021-10-14,0.00881153747641213
2021-10-15,0.0008321722911291486
2021-10-18,0.0077366220795070705
2021-10-21,0.004539656973956091
2021-10-22,0.0072659612591537
2021-10-25,-0.00517532145082151
2021-10-26,0.002965510572012453
2021-10-27,0.011352200235878658
2021-10-28,0.010064308047768856
2021-10-29,-0.00020121350984038795
2021-11-02,-0.0010618119104579165
2021-11-03,0.0044553048311668855
2021-11-04,0.0037588164860653805
2021-11-05,-0.005591648844820245
2021-11-08,1.609473703035936e-05
2021-11-09,-0.002299214432531599
2021-11-10,-0.007563679693183025
2021-11-11,-0.005112702043138509
2021-11-12,-0.00012981696230234872
2021-11-15,0.004122128442480706
2021-11-16,0.005346793168524758
2021-11-17,-0.0007171895591894353
2021-11-19,0.004635842776799508
2021-11-22,0.0032288876763997393
2021-11-23,-0.01108992137862201
2021-11-24,0.004286251041567601
2021-11-25,-0.005511041522221868
2021-11-26,-0.0009805873648693567
2021-11-29,-0.008555264184482663
2021-11-30,-0.003922566955747873
2021-12-02,-0.006593802793066807
2021-12-03,-0.00523905944414468
2021-12-06,0.0011012322290679408
2021-12-07,0.0022245999892930835
2021-12-08,-0.005503557825783574
2021-12-09,0.00184008457302195
2021-12-10,0.00884812777290087
2021-12-13,-0.014122104944075557
2021-12-14,-0.006078649301094725
2021-12-15,-0.00876251491074507
2021-12-16,0.00972870313266701
2021-12-17,-0.004646039159954864
2021-12-20,-0.006420447061477294
2021-12-21,-0.009966747004550308
2021-12-22,0.001615273428203255
2021-12-23,-0.0037537140158292064
2021-12-24,0.00484571117636049
2021-12-27,0.0031021994541551726
2021-12-28,0.0023730368248437834
2021-12-29,0.009730760274906328
2021-12-30,-0.009713427772731414
2021-12-31,0.004589999611386652
2022-01-04,0.006083458308878095
2022-01-05,0.002868648528077775
2022-01-06,0.00514989242781583
2022-01-07,0.000749661900595041
2022-01-10,0.006232143311364628
2022-01-12,0.0019861766251845405
2022-01-13,0.0008586079316023679
2022-01-14,0.0016370938024350885
2022-01-17,-0.0010141024330104186
2022-01-18,0.004463346426558423
2022-01-19,0.008800255100563066
2022-01-20,0.009691058472142121
2022-01-21,0.010734214068701484
2022-01-24,0.004878290224904454
2022-01-25,-0.007095396571296317
2022-01-26,-0.0022305731997647313
2022-01-27,0.0006459378417489275
2022-01-28,-0.007986915625534134
2022-01-31,0.01669461055636648
