date,ret_net,wealth100
2018-08-02,-0.002652325989632087,99.73476740103679
2018-08-03,-0.005170385547530429,99.21910020108015
2018-08-06,-0.001276088749177879,99.09248782361001
2018-08-07,0.0001976318280293451,99.11207165312258
2018-08-08,0.0028308995654767726,99.3926479736989
2018-08-09,-0.004485725308887446,98.94679985716593
2018-08-10,-0.001513055572946247,98.79708785021685
2018-08-13,-0.0014857225956945992,98.65030278440898
2018-08-15,-0.004641995765601299,98.19236849660847
2018-08-16,-0.000986230843398719,98.09552815421073
2018-08-17,0.009344309652123338,99.01216314477226
2018-08-24,0.003794190649069672,99.38783416832032
2018-08-27,-0.003040171133099342,99.08567814390054
2018-08-28,-0.004746165273847197,98.61540113915835
2018-08-29,-0.0034671202580631813,98.27348968411175
2018-08-30,0.003130707141234586,98.58115520005984
2018-08-31,0.0022882765238535644,98.8067361431985
2018-09-04,-0.004731391651045538,98.33924277674352
2018-09-05,-0.00018909255422358822,98.32064755814645
2018-09-06,-0.004301633704376087,97.89770814677425
2018-09-07,-0.019623342441792205,95.97662789554346
2018-09-10,0.00892089216751423,96.83282504360123
2018-09-12,0.0030097399020771937,97.12426666096582
2018-09-13,0.0021292340165683567,97.33106695337462
2018-09-14,-0.005275478242539808,96.8175990273389
2018-09-17,-0.0019207951399764457,96.63163225366299
2018-09-18,-0.005349247568421357,96.1147257297975
2018-09-19,-0.005537649679205623,95.58247604969294
2018-09-20,6.756733203549396e-05,95.58893430258895
2018-09-21,0.0014034804792296945,95.72309150591302
2018-09-24,0.0013338935270118034,95.8507759180583
2018-09-25,0.006149592609877883,96.44021914129505
2018-09-26,-0.0038133037071164436,96.07246329612843
2018-09-27,0.004797851317909929,96.5334046907686
2018-09-28,0.00124865543662035,96.65394165135122
2018-10-01,-0.007631903459490403,95.91628809968888
2018-10-02,-0.002013129977643637,95.7231961447711
2018-10-03,0.0007110956721941481,95.79126449527823
2018-10-04,-0.0011628238304998418,95.6798761301694
2018-10-05,0.0012788714780190174,95.80223839477267
2018-10-08,0.0033421724824489523,96.12242599969268
2018-10-09,-0.0028981358585832575,95.84385015008895
2018-10-10,0.000833307323744275,95.92371753235489
2018-10-11,0.0012989620748370047,96.04831880350679
2018-10-12,0.0015653359830755727,96.19866669304383
2018-10-15,-0.0002443161552142878,96.17516380466064
2018-10-16,-0.002167387206831162,95.96671498501553
2018-10-17,-0.0035030620102233147,95.6305376315056
2018-10-18,0.00036131532253235506,95.66509041005386
2018-10-19,-0.006192742360672115,95.07266115223399
2018-10-22,0.002141918135506477,95.27629900934681
2018-10-23,0.0034169189199832846,95.60185039805785
2018-10-24,2.3338037844414203e-05,95.60408155766044
2018-10-25,0.0011359624963901882,95.71268420881177
2018-10-26,0.003931123780050886,96.08894261775752
2018-10-29,-0.0036653878248703075,95.73673937738172
2018-10-30,-0.004862906668537101,95.27118054903947
2018-10-31,0.0017217941112042882,95.43521790667629
2018-11-02,0.0002005972200723972,95.45436194608537
2018-11-05,-0.004607993737317696,95.01450884403816
2018-11-07,0.00989552945365993,95.95472771482937
2018-11-08,0.002337598817850928,96.17903137290277
2018-11-09,-0.00563965385777121,95.63661492758388
2018-11-12,-0.00017627647537705207,95.61975644218744
2018-11-13,0.002533058422803646,95.86196687162976
2018-11-14,-0.003977892235012691,95.48063829797806
2018-11-15,0.0065078221773315435,96.10200931339942
2018-11-16,-0.0005010932599218926,96.05385324426753
2018-11-19,-0.0064551263652083525,95.4338134837106
2018-11-22,0.013922322410621557,96.76247380390593
2018-11-23,0.0002046955068958182,96.7822806475297
2018-11-26,-0.00369461147483328,96.4247077228888
2018-11-27,-0.0015310261579526802,96.27707897309212
2018-11-28,0.0030812080065788583,96.57372867967405
2018-11-29,-0.004778423851298672,96.11225847114225
2018-11-30,0.0021426973155937177,96.31819794936402
2018-12-04,-0.0036546210265330087,95.9661914379005
2018-12-05,-0.0030343792104864397,95.67499362169178
2018-12-06,0.0030893969757897523,95.97057165764534
2018-12-07,-0.004507839621157502,95.53795171226186
2018-12-10,0.0043864343128821,95.957022661835
2018-12-11,0.00456235115645138,96.39481229514585
2018-12-12,0.0007132335272438289,96.46356430712713
2018-12-13,-0.0014325485937082625,96.32537556373487
2018-12-14,-0.0006251781823486579,96.26515504052588
2018-12-17,-0.0018705338875783788,96.08508780582959
2018-12-18,0.004038544839835006,96.47313174137292
2018-12-19,-0.0006382574947992884,96.41155704199222
2018-12-20,0.0007586405709446446,96.48469876067222
