month,decision_date,net_return,gross_return,turnover,transaction_cost,n_positions,liquidity_L,n_days
2018-07,2018-07-31,-0.011932638568014964,-0.008960553545370287,1.0,0.002999999999999999,39,0.45164484985029196,17
2018-08,2018-08-31,-0.021787932441440838,-0.01884658983045373,0.9975430564256653,0.002992629169276996,40,0.5515329398631681,18
2018-09,2018-09-28,-0.012609146857880393,-0.010292866876373874,0.7759852980165134,0.00232795589404954,43,0.6155284372920612,23
2018-10,2018-10-31,0.009252140478698268,0.011407587706801614,0.7120386532952486,0.002136115959885746,35,0.5641555209220113,18
2018-11,2018-11-30,0.01994422968771592,0.022875538415383367,0.9544952949863801,0.0028634858849591405,36,0.5780449651286301,20
2018-12,2018-12-31,0.0069103182357923565,0.009559128134820849,0.8697267745028495,0.0026091803235085494,37,0.7188272455341852,20
2019-01,2019-01-31,-0.019162655176318655,-0.016031032262971645,1.0636170056660186,0.003190851016998056,42,0.6692008402099928,19
2019-02,2019-02-28,-0.009076179193317158,-0.007013592975595784,0.6931391074998379,0.0020794173224995137,34,0.6892677551435782,20
2019-03,2019-03-29,0.009996820011505925,0.0121545621953838,0.713755327905364,0.002141265983716092,41,0.5168687075428853,22
2019-04,2019-04-30,-0.010825826308361819,-0.009074849028364307,0.5855940317969747,0.001756782095390924,39,0.6505746732887724,21
2019-05,2019-05-31,0.014320425655174107,0.01652062226184703,0.7261105058841723,0.0021783315176525167,40,0.6243447187510516,16
2019-06,2019-06-28,0.005463757137061709,0.007943676608256567,0.8155880166267535,0.0024467640498802607,40,0.7348189198603422,22
2019-07,2019-07-31,0.014985019872068461,0.017505248529623207,0.8254030923668938,0.0024762092771006814,39,0.6044381066840847,16
2019-08,2019-08-30,0.010191482037033683,0.012760802140386218,0.8428431869152591,0.0025285295607457773,39,0.5995354084364258,20
2019-09,2019-09-30,0.0003163609251108923,0.0031300295834615355,0.9380845152693779,0.0028142535458081336,43,0.5923879691495081,22
2019-10,2019-10-31,0.02923170749864945,0.03218350773425738,0.9563643494426831,0.002869093048328049,33,0.6903644114126839,17
2019-11,2019-11-29,0.02024656446271833,0.022489867108499206,0.7327463429795658,0.002198239028938697,36,0.7113586246558811,21
2019-12,2019-12-31,0.0172960727885485,0.01968542240335336,0.7828102185797314,0.002348430655739194,39,0.8406079602045227,21
2020-01,2020-01-31,-0.0087002825971072,-0.006606922481983912,0.7019695571201774,0.0021059086713605324,42,0.8691691469486541,19
2020-02,2020-02-28,-0.15375030061342143,-0.1517256424628316,0.7880412983688091,0.0023641238951064274,41,0.6655736068326066,21
2020-03,2020-03-31,-0.022643070912974905,-0.01991749255302888,0.9268262515345835,0.002780478754603751,40,0.5715014049108577,21
2020-04,2020-04-30,0.037433587131210144,0.040201082987201486,0.8943541372083337,0.002683062411625001,39,0.6224211472441673,18
2020-05,2020-05-29,0.013097859870843553,0.01607918276128295,0.9828165679156238,0.002948449703746872,30,0.5990340282803592,21
2020-06,2020-06-30,-0.019524169528477353,-0.015872899844145416,1.2355304781890457,0.003706591434567137,35,0.6193061979691072,20
2020-07,2020-07-29,-0.01646664048630586,-0.013847293300213837,0.8800574675418127,0.0026401724026254387,35,0.40700404684548774,17
2020-08,2020-08-31,-0.0008644653709253269,0.0011796627496358791,0.6819257563530192,0.0020457772690590575,39,0.4705210079142634,21
