cell,configuration,mois,date_rebalance,portfolio,ticker,weight,recommendation,predicted_return,conviction_score,score_opt,liquidity_vmq_20j,L_sigmoid
1,C1 Ridge,2018-07,2018-07-31,P_selected,SID,0.0002451743357757646,BUY,0.5106920370363941,0.5106920370363941,0.5106920370363941,128754.25999999998,0.1256553447962296
1,C1 Ridge,2018-07,2018-07-31,P_selected,LHM,0.00010310878802334115,NEUTRAL,-0.07445644171273116,-0.07445644171273116,-0.03722822085636558,4403006.65,1.0
1,C1 Ridge,2018-08,2018-08-31,P_selected,SLF,0.1,BUY,0.265417215433172,0.265417215433172,0.265417215433172,1567046.25,0.9999999992949413
1,C1 Ridge,2018-08,2018-08-31,P_selected,IAM,0.09788641130845695,NEUTRAL,0.09877950762654125,0.09877950762654125,0.049389753813270626,8413317.717500001,1.0
1,C1 Ridge,2018-08,2018-08-31,P_selected,IMO,0.09518857040432538,BUY,0.2879299675995778,0.2879299675995778,0.2879299675995778,98628.93900000001,0.08151511568636022
1,C1 Ridge,2018-08,2018-08-31,P_selected,GAZ,0.07075338901888778,BUY,0.5723429768721153,0.5723429768721153,0.5723429768721153,9544.0,0.020891583581168063
1,C1 Ridge,2018-08,2018-08-31,P_selected,LBV,0.06280054144619428,BUY,0.3142574699577476,0.3142574699577476,0.3142574699577476,561520.5,0.9932021511299907
1,C1 Ridge,2018-08,2018-08-31,P_selected,CTM,0.05764413778718845,BUY,0.3070940156300859,0.3070940156300859,0.3070940156300859,67753.68000000001,0.05137113905407706
1,C1 Ridge,2018-08,2018-08-31,P_selected,CIH,0.05251340636913964,BUY,0.26121539098367075,0.26121539098367075,0.26121539098367075,584119.3425,0.9952550090970593
1,C1 Ridge,2018-08,2018-08-31,P_selected,JET,0.04263623729474738,BUY,0.3455405725277696,0.3455405725277696,0.3455405725277696,658458.98,0.9985508728338357
1,C1 Ridge,2018-08,2018-08-31,P_selected,SBM,0.04041131842745779,BUY,0.19812676914872668,0.19812676914872668,0.19812676914872668,675885.0,0.9989030893086733
1,C1 Ridge,2018-08,2018-08-31,P_selected,EQD,0.030480495628405713,BUY,0.508859683398099,0.508859683398099,0.508859683398099,87301.8,0.0689346059572337
1,C1 Ridge,2018-08,2018-08-31,P_selected,MOX,0.026199445447981706,BUY,0.3432571642508675,0.3432571642508675,0.3432571642508675,2454.4900000000002,0.018693148113017786
1,C1 Ridge,2018-08,2018-08-31,P_selected,CMT,0.024354319894550187,NEUTRAL,0.048195059068931595,0.048195059068931595,0.024097529534465797,405962.0,0.9238181500303652
1,C1 Ridge,2018-08,2018-08-31,P_selected,HPS,0.023813911960647614,BUY,0.34528486009979276,0.34528486009979276,0.34528486009979276,76757.39999999982,0.0588626902630874
1,C1 Ridge,2018-08,2018-08-31,P_selected,DHO,0.02295462077967883,BUY,0.13307642613477885,0.13307642613477885,0.13307642613477885,1069196.7925,0.9999979693420633
1,C1 Ridge,2018-08,2018-08-31,P_selected,RIS,0.022828855973591463,BUY,0.15829555893417732,0.15829555893417732,0.15829555893417732,131311.4225000001,0.1302197438337115
1,C1 Ridge,2018-08,2018-08-31,P_selected,DRI,0.02177934797729129,BUY,0.3509364030981433,0.3509364030981433,0.3509364030981433,5925.3,0.01973952802372057
1,C1 Ridge,2018-08,2018-08-31,P_selected,BCP,0.02076223084897779,NEUTRAL,0.046016809556434835,0.046016809556434835,0.023008404778217417,2957762.4175,1.0
1,C1 Ridge,2018-08,2018-08-31,P_selected,TQM,0.020346103458436047,BUY,0.2012335347810644,0.2012335347810644,0.2012335347810644,2464759.95,0.9999999999999996
1,C1 Ridge,2018-08,2018-08-31,P_selected,AFM,0.01912879778391072,NEUTRAL,0.06991011496135535,0.06991011496135535,0.034955057480677676,357814.75,0.8487763683305605
1,C1 Ridge,2018-08,2018-08-31,P_selected,SRM,0.01874779695985808,BUY,0.2827284862776379,0.2827284862776379,0.2827284862776379,12.752500000000001,0.017989814215133442
1,C1 Ridge,2018-08,2018-08-31,P_selected,RDS,0.018599747985404893,BUY,0.18833745488402592,0.18833745488402592,0.18833745488402592,300092.811,0.6902920422483682
1,C1 Ridge,2018-08,2018-08-31,P_selected,S2M,0.014999730245696457,BUY,0.22744214319554287,0.22744214319554287,0.22744214319554287,12896.03,0.02201729898245884
1,C1 Ridge,2018-08,2018-08-31,P_selected,COL,0.014047297081932543,BUY,0.2151188222668975,0.2151188222668975,0.2151188222668975,147467.778,0.16239492354138899
1,C1 Ridge,2018-08,2018-08-31,P_selected,MIC,0.013870595851526826,BUY,0.47683723694429225,0.47683723694429225,0.47683723694429225,32551.495000000003,0.029910577355310893
1,C1 Ridge,2018-08,2018-08-31,P_selected,AGM,0.011736688379654137,NEUTRAL,0.06920179916062882,0.06920179916062882,0.03460089958031441,1455.0,0.0184020451863719
1,C1 Ridge,2018-08,2018-08-31,P_selected,LHM,0.011371115183778141,NEUTRAL,0.014971762115700282,0.014971762115700282,0.007485881057850141,1745501.65,0.9999999999594313
1,C1 Ridge,2018-08,2018-08-31,P_selected,M2M,0.008849356635657793,BUY,0.2754498099926696,0.2754498099926696,0.2754498099926696,10920.375,0.021346831236762013
1,C1 Ridge,2018-08,2018-08-31,P_selected,IBC,0.0075608196263527066,BUY,0.24997465744256847,0.24997465744256847,0.24997465744256847,239.09,0.01805390232134267
1,C1 Ridge,2018-08,2018-08-31,P_selected,MDP,0.0072958082719527875,BUY,0.18290919681214474,0.18290919681214474,0.18290919681214474,7620.750000000093,0.020271331856218117
1,C1 Ridge,2018-08,2018-08-31,P_selected,DWY,0.005224815041760277,BUY,0.2539106632168021,0.2539106632168021,0.2539106632168021,18817.647499999628,0.024152518614815176
1,C1 Ridge,2018-08,2018-08-31,P_selected,MAB,0.0050982396433245526,NEUTRAL,0.09786452630157477,0.09786452630157477,0.048932263150787386,181.2,0.018037489304568447
1,C1 Ridge,2018-08,2018-08-31,P_selected,BCI,0.0038811735132996857,BUY,0.18251853853835115,0.18251853853835115,0.18251853853835115,569604.6449999999,0.9940220062076021
1,C1 Ridge,2018-08,2018-08-31,P_selected,SOT,0.0015536697500726456,BUY,0.16457489639049677,0.16457489639049677,0.16457489639049677,1521.975,0.018421411929384044
1,C1 Ridge,2018-08,2018-08-31,P_selected,ATL,0.0015103841326410468,BUY,0.25563960506458583,0.25563960506458583,0.25563960506458583,233291.66400000002,0.4335618640966327
1,C1 Ridge,2018-08,2018-08-31,P_selected,LES,0.0009500920779810249,BUY,0.1225884311160875,0.1225884311160875,0.1225884311160875,251760.23500000074,0.5070404746323206
1,C1 Ridge,2018-08,2018-08-31,P_selected,ALM,0.0007880872108720772,BUY,0.16894602911603845,0.16894602911603845,0.16894602911603845,20123.95,0.02465006444452681
1,C1 Ridge,2018-08,2018-08-31,P_selected,OUL,0.00048234554107423096,NEUTRAL,0.004548879869413325,0.004548879869413325,0.0022744399347066624,17082.45,0.02350673677613525
1,C1 Ridge,2018-08,2018-08-31,P_selected,INV,0.00027723837437933175,BUY,0.27970185457859176,0.27970185457859176,0.27970185457859176,380.27500000000293,0.018093992700678296
1,C1 Ridge,2018-08,2018-08-31,P_selected,NKL,0.00027649726387699307,NEUTRAL,-0.09173425739020441,-0.09173425739020441,-0.045867128695102205,2066.663,0.018579660418726354
1,C1 Ridge,2018-08,2018-08-31,P_selected,SID,0.00017008795252951127,BUY,0.4311343624382004,0.4311343624382004,0.4311343624382004,30495.869999999995,0.028970857212644578
1,C1 Ridge,2018-09,2018-09-28,P_selected,IMO,0.1,BUY,0.26070272485491164,0.26070272485491164,0.26070272485491164,827656.165,0.9999031740451148
1,C1 Ridge,2018-09,2018-09-28,P_selected,UMR,0.09819114485695705,BUY,0.27080497527273256,0.27080497527273256,0.27080497527273256,0.0,0.01798620996209156
1,C1 Ridge,2018-09,2018-09-28,P_selected,SLF,0.08543785186742155,BUY,0.2759467550618181,0.2759467550618181,0.2759467550618181,1604611.0,0.9999999996134563
1,C1 Ridge,2018-09,2018-09-28,P_selected,SBM,0.058129109339626145,BUY,0.14538239274953785,0.14538239274953785,0.14538239274953785,1656157.5,0.9999999998305595
1,C1 Ridge,2018-09,2018-09-28,P_selected,ALM,0.05529094530507999,BUY,0.397377869597721,0.397377869597721,0.397377869597721,86384.0,0.06799804231039802
1,C1 Ridge,2018-09,2018-09-28,P_selected,RIS,0.053246315853188654,BUY,0.32175402187478286,0.32175402187478286,0.32175402187478286,676804.0250000001,0.9989190834076922
1,C1 Ridge,2018-09,2018-09-28,P_selected,CTM,0.05251937731989353,BUY,0.3933041724051862,0.3933041724051862,0.3933041724051862,59383.96,0.045223663147116795
1,C1 Ridge,2018-09,2018-09-28,P_selected,REB,0.05163778261822827,BUY,0.3424428335388522,0.3424428335388522,0.3424428335388522,202.5,0.018043526592878906
1,C1 Ridge,2018-09,2018-09-28,P_selected,CIH,0.04286410793053676,BUY,0.41308015355702876,0.41308015355702876,0.41308015355702876,718092.045,0.9994413746373076
1,C1 Ridge,2018-09,2018-09-28,P_selected,JET,0.04049614915675511,BUY,0.15141699464279795,0.15141699464279795,0.15141699464279795,723234.0999999999,0.9994854718344137
1,C1 Ridge,2018-09,2018-09-28,P_selected,TQM,0.03825269784436415,BUY,0.13760692752881548,0.13760692752881548,0.13760692752881548,2539758.0300000003,0.9999999999999998
1,C1 Ridge,2018-09,2018-09-28,P_selected,GAZ,0.03699395536588557,BUY,0.3134757060155246,0.3134757060155246,0.3134757060155246,453132.8,0.9626775969090717
1,C1 Ridge,2018-09,2018-09-28,P_selected,EQD,0.03481977092640665,BUY,0.2676663010160376,0.2676663010160376,0.2676663010160376,164218.0,0.20221429820540454
1,C1 Ridge,2018-09,2018-09-28,P_selected,AFM,0.03435201136666646,BUY,0.147808693593137,0.147808693593137,0.147808693593137,94038.0,0.07618184996963492
1,C1 Ridge,2018-09,2018-09-28,P_selected,IAM,0.027079377238701043,NEUTRAL,0.0493777043885556,0.0493777043885556,0.0246888521942778,17103122.43,1.0
1,C1 Ridge,2018-09,2018-09-28,P_selected,DHO,0.02517319552888811,NEUTRAL,0.08308739526058292,0.08308739526058292,0.04154369763029146,671336.7710000001,0.9988203867465554
1,C1 Ridge,2018-09,2018-09-28,P_selected,OUL,0.02259598796846469,BUY,0.1643019998831964,0.1643019998831964,0.1643019998831964,199364.3,0.30785401521586614
1,C1 Ridge,2018-09,2018-09-28,P_selected,PRO,0.020355169657721845,BUY,0.2183177352318581,0.2183177352318581,0.2183177352318581,46190.4,0.03693527375188789
1,C1 Ridge,2018-09,2018-09-28,P_selected,HPS,0.016869721226619897,NEUTRAL,0.06737545045207342,0.06737545045207342,0.03368772522603671,681932.1399999999,0.9990041466891629
1,C1 Ridge,2018-09,2018-09-28,P_selected,MDP,0.014470983118210868,BUY,0.27213217448372784,0.27213217448372784,0.27213217448372784,18169.685000000092,0.023909369262376398
1,C1 Ridge,2018-09,2018-09-28,P_selected,BCP,0.013032623213526037,NEUTRAL,0.03937336774287151,0.03937336774287151,0.019686683871435753,16675577.892500002,1.0
1,C1 Ridge,2018-09,2018-09-28,P_selected,LBV,0.0128777580664075,BUY,0.28334627151525416,0.28334627151525416,0.28334627151525416,1413577.85,0.9999999917845196
1,C1 Ridge,2018-09,2018-09-28,P_selected,MSA,0.012850290943485505,BUY,0.14936587580081398,0.14936587580081398,0.14936587580081398,5144888.55,1.0
1,C1 Ridge,2018-09,2018-09-28,P_selected,TMA,0.01180622348519939,NEUTRAL,0.06264818197508548,0.06264818197508548,0.03132409098754274,2422376.90625,0.9999999999999991
1,C1 Ridge,2018-09,2018-09-28,P_selected,ATW,0.011118602392018914,NEUTRAL,0.022343853162833327,0.022343853162833327,0.011171926581416664,15932173.789999995,1.0
1,C1 Ridge,2018-09,2018-09-28,P_selected,SRM,0.010970611212633536,BUY,0.16192529704025888,0.16192529704025888,0.16192529704025888,312.46500000000003,0.01807472672528341
1,C1 Ridge,2018-09,2018-09-28,P_selected,M2M,0.004243538027287409,BUY,0.3746197752693555,0.3746197752693555,0.3746197752693555,7417.315,0.020206787874745755
1,C1 Ridge,2018-09,2018-09-28,P_selected,SOT,0.0036790026703327045,BUY,0.2573658528526545,0.2573658528526545,0.2573658528526545,63200.225,0.04793458850179124
1,C1 Ridge,2018-09,2018-09-28,P_selected,LES,0.002480969431816029,NEUTRAL,0.05918092162658321,0.05918092162658321,0.029590460813291607,2690789.2625000007,1.0
1,C1 Ridge,2018-09,2018-09-28,P_selected,COL,0.0014346620745348442,BUY,0.1475706447076291,0.1475706447076291,0.1475706447076291,13219.4905,0.022129013892023788
1,C1 Ridge,2018-09,2018-09-28,P_selected,MOX,0.000836286709678663,BUY,0.35044776246570625,0.35044776246570625,0.35044776246570625,63.08999999999999,0.018004048082123837
1,C1 Ridge,2018-09,2018-09-28,P_selected,SMI,0.0008167222980132314,BUY,0.14538100927494452,0.14538100927494452,0.14538100927494452,16284.15,0.023215325289029577
1,C1 Ridge,2018-09,2018-09-28,P_selected,INV,0.0008144567857541995,NEUTRAL,-0.030502936805987674,-0.030502936805987674,-0.015251468402993837,1112.3600000000029,0.018303278253315253
1,C1 Ridge,2018-09,2018-09-28,P_selected,MIC,0.0006897804785993671,BUY,0.3085292492312396,0.3085292492312396,0.3085292492312396,147232.875,0.16188433734348515
1,C1 Ridge,2018-09,2018-09-28,P_selected,BCI,0.000615622607745652,NEUTRAL,0.07926520430270168,0.07926520430270168,0.03963260215135084,2627940.85,1.0
1,C1 Ridge,2018-09,2018-09-28,P_selected,AGM,0.0005096749970686941,NEUTRAL,0.014280789374519598,0.014280789374519598,0.007140394687259799,162958.2,0.19898203990344326
1,C1 Ridge,2018-09,2018-09-28,P_selected,NKL,0.0004625583434297842,NEUTRAL,0.04362944362964724,0.04362944362964724,0.02181472181482362,22918.340500000002,0.02574816282467745
1,C1 Ridge,2018-09,2018-09-28,P_selected,MAB,0.00045450681216144663,NEUTRAL,0.0948483173269471,0.0948483173269471,0.04742415866347355,393.8,0.018097837793914634
1,C1 Ridge,2018-09,2018-09-28,P_selected,DWY,0.0003992711523697129,BUY,0.3736762367784957,0.3736762367784957,0.3736762367784957,79134.64499999963,0.0610054952942994
1,C1 Ridge,2018-09,2018-09-28,P_selected,ATH,0.0003603230204041731,NEUTRAL,-0.057534605489335644,-0.057534605489335644,-0.028767302744667822,249937.71000000002,0.49975084002062414
1,C1 Ridge,2018-09,2018-09-28,P_selected,IBC,0.0003392244253774335,NEUTRAL,0.032181137430296436,0.032181137430296436,0.016090568715148218,1493.061,0.018413048596248486
1,C1 Ridge,2018-09,2018-09-28,P_selected,S2M,0.0001581103395691442,BUY,0.3263305850303257,0.3263305850303257,0.3263305850303257,36858.9125,0.03197642898624
1,C1 Ridge,2018-09,2018-09-28,P_selected,LHM,0.00010394370294904891,NEUTRAL,0.08770330843272965,0.08770330843272965,0.043851654216364826,4022004.0,1.0
1,C1 Ridge,2018-10,2018-10-31,P_selected,IAM,0.1,NEUTRAL,-0.008208735151872204,-0.008208735151872204,-0.004104367575936102,25460904.6175,1.0
1,C1 Ridge,2018-10,2018-10-31,P_selected,IMO,0.1,BUY,0.7487055418362087,0.7487055418362087,0.7487055418362087,107167.3135,0.0923458216757201
1,C1 Ridge,2018-10,2018-10-31,P_selected,SLF,0.1,NEUTRAL,0.0018324375966233264,0.0018324375966233264,0.0009162187983116632,840797.7449999999,0.9999215337835335
1,C1 Ridge,2018-10,2018-10-31,P_selected,SRM,0.058680292583807435,BUY,0.6656405683199351,0.6656405683199351,0.6656405683199351,700.0,0.018185103932508558
1,C1 Ridge,2018-10,2018-10-31,P_selected,SBM,0.05477954553429734,NEUTRAL,-0.02142541909897669,-0.02142541909897669,-0.010712709549488345,2353012.75,0.9999999999999976
1,C1 Ridge,2018-10,2018-10-31,P_selected,HPS,0.048133028815132456,BUY,0.22400308097765986,0.22400308097765986,0.22400308097765986,1879404.22,0.9999999999952385
1,C1 Ridge,2018-10,2018-10-31,P_selected,RIS,0.04798756269896231,BUY,0.6857161653507815,0.6857161653507815,0.6857161653507815,130155.77750000008,0.12813976363944693
1,C1 Ridge,2018-10,2018-10-31,P_selected,MIC,0.042210945281114,BUY,0.40868995811995,0.40868995811995,0.40868995811995,10117.15,0.021079991735051443
1,C1 Ridge,2018-10,2018-10-31,P_selected,TQM,0.03919795551632287,BUY,0.1086237513342462,0.1086237513342462,0.1086237513342462,2536470.4549999996,0.9999999999999998
1,C1 Ridge,2018-10,2018-10-31,P_selected,AFM,0.03872178492934829,BUY,0.3281219155434595,0.3281219155434595,0.3281219155434595,127897.7,0.12415734333792758
1,C1 Ridge,2018-10,2018-10-31,P_selected,ALM,0.034054699657282556,BUY,0.10799136587039233,0.10799136587039233,0.10799136587039233,34846.1,0.030994443489564608
1,C1 Ridge,2018-10,2018-10-31,P_selected,LES,0.03304120700366041,NEUTRAL,-0.024772255294836842,-0.024772255294836842,-0.012386127647418421,4394820.635000001,1.0
1,C1 Ridge,2018-10,2018-10-31,P_selected,JET,0.03024744171044826,BUY,0.16426542668498992,0.16426542668498992,0.16426542668498992,326252.49250000005,0.7720705674898696
1,C1 Ridge,2018-10,2018-10-31,P_selected,BCP,0.02891074532561629,NEUTRAL,-0.03461219466427401,-0.03461219466427401,-0.017306097332137005,8413220.157499999,1.0
1,C1 Ridge,2018-10,2018-10-31,P_selected,OUL,0.027765841225651778,BUY,0.4796438174577025,0.4796438174577025,0.4796438174577025,783.25,0.018208901270280017
1,C1 Ridge,2018-10,2018-10-31,P_selected,ATW,0.022685364462005347,NEUTRAL,-0.014017900739462463,-0.014017900739462463,-0.007008950369731232,8792518.424999993,1.0
1,C1 Ridge,2018-10,2018-10-31,P_selected,LBV,0.020368903743056287,NEUTRAL,-0.041707056444829665,-0.041707056444829665,-0.020853528222414833,2056497.0,0.99999999999972
1,C1 Ridge,2018-10,2018-10-31,P_selected,MNG,0.02033185746293931,NEUTRAL,0.0011500608521561595,0.0011500608521561595,0.0005750304260780797,2195724.05,0.9999999999999698
1,C1 Ridge,2018-10,2018-10-31,P_selected,CIH,0.018968576284953173,BUY,0.15677713692014747,0.15677713692014747,0.15677713692014747,324859.83249999996,0.7681255829575679
1,C1 Ridge,2018-10,2018-10-31,P_selected,S2M,0.017177119888071263,BUY,0.26674991759442684,0.26674991759442684,0.26674991759442684,6767.485000000001,0.020001961233160538
1,C1 Ridge,2018-10,2018-10-31,P_selected,GAZ,0.015947148978758367,BUY,0.29250491912632554,0.29250491912632554,0.29250491912632554,46853.55,0.037314556893824194
1,C1 Ridge,2018-10,2018-10-31,P_selected,EQD,0.01577999125783881,NEUTRAL,0.006158215011996426,0.006158215011996426,0.003079107505998213,74968.05,0.05729655786505403
1,C1 Ridge,2018-10,2018-10-31,P_selected,M2M,0.014748873677340697,BUY,0.29113359757233076,0.29113359757233076,0.29113359757233076,19688.435,0.02448308473232665
1,C1 Ridge,2018-10,2018-10-31,P_selected,CTM,0.013849227988571943,BUY,0.1803209104671775,0.1803209104671775,0.1803209104671775,48031.3,0.03799740793329496
1,C1 Ridge,2018-10,2018-10-31,P_selected,BCI,0.01274241855393945,NEUTRAL,-0.03834797461519843,-0.03834797461519843,-0.019173987307599213,3846043.4,1.0
1,C1 Ridge,2018-10,2018-10-31,P_selected,DHO,0.012650047538787396,BUY,0.14937656984138073,0.14937656984138073,0.14937656984138073,167244.9115000001,0.210140053662733
1,C1 Ridge,2018-10,2018-10-31,P_selected,TMA,0.011506383275994578,BUY,0.18404280156104325,0.18404280156104325,0.18404280156104325,1429046.56875,0.9999999935857586
1,C1 Ridge,2018-10,2018-10-31,P_selected,FBR,0.007151502484611743,BUY,0.1763830846317828,0.1763830846317828,0.1763830846317828,17692.020000000022,0.023731655030429115
1,C1 Ridge,2018-10,2018-10-31,P_selected,MDP,0.006556804492904078,BUY,0.11957981040716785,0.11957981040716785,0.11957981040716785,39251.282500000096,0.033182745138189834
1,C1 Ridge,2018-10,2018-10-31,P_selected,DWY,0.0029981457505298187,BUY,0.10496894665639273,0.10496894665639273,0.10496894665639273,655054.1674999996,0.9984698629751769
1,C1 Ridge,2018-10,2018-10-31,P_selected,SID,0.0012136941055434765,BUY,0.1532116033390089,0.1532116033390089,0.1532116033390089,421865.92000000004,0.9399051444327732
1,C1 Ridge,2018-10,2018-10-31,P_selected,LHM,0.0005107122480557771,NEUTRAL,-0.03805067239393092,-0.03805067239393092,-0.01902533619696546,1977252.35,0.999999999999005
1,C1 Ridge,2018-10,2018-10-31,P_selected,ATL,0.0004308814350317308,BUY,0.16557852002319604,0.16557852002319604,0.16557852002319604,151120.1195,0.17050137539556282
1,C1 Ridge,2018-10,2018-10-31,P_selected,COL,0.00024341696895234952,NEUTRAL,-0.05692038296182644,-0.05692038296182644,-0.02846019148091322,151912.723,0.17230245214773174
1,C1 Ridge,2018-10,2018-10-31,P_selected,CMT,0.0001539939548048076,BUY,0.18749783978139956,0.18749783978139956,0.18749783978139956,717608.75,0.9994370406404087
1,C1 Ridge,2018-11,2018-11-30,P_selected,IMO,0.1,BUY,0.6795936633036754,0.6795936633036754,0.6795936633036754,112225.715,0.09935708663799728
1,C1 Ridge,2018-11,2018-11-30,P_selected,HPS,0.09383188144730205,BUY,0.3893959055670375,0.3893959055670375,0.3893959055670375,1055239.2499999998,0.9999974612292196
