cell,configuration,mois,date_rebalance,portfolio,ticker,weight,recommendation,predicted_return,conviction_score,score_opt,liquidity_vmq_20j,L_sigmoid,month,mois_obj,liquidity_L_weighted,cvar_95,expected_alpha_opt
4,C4 Hybrid + régime,2018-08,2018-08-31,P_selected,SOT,0.00011331058367873421,NEUTRAL,-0.01954881172159903,-0.01954881172159903,-0.009774405860799515,1521.975,0.018421411929384044,2018-08,2018-08,0.544,0.008057,0.593069
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,ALM,0.1,BUY,3.35011682797371,3.35011682797371,3.35011682797371,86384.0,0.06799804231039802,2018-09,2018-09,0.6279,0.008269,0.77343
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,IAM,0.1,BUY,1.4175335999243228,1.4175335999243228,1.4175335999243228,17103122.43,1.0,2018-09,2018-09,0.6279,0.008269,0.77343
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,IMO,0.1,BUY,0.10221555315854777,0.10221555315854777,0.10221555315854777,827656.165,0.9999031740451148,2018-09,2018-09,0.6279,0.008269,0.77343
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,SLF,0.1,BUY,0.12819839381324535,0.12819839381324535,0.12819839381324535,1604611.0,0.9999999996134563,2018-09,2018-09,0.6279,0.008269,0.77343
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,UMR,0.1,BUY,0.8809267882048994,0.8809267882048994,0.8809267882048994,0.0,0.01798620996209156,2018-09,2018-09,0.6279,0.008269,0.77343
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,LBV,0.06767408645169143,BUY,0.23969958069017064,0.23969958069017064,0.23969958069017064,1413577.85,0.9999999917845196,2018-09,2018-09,0.6279,0.008269,0.77343
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,CIH,0.06574850862020297,BUY,0.48855755339622603,0.48855755339622603,0.48855755339622603,718092.045,0.9994413746373076,2018-09,2018-09,0.6279,0.008269,0.77343
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,GAZ,0.06283225933179287,BUY,0.23017358221351333,0.23017358221351333,0.23017358221351333,453132.8,0.9626775969090717,2018-09,2018-09,0.6279,0.008269,0.77343
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,JET,0.0544016205315462,BUY,0.15046793768737673,0.15046793768737673,0.15046793768737673,723234.0999999999,0.9994854718344137,2018-09,2018-09,0.6279,0.008269,0.77343
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,CTM,0.05382616983612002,BUY,0.4856397886834123,0.4856397886834123,0.4856397886834123,59383.96,0.045223663147116795,2018-09,2018-09,0.6279,0.008269,0.77343
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,RIS,0.052789487776647104,BUY,0.3536725695990459,0.3536725695990459,0.3536725695990459,676804.0250000001,0.9989190834076922,2018-09,2018-09,0.6279,0.008269,0.77343
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,PRO,0.030999655366640507,BUY,1.3515996467589355,1.3515996467589355,1.3515996467589355,46190.4,0.03693527375188789,2018-09,2018-09,0.6279,0.008269,0.77343
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,EQD,0.025127217210293328,BUY,0.19955018086373855,0.19955018086373855,0.19955018086373855,164218.0,0.20221429820540454,2018-09,2018-09,0.6279,0.008269,0.77343
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,MIC,0.017596368331842766,BUY,0.39272826792096505,0.39272826792096505,0.39272826792096505,147232.875,0.16188433734348515,2018-09,2018-09,0.6279,0.008269,0.77343
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,S2M,0.015939754141669992,BUY,0.353072557178695,0.353072557178695,0.353072557178695,36858.9125,0.03197642898624,2018-09,2018-09,0.6279,0.008269,0.77343
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,SRM,0.013467200295802317,NEUTRAL,0.031099902322892566,0.031099902322892566,0.015549951161446283,312.46500000000003,0.01807472672528341,2018-09,2018-09,0.6279,0.008269,0.77343
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,COL,0.01188847722890472,NEUTRAL,-0.015157280054230542,-0.015157280054230542,-0.007578640027115271,13219.4905,0.022129013892023788,2018-09,2018-09,0.6279,0.008269,0.77343
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,MOX,0.011286921956037687,BUY,0.49970049657909105,0.49970049657909105,0.49970049657909105,63.08999999999999,0.018004048082123837,2018-09,2018-09,0.6279,0.008269,0.77343
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,SID,0.004986244380850087,BUY,0.2829637144526518,0.2829637144526518,0.2829637144526518,1183699.625,0.9999996749199331,2018-09,2018-09,0.6279,0.008269,0.77343
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,AFM,0.003283463163729941,BUY,0.26064994816287995,0.26064994816287995,0.26064994816287995,94038.0,0.07618184996963492,2018-09,2018-09,0.6279,0.008269,0.77343
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,SOT,0.0030292552083018465,NEUTRAL,0.09919790057374947,0.09919790057374947,0.049598950286874735,63200.225,0.04793458850179124,2018-09,2018-09,0.6279,0.008269,0.77343
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,DWY,0.0022074595250411396,BUY,0.5741241277702336,0.5741241277702336,0.5741241277702336,79134.64499999963,0.0610054952942994,2018-09,2018-09,0.6279,0.008269,0.77343
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,MDP,0.0017017024247122925,BUY,0.3136621778923236,0.3136621778923236,0.3136621778923236,18169.685000000092,0.023909369262376398,2018-09,2018-09,0.6279,0.008269,0.77343
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,REB,0.0011969321593044715,BUY,0.24284697930526022,0.24284697930526022,0.24284697930526022,202.5,0.018043526592878906,2018-09,2018-09,0.6279,0.008269,0.77343
4,C4 Hybrid + régime,2018-10,2018-10-31,P_selected,CTM,0.1,BUY,0.4831823869503977,0.4831823869503977,0.4831823869503977,48031.3,0.03799740793329496,2018-10,2018-10,0.27,0.011504,0.801594
4,C4 Hybrid + régime,2018-10,2018-10-31,P_selected,IMO,0.1,BUY,2.7887991479859537,2.7887991479859537,2.7887991479859537,107167.3135,0.0923458216757201,2018-10,2018-10,0.27,0.011504,0.801594
4,C4 Hybrid + régime,2018-10,2018-10-31,P_selected,MSA,0.1,NEUTRAL,-0.0028079182281071924,-0.0028079182281071924,-0.0014039591140535962,9032898.245000001,1.0,2018-10,2018-10,0.27,0.011504,0.801594
4,C4 Hybrid + régime,2018-10,2018-10-31,P_selected,OUL,0.1,BUY,2.0070896743404285,2.0070896743404285,2.0070896743404285,783.25,0.018208901270280017,2018-10,2018-10,0.27,0.011504,0.801594
4,C4 Hybrid + régime,2018-10,2018-10-31,P_selected,JET,0.09749011746238455,BUY,0.1085824811131137,0.1085824811131137,0.1085824811131137,326252.49250000005,0.7720705674898696,2018-10,2018-10,0.27,0.011504,0.801594
4,C4 Hybrid + régime,2018-10,2018-10-31,P_selected,GAZ,0.07878362519365181,NEUTRAL,0.09290185288625552,0.09290185288625552,0.04645092644312776,46853.55,0.037314556893824194,2018-10,2018-10,0.27,0.011504,0.801594
4,C4 Hybrid + régime,2018-10,2018-10-31,P_selected,AFM,0.06015593663424499,NEUTRAL,0.08654381359413738,0.08654381359413738,0.04327190679706869,127897.7,0.12415734333792758,2018-10,2018-10,0.27,0.011504,0.801594
4,C4 Hybrid + régime,2018-10,2018-10-31,P_selected,PRO,0.059234029557978296,BUY,0.1329102435637961,0.1329102435637961,0.1329102435637961,17301.725,0.023587403957442073,2018-10,2018-10,0.27,0.011504,0.801594
4,C4 Hybrid + régime,2018-10,2018-10-31,P_selected,MIC,0.05798443012816619,BUY,0.5517512397014966,0.5517512397014966,0.5517512397014966,10117.15,0.021079991735051443,2018-10,2018-10,0.27,0.011504,0.801594
4,C4 Hybrid + régime,2018-10,2018-10-31,P_selected,RIS,0.0571449208209638,BUY,2.187533919438206,2.187533919438206,2.187533919438206,130155.77750000008,0.12813976363944693,2018-10,2018-10,0.27,0.011504,0.801594
4,C4 Hybrid + régime,2018-10,2018-10-31,P_selected,DWY,0.04649608514375655,BUY,0.25949046762827704,0.25949046762827704,0.25949046762827704,655054.1674999996,0.9984698629751769,2018-10,2018-10,0.27,0.011504,0.801594
4,C4 Hybrid + régime,2018-10,2018-10-31,P_selected,M2M,0.045160686626162926,BUY,0.3833869906960522,0.3833869906960522,0.3833869906960522,19688.435,0.02448308473232665,2018-10,2018-10,0.27,0.011504,0.801594
4,C4 Hybrid + régime,2018-10,2018-10-31,P_selected,S2M,0.03703939756573382,BUY,0.1502396201633283,0.1502396201633283,0.1502396201633283,6767.485000000001,0.020001961233160538,2018-10,2018-10,0.27,0.011504,0.801594
4,C4 Hybrid + régime,2018-10,2018-10-31,P_selected,FBR,0.024993289863465034,BUY,0.40175882910977,0.40175882910977,0.40175882910977,17692.020000000022,0.023731655030429115,2018-10,2018-10,0.27,0.011504,0.801594
4,C4 Hybrid + régime,2018-10,2018-10-31,P_selected,SRM,0.01859554105394981,BUY,1.6865883977647147,1.6865883977647147,1.6865883977647147,700.0,0.018185103932508558,2018-10,2018-10,0.27,0.011504,0.801594
4,C4 Hybrid + régime,2018-10,2018-10-31,P_selected,SID,0.010712482094841344,BUY,1.0719837322927512,1.0719837322927512,1.0719837322927512,421865.92000000004,0.9399051444327732,2018-10,2018-10,0.27,0.011504,0.801594
4,C4 Hybrid + régime,2018-10,2018-10-31,P_selected,SMI,0.0058442350468563544,BUY,0.7076770642287485,0.7076770642287485,0.7076770642287485,2396.9,0.0186762529749998,2018-10,2018-10,0.27,0.011504,0.801594
4,C4 Hybrid + régime,2018-10,2018-10-31,P_selected,INV,0.000268579394894234,BUY,0.5346534779932747,0.5346534779932747,0.5346534779932747,388.5000000000029,0.018096330933539868,2018-10,2018-10,0.27,0.011504,0.801594
4,C4 Hybrid + régime,2018-11,2018-11-30,P_selected,SOT,0.1,BUY,1.1261107461200968,1.1261107461200968,1.1261107461200968,876090.25,0.9999553871495539,2018-11,2018-11,0.4753,0.010477,0.673377
4,C4 Hybrid + régime,2018-11,2018-11-30,P_selected,IMO,0.09998803117485229,BUY,1.685065755257575,1.685065755257575,1.685065755257575,112225.715,0.09935708663799728,2018-11,2018-11,0.4753,0.010477,0.673377
4,C4 Hybrid + régime,2018-11,2018-11-30,P_selected,GAZ,0.09380535028775523,NEUTRAL,0.056898341157780224,0.056898341157780224,0.028449170578890112,845090.4,0.9999267417479865,2018-11,2018-11,0.4753,0.010477,0.673377
4,C4 Hybrid + régime,2018-11,2018-11-30,P_selected,ALM,0.08681898535088893,NEUTRAL,-0.052174492736724615,-0.052174492736724615,-0.026087246368362307,172653.05,0.22486252242926522,2018-11,2018-11,0.4753,0.010477,0.673377
4,C4 Hybrid + régime,2018-11,2018-11-30,P_selected,JET,0.0770372574610778,BUY,0.5886244205978228,0.5886244205978228,0.5886244205978228,421582.4,0.9396484054705101,2018-11,2018-11,0.4753,0.010477,0.673377
4,C4 Hybrid + régime,2018-11,2018-11-30,P_selected,HPS,0.0736075742995584,BUY,0.18422433796123994,0.18422433796123994,0.18422433796123994,1055239.2499999998,0.9999974612292196,2018-11,2018-11,0.4753,0.010477,0.673377
4,C4 Hybrid + régime,2018-11,2018-11-30,P_selected,RIS,0.06995010796222036,BUY,2.9770381754242496,2.9770381754242496,2.9770381754242496,85842.37500000009,0.06745089235783149,2018-11,2018-11,0.4753,0.010477,0.673377
4,C4 Hybrid + régime,2018-11,2018-11-30,P_selected,MIC,0.06414315095370605,BUY,0.5293299313978538,0.5293299313978538,0.5293299313978538,35253.435,0.031190783952483894,2018-11,2018-11,0.4753,0.010477,0.673377
4,C4 Hybrid + régime,2018-11,2018-11-30,P_selected,S2M,0.05992214444939001,BUY,0.32159433669010107,0.32159433669010107,0.32159433669010107,6304.1125,0.01985714966057708,2018-11,2018-11,0.4753,0.010477,0.673377
4,C4 Hybrid + régime,2018-11,2018-11-30,P_selected,AFM,0.054473878124466094,NEUTRAL,0.034476035299640495,0.034476035299640495,0.017238017649820248,13209.25,0.02212546861021332,2018-11,2018-11,0.4753,0.010477,0.673377
4,C4 Hybrid + régime,2018-11,2018-11-30,P_selected,DRI,0.04286820662502311,NEUTRAL,-0.09733563456362068,-0.09733563456362068,-0.04866781728181034,250.0,0.0180569971742114,2018-11,2018-11,0.4753,0.010477,0.673377
4,C4 Hybrid + régime,2018-11,2018-11-30,P_selected,DWY,0.03894981310307912,BUY,0.5862098565709399,0.5862098565709399,0.5862098565709399,415983.49499999965,0.9343636419653965,2018-11,2018-11,0.4753,0.010477,0.673377
4,C4 Hybrid + régime,2018-11,2018-11-30,P_selected,CMT,0.03679175375920793,NEUTRAL,0.06701163916689731,0.06701163916689731,0.03350581958344866,740531.5,0.9996098168287825,2018-11,2018-11,0.4753,0.010477,0.673377
4,C4 Hybrid + régime,2018-11,2018-11-30,P_selected,PRO,0.03140684955002265,NEUTRAL,0.05147101279717148,0.05147101279717148,0.02573550639858574,14942.115,0.022733358282653375,2018-11,2018-11,0.4753,0.010477,0.673377
4,C4 Hybrid + régime,2018-11,2018-11-30,P_selected,M2M,0.017774335781132227,BUY,0.5315909759582342,0.5315909759582342,0.5315909759582342,5182.95,0.019511004165049556,2018-11,2018-11,0.4753,0.010477,0.673377
4,C4 Hybrid + régime,2018-11,2018-11-30,P_selected,SID,0.014098040749832844,BUY,1.399750986553367,1.399750986553367,1.399750986553367,555341.3724999999,0.9925010269293773,2018-11,2018-11,0.4753,0.010477,0.673377
4,C4 Hybrid + régime,2018-11,2018-11-30,P_selected,DHO,0.010176516114443375,NEUTRAL,-0.05308821613479153,-0.05308821613479153,-0.026544108067395766,19161.433500000094,0.024282502546974234,2018-11,2018-11,0.4753,0.010477,0.673377
4,C4 Hybrid + régime,2018-11,2018-11-30,P_selected,FBR,0.009703672665642192,BUY,0.4261644038273189,0.4261644038273189,0.4261644038273189,1075.8000000000204,0.01829277049621993,2018-11,2018-11,0.4753,0.010477,0.673377
4,C4 Hybrid + régime,2018-11,2018-11-30,P_selected,SRM,0.007287747499477994,BUY,1.8992265257087122,1.8992265257087122,1.8992265257087122,19303.9,0.02433656817869535,2018-11,2018-11,0.4753,0.010477,0.673377
4,C4 Hybrid + régime,2018-11,2018-11-30,P_selected,SMI,0.006384098293696441,NEUTRAL,-0.0649680958249762,-0.0649680958249762,-0.0324840479124881,332127.6,0.788188675920842,2018-11,2018-11,0.4753,0.010477,0.673377
