fold_id,model_id,groupe,metrique,valeur
55,c1_ridge,C1_ridge,rank_ic,-0.05197385737357182
55,c1_ridge,C1_ridge,ic_ir,-0.3891279329766597
55,c1_ridge,C1_ridge,rmse,1.172138483960397
55,c1_ridge,C1_ridge,hit_ratio_sign,0.43963086388105616
55,c1_ridge,C1_ridge,ret_BUY,-0.18934156544835698
55,c1_ridge,C1_ridge,ret_NEUTRAL,-0.0442916000840715
55,c1_ridge,C1_ridge,ret_SELL,-0.15269063536298402
55,c1_ridge,C1_ridge,spread_BUY_SELL,-0.03665093008537296
55,c1_ridge,C1_ridge,hit_ratio,0.42276422764227645
55,c1_ridge,C1_ridge,turnover,0.4296610169491525
55,c2_rf,C2_rf,rank_ic,-0.03618934768438466
55,c2_rf,C2_rf,ic_ir,-0.21008808439317248
55,c2_rf,C2_rf,rmse,1.127710965192691
55,c2_rf,C2_rf,hit_ratio_sign,0.4470648551653422
55,c2_rf,C2_rf,ret_BUY,-0.718063356283774
55,c2_rf,C2_rf,ret_NEUTRAL,-0.04315248865139814
55,c2_rf,C2_rf,ret_SELL,-0.2622397139168503
55,c2_rf,C2_rf,spread_BUY_SELL,-0.45582364236692374
55,c2_rf,C2_rf,hit_ratio,0.4675324675324675
55,c2_rf,C2_rf,turnover,0.14846045197740115
55,c3_lightgbm,C3_lightgbm,rank_ic,-0.05125140542701205
55,c3_lightgbm,C3_lightgbm,ic_ir,-0.2002305245300105
55,c3_lightgbm,C3_lightgbm,rmse,1.3056134630827037
55,c3_lightgbm,C3_lightgbm,hit_ratio_sign,0.4694950012817226
55,c3_lightgbm,C3_lightgbm,ret_BUY,-0.26064287999539304
55,c3_lightgbm,C3_lightgbm,ret_NEUTRAL,-0.09997998836744416
55,c3_lightgbm,C3_lightgbm,ret_SELL,0.07388307409143284
55,c3_lightgbm,C3_lightgbm,spread_BUY_SELL,-0.3345259540868259
55,c3_lightgbm,C3_lightgbm,hit_ratio,0.43006993006993005
55,c3_lightgbm,C3_lightgbm,turnover,0.42149717514124296
55,c4_hybrid_tri,C4_hybrid_tri,rank_ic,-0.05556466860655421
55,c4_hybrid_tri,C4_hybrid_tri,ic_ir,-0.31807435594069333
55,c4_hybrid_tri,C4_hybrid_tri,rmse,1.346873709383729
55,c4_hybrid_tri,C4_hybrid_tri,hit_ratio_sign,0.49333504229684694
55,c4_hybrid_tri,C4_hybrid_tri,ret_BUY,-0.33192811771475306
55,c4_hybrid_tri,C4_hybrid_tri,ret_NEUTRAL,-0.06533482279334792
55,c4_hybrid_tri,C4_hybrid_tri,ret_SELL,0.024974901852164885
55,c4_hybrid_tri,C4_hybrid_tri,spread_BUY_SELL,-0.35690301956691795
55,c4_hybrid_tri,C4_hybrid_tri,hit_ratio,0.4602649006622517
55,c4_hybrid_tri,C4_hybrid_tri,turnover,0.4460063559322034
55,c5_hybrid_tri_regime,C5_hybrid_tri_regime,rank_ic,-0.06221310037473766
55,c5_hybrid_tri_regime,C5_hybrid_tri_regime,ic_ir,-0.37731221163260864
55,c5_hybrid_tri_regime,C5_hybrid_tri_regime,rmse,1.3415088107047288
55,c5_hybrid_tri_regime,C5_hybrid_tri_regime,hit_ratio_sign,0.4921814919251474
55,c5_hybrid_tri_regime,C5_hybrid_tri_regime,ret_BUY,-0.40901755781903376
55,c5_hybrid_tri_regime,C5_hybrid_tri_regime,ret_NEUTRAL,-0.017629318723344462
55,c5_hybrid_tri_regime,C5_hybrid_tri_regime,ret_SELL,0.06579981294819127
55,c5_hybrid_tri_regime,C5_hybrid_tri_regime,spread_BUY_SELL,-0.474817370767225
55,c5_hybrid_tri_regime,C5_hybrid_tri_regime,hit_ratio,0.4533333333333333
55,c5_hybrid_tri_regime,C5_hybrid_tri_regime,turnover,0.4302860169491526
