fold_id,model_id,groupe,metrique,valeur
17,c1_ridge,C1_ridge,rank_ic,0.01933279764427611
17,c1_ridge,C1_ridge,ic_ir,0.15633012362108423
17,c1_ridge,C1_ridge,rmse,1.2954345619233265
17,c1_ridge,C1_ridge,hit_ratio_sign,0.5307334296260632
17,c1_ridge,C1_ridge,ret_BUY,0.18469694768386927
17,c1_ridge,C1_ridge,ret_NEUTRAL,-0.0062266236013867795
17,c1_ridge,C1_ridge,ret_SELL,0.13252921911032212
17,c1_ridge,C1_ridge,spread_BUY_SELL,0.05216772857354715
17,c1_ridge,C1_ridge,hit_ratio,0.5507246376811594
17,c1_ridge,C1_ridge,turnover,0.27088501291989664
17,c2_rf,C2_rf,rank_ic,0.035573463912838235
17,c2_rf,C2_rf,ic_ir,0.2441402567189731
17,c2_rf,C2_rf,rmse,1.311013135550499
17,c2_rf,C2_rf,hit_ratio_sign,0.5170919595570534
17,c2_rf,C2_rf,ret_BUY,-0.14772845159776496
17,c2_rf,C2_rf,ret_NEUTRAL,0.17902331832230556
17,c2_rf,C2_rf,ret_SELL,-0.14244170511252183
17,c2_rf,C2_rf,spread_BUY_SELL,-0.005286746485243132
17,c2_rf,C2_rf,hit_ratio,0.5576923076923077
17,c2_rf,C2_rf,turnover,0.08089793281653747
17,c3_lightgbm,C3_lightgbm,rank_ic,0.1534514528030289
17,c3_lightgbm,C3_lightgbm,ic_ir,0.57357875364602
17,c3_lightgbm,C3_lightgbm,rmse,1.295363760747692
17,c3_lightgbm,C3_lightgbm,hit_ratio_sign,0.5978173647889584
17,c3_lightgbm,C3_lightgbm,ret_BUY,0.23435871101339636
17,c3_lightgbm,C3_lightgbm,ret_NEUTRAL,0.04759836905127541
17,c3_lightgbm,C3_lightgbm,ret_SELL,-0.020573700689261037
17,c3_lightgbm,C3_lightgbm,spread_BUY_SELL,0.2549324117026574
17,c3_lightgbm,C3_lightgbm,hit_ratio,0.616822429906542
17,c3_lightgbm,C3_lightgbm,turnover,0.427467700258398
17,c4_hybrid_tri,C4_hybrid_tri,rank_ic,0.1042822696062273
17,c4_hybrid_tri,C4_hybrid_tri,ic_ir,0.7746493508913715
17,c4_hybrid_tri,C4_hybrid_tri,rmse,1.4488324791436489
17,c4_hybrid_tri,C4_hybrid_tri,hit_ratio_sign,0.5552880757502808
17,c4_hybrid_tri,C4_hybrid_tri,ret_BUY,0.18961389636513648
17,c4_hybrid_tri,C4_hybrid_tri,ret_NEUTRAL,0.11531721856910902
17,c4_hybrid_tri,C4_hybrid_tri,ret_SELL,0.047777682094333175
17,c4_hybrid_tri,C4_hybrid_tri,spread_BUY_SELL,0.1418362142708033
17,c4_hybrid_tri,C4_hybrid_tri,hit_ratio,0.5697211155378487
17,c4_hybrid_tri,C4_hybrid_tri,turnover,0.2635206718346253
17,c5_hybrid_tri_regime,C5_hybrid_tri_regime,rank_ic,0.09090187682937281
17,c5_hybrid_tri_regime,C5_hybrid_tri_regime,ic_ir,0.7735063634812939
17,c5_hybrid_tri_regime,C5_hybrid_tri_regime,rmse,1.435142715799716
17,c5_hybrid_tri_regime,C5_hybrid_tri_regime,hit_ratio_sign,0.5435724602792489
17,c5_hybrid_tri_regime,C5_hybrid_tri_regime,ret_BUY,0.24165725067837132
17,c5_hybrid_tri_regime,C5_hybrid_tri_regime,ret_NEUTRAL,0.24424874540544492
17,c5_hybrid_tri_regime,C5_hybrid_tri_regime,ret_SELL,-0.05560876630535275
17,c5_hybrid_tri_regime,C5_hybrid_tri_regime,spread_BUY_SELL,0.29726601698372407
17,c5_hybrid_tri_regime,C5_hybrid_tri_regime,hit_ratio,0.5778688524590164
17,c5_hybrid_tri_regime,C5_hybrid_tri_regime,turnover,0.3540697674418605
