fold_id,model_id,groupe,metrique,valeur
66,c1_ridge,C1_ridge,rank_ic,0.21529878276266343
66,c1_ridge,C1_ridge,ic_ir,2.1144829466117177
66,c1_ridge,C1_ridge,rmse,1.495700173218196
66,c1_ridge,C1_ridge,hit_ratio_sign,0.5612232264454624
66,c1_ridge,C1_ridge,ret_BUY,0.6860463679914732
66,c1_ridge,C1_ridge,ret_NEUTRAL,0.01892164842901303
66,c1_ridge,C1_ridge,ret_SELL,-0.21964253041760176
66,c1_ridge,C1_ridge,spread_BUY_SELL,0.905688898409075
66,c1_ridge,C1_ridge,hit_ratio,0.6435185185185185
66,c1_ridge,C1_ridge,turnover,0.38157634032634036
66,c2_rf,C2_rf,rank_ic,0.1809322110980719
66,c2_rf,C2_rf,ic_ir,1.5723150645050852
66,c2_rf,C2_rf,rmse,1.6497807616786855
66,c2_rf,C2_rf,hit_ratio_sign,0.6002228550204284
66,c2_rf,C2_rf,ret_BUY,0.6206373183212367
66,c2_rf,C2_rf,ret_NEUTRAL,-0.03027096269608111
66,c2_rf,C2_rf,ret_SELL,0.024664325274298796
66,c2_rf,C2_rf,spread_BUY_SELL,0.5959729930469378
66,c2_rf,C2_rf,hit_ratio,0.6113207547169811
66,c2_rf,C2_rf,turnover,0.18429632867132867
66,c3_lightgbm,C3_lightgbm,rank_ic,0.23203922998471901
66,c3_lightgbm,C3_lightgbm,ic_ir,2.0828828460887876
66,c3_lightgbm,C3_lightgbm,rmse,1.5635331899613718
66,c3_lightgbm,C3_lightgbm,hit_ratio_sign,0.6106227559737526
66,c3_lightgbm,C3_lightgbm,ret_BUY,0.8346046211067492
66,c3_lightgbm,C3_lightgbm,ret_NEUTRAL,0.05912139227185672
66,c3_lightgbm,C3_lightgbm,ret_SELL,-0.017590361296464414
66,c3_lightgbm,C3_lightgbm,spread_BUY_SELL,0.8521949824032136
66,c3_lightgbm,C3_lightgbm,hit_ratio,0.6626016260162602
66,c3_lightgbm,C3_lightgbm,turnover,0.29848776223776224
66,c4_hybrid_tri,C4_hybrid_tri,rank_ic,0.20815151704982945
66,c4_hybrid_tri,C4_hybrid_tri,ic_ir,1.7783987849737644
66,c4_hybrid_tri,C4_hybrid_tri,rmse,1.5849007242707682
66,c4_hybrid_tri,C4_hybrid_tri,hit_ratio_sign,0.6185464900334282
66,c4_hybrid_tri,C4_hybrid_tri,ret_BUY,0.7515099242042879
66,c4_hybrid_tri,C4_hybrid_tri,ret_NEUTRAL,-0.034158460862848405
66,c4_hybrid_tri,C4_hybrid_tri,ret_SELL,-0.02356038211899568
66,c4_hybrid_tri,C4_hybrid_tri,spread_BUY_SELL,0.7750703063232836
66,c4_hybrid_tri,C4_hybrid_tri,hit_ratio,0.6363636363636364
66,c4_hybrid_tri,C4_hybrid_tri,turnover,0.2826791958041958
66,c5_hybrid_tri_regime,C5_hybrid_tri_regime,rank_ic,0.21199900539941655
66,c5_hybrid_tri_regime,C5_hybrid_tri_regime,ic_ir,1.82362121773129
66,c5_hybrid_tri_regime,C5_hybrid_tri_regime,rmse,1.5835191868035576
66,c5_hybrid_tri_regime,C5_hybrid_tri_regime,hit_ratio_sign,0.6118608394205769
66,c5_hybrid_tri_regime,C5_hybrid_tri_regime,ret_BUY,0.7194597672677956
66,c5_hybrid_tri_regime,C5_hybrid_tri_regime,ret_NEUTRAL,-0.12970371373138223
66,c5_hybrid_tri_regime,C5_hybrid_tri_regime,ret_SELL,0.007567890872392555
66,c5_hybrid_tri_regime,C5_hybrid_tri_regime,spread_BUY_SELL,0.7118918763954031
66,c5_hybrid_tri_regime,C5_hybrid_tri_regime,hit_ratio,0.6314199395770392
66,c5_hybrid_tri_regime,C5_hybrid_tri_regime,turnover,0.2767118298368299
