fold_id,model_id,groupe,metrique,valeur
8,c1_ridge,C1_ridge,rank_ic,0.02815055911243241
8,c1_ridge,C1_ridge,ic_ir,0.159763737400815
8,c1_ridge,C1_ridge,rmse,1.0946944273304748
8,c1_ridge,C1_ridge,hit_ratio_sign,0.4700737437832276
8,c1_ridge,C1_ridge,ret_BUY,0.03375328984477815
8,c1_ridge,C1_ridge,ret_NEUTRAL,-0.1347672134153702
8,c1_ridge,C1_ridge,ret_SELL,0.004742892550040862
8,c1_ridge,C1_ridge,spread_BUY_SELL,0.029010397294737287
8,c1_ridge,C1_ridge,hit_ratio,0.5047619047619047
8,c1_ridge,C1_ridge,turnover,0.41197299077733857
8,c2_rf,C2_rf,rank_ic,-0.028582587344466906
8,c2_rf,C2_rf,ic_ir,-0.2007789533862599
8,c2_rf,C2_rf,rmse,1.0731672365067182
8,c2_rf,C2_rf,hit_ratio_sign,0.4597839135654262
8,c2_rf,C2_rf,ret_BUY,-0.02668658247392829
8,c2_rf,C2_rf,ret_NEUTRAL,-0.027866731638849198
8,c2_rf,C2_rf,ret_SELL,1.5628453555120074
8,c2_rf,C2_rf,spread_BUY_SELL,-1.5895319379859356
8,c2_rf,C2_rf,hit_ratio,0.40816326530612246
8,c2_rf,C2_rf,turnover,0.025757575757575757
8,c3_lightgbm,C3_lightgbm,rank_ic,0.17032357688285618
8,c3_lightgbm,C3_lightgbm,ic_ir,0.9757715477463076
8,c3_lightgbm,C3_lightgbm,rmse,1.1285340694233026
8,c3_lightgbm,C3_lightgbm,hit_ratio_sign,0.5726290516206483
8,c3_lightgbm,C3_lightgbm,ret_BUY,-0.06270483303934357
8,c3_lightgbm,C3_lightgbm,ret_NEUTRAL,0.054807514323450594
8,c3_lightgbm,C3_lightgbm,ret_SELL,-0.013196040950869832
8,c3_lightgbm,C3_lightgbm,spread_BUY_SELL,-0.04950879208847374
8,c3_lightgbm,C3_lightgbm,hit_ratio,0.5203619909502263
8,c3_lightgbm,C3_lightgbm,turnover,0.35765810276679844
8,c4_hybrid_tri,C4_hybrid_tri,rank_ic,0.07496736275795576
8,c4_hybrid_tri,C4_hybrid_tri,ic_ir,0.47991414589217835
8,c4_hybrid_tri,C4_hybrid_tri,rmse,1.2974111005021418
8,c4_hybrid_tri,C4_hybrid_tri,hit_ratio_sign,0.5553078374206826
8,c4_hybrid_tri,C4_hybrid_tri,ret_BUY,0.02132921642802391
8,c4_hybrid_tri,C4_hybrid_tri,ret_NEUTRAL,-0.06728696158426502
8,c4_hybrid_tri,C4_hybrid_tri,ret_SELL,-0.033486758466884786
8,c4_hybrid_tri,C4_hybrid_tri,spread_BUY_SELL,0.05481597489490869
8,c4_hybrid_tri,C4_hybrid_tri,hit_ratio,0.5153846153846153
8,c4_hybrid_tri,C4_hybrid_tri,turnover,0.2688241106719368
8,c5_hybrid_tri_regime,C5_hybrid_tri_regime,rank_ic,0.08233646763502651
8,c5_hybrid_tri_regime,C5_hybrid_tri_regime,ic_ir,0.4838172658148064
8,c5_hybrid_tri_regime,C5_hybrid_tri_regime,rmse,1.2901224204567803
8,c5_hybrid_tri_regime,C5_hybrid_tri_regime,hit_ratio_sign,0.5575373006345395
8,c5_hybrid_tri_regime,C5_hybrid_tri_regime,ret_BUY,0.015719299195784502
8,c5_hybrid_tri_regime,C5_hybrid_tri_regime,ret_NEUTRAL,0.21266709823185978
8,c5_hybrid_tri_regime,C5_hybrid_tri_regime,ret_SELL,-0.10833787166320674
8,c5_hybrid_tri_regime,C5_hybrid_tri_regime,spread_BUY_SELL,0.12405717085899125
8,c5_hybrid_tri_regime,C5_hybrid_tri_regime,hit_ratio,0.5425101214574899
8,c5_hybrid_tri_regime,C5_hybrid_tri_regime,turnover,0.33682476943346507
