fold_id,model_id,groupe,metrique,valeur
59,c1_ridge,C1_ridge,rank_ic,0.15377679997846544
59,c1_ridge,C1_ridge,ic_ir,1.5825741506704993
59,c1_ridge,C1_ridge,rmse,1.0751090854326442
59,c1_ridge,C1_ridge,hit_ratio_sign,0.5022865853658537
59,c1_ridge,C1_ridge,ret_BUY,0.2178788864939133
59,c1_ridge,C1_ridge,ret_NEUTRAL,-0.12188105279034193
59,c1_ridge,C1_ridge,ret_SELL,-0.01662546000174313
59,c1_ridge,C1_ridge,spread_BUY_SELL,0.23450434649565643
59,c1_ridge,C1_ridge,hit_ratio,0.5078534031413613
59,c1_ridge,C1_ridge,turnover,0.42273395222217813
59,c2_rf,C2_rf,rank_ic,0.18178002048619482
59,c2_rf,C2_rf,ic_ir,1.5131680762718371
59,c2_rf,C2_rf,rmse,1.0964225435558788
59,c2_rf,C2_rf,hit_ratio_sign,0.5715193089430894
59,c2_rf,C2_rf,ret_BUY,-0.011493836001935482
59,c2_rf,C2_rf,ret_NEUTRAL,0.014111405876254455
59,c2_rf,C2_rf,ret_SELL,-0.07854744547188709
59,c2_rf,C2_rf,spread_BUY_SELL,0.0670536094699516
59,c2_rf,C2_rf,hit_ratio,0.45121951219512196
59,c2_rf,C2_rf,turnover,0.16496392295919943
59,c3_lightgbm,C3_lightgbm,rank_ic,0.1672814426105002
59,c3_lightgbm,C3_lightgbm,ic_ir,0.8456313186455606
59,c3_lightgbm,C3_lightgbm,rmse,1.182579732590077
59,c3_lightgbm,C3_lightgbm,hit_ratio_sign,0.5802845528455285
59,c3_lightgbm,C3_lightgbm,ret_BUY,0.04635727513333237
59,c3_lightgbm,C3_lightgbm,ret_NEUTRAL,-0.10952175901177821
59,c3_lightgbm,C3_lightgbm,ret_SELL,0.03025696095489288
59,c3_lightgbm,C3_lightgbm,spread_BUY_SELL,0.01610031417843949
59,c3_lightgbm,C3_lightgbm,hit_ratio,0.5050167224080268
59,c3_lightgbm,C3_lightgbm,turnover,0.5151839052514587
59,c4_hybrid_tri,C4_hybrid_tri,rank_ic,0.21502122750408953
59,c4_hybrid_tri,C4_hybrid_tri,ic_ir,1.490268244371878
59,c4_hybrid_tri,C4_hybrid_tri,rmse,1.1441558057282761
59,c4_hybrid_tri,C4_hybrid_tri,hit_ratio_sign,0.5476371951219512
59,c4_hybrid_tri,C4_hybrid_tri,ret_BUY,0.1100216855485709
59,c4_hybrid_tri,C4_hybrid_tri,ret_NEUTRAL,-0.04231066247932362
59,c4_hybrid_tri,C4_hybrid_tri,ret_SELL,-0.07873070711504279
59,c4_hybrid_tri,C4_hybrid_tri,spread_BUY_SELL,0.1887523926636137
59,c4_hybrid_tri,C4_hybrid_tri,hit_ratio,0.5140845070422535
59,c4_hybrid_tri,C4_hybrid_tri,turnover,0.5461201331278088
59,c5_hybrid_tri_regime,C5_hybrid_tri_regime,rank_ic,0.22845040959525206
59,c5_hybrid_tri_regime,C5_hybrid_tri_regime,ic_ir,1.34630620880856
59,c5_hybrid_tri_regime,C5_hybrid_tri_regime,rmse,1.1095357000256816
59,c5_hybrid_tri_regime,C5_hybrid_tri_regime,hit_ratio_sign,0.5561483739837398
59,c5_hybrid_tri_regime,C5_hybrid_tri_regime,ret_BUY,0.11484847512172686
59,c5_hybrid_tri_regime,C5_hybrid_tri_regime,ret_NEUTRAL,0.02012854571996864
59,c5_hybrid_tri_regime,C5_hybrid_tri_regime,ret_SELL,-0.13035892546967337
59,c5_hybrid_tri_regime,C5_hybrid_tri_regime,spread_BUY_SELL,0.24520740059140023
59,c5_hybrid_tri_regime,C5_hybrid_tri_regime,hit_ratio,0.5481727574750831
59,c5_hybrid_tri_regime,C5_hybrid_tri_regime,turnover,0.5234842708733025
