fold_id,model_id,groupe,metrique,valeur
61,c1_ridge,C1_ridge,rank_ic,0.17622112029551362
61,c1_ridge,C1_ridge,ic_ir,1.7382801829798487
61,c1_ridge,C1_ridge,rmse,1.2418970437601589
61,c1_ridge,C1_ridge,hit_ratio_sign,0.5295802715157554
61,c1_ridge,C1_ridge,ret_BUY,0.4149742492450955
61,c1_ridge,C1_ridge,ret_NEUTRAL,-0.19328697739172115
61,c1_ridge,C1_ridge,ret_SELL,-0.028987152307341644
61,c1_ridge,C1_ridge,spread_BUY_SELL,0.4439614015524372
61,c1_ridge,C1_ridge,hit_ratio,0.5282051282051282
61,c1_ridge,C1_ridge,turnover,0.42359176558676415
61,c2_rf,C2_rf,rank_ic,0.2619869295249812
61,c2_rf,C2_rf,ic_ir,2.4066308479812775
61,c2_rf,C2_rf,rmse,1.2573242702271936
61,c2_rf,C2_rf,hit_ratio_sign,0.6165151326441649
61,c2_rf,C2_rf,ret_BUY,0.5461768587313075
61,c2_rf,C2_rf,ret_NEUTRAL,-0.030289092562543227
61,c2_rf,C2_rf,ret_SELL,-0.2852037073107426
61,c2_rf,C2_rf,spread_BUY_SELL,0.8313805660420501
61,c2_rf,C2_rf,hit_ratio,0.6285714285714286
61,c2_rf,C2_rf,turnover,0.2575412991195153
61,c3_lightgbm,C3_lightgbm,rank_ic,0.11961144737760931
61,c3_lightgbm,C3_lightgbm,ic_ir,0.4187734136884772
61,c3_lightgbm,C3_lightgbm,rmse,1.43744317168999
61,c3_lightgbm,C3_lightgbm,hit_ratio_sign,0.5541163283098767
61,c3_lightgbm,C3_lightgbm,ret_BUY,0.12440323414855199
61,c3_lightgbm,C3_lightgbm,ret_NEUTRAL,-0.12157925746637546
61,c3_lightgbm,C3_lightgbm,ret_SELL,0.024042048070218636
61,c3_lightgbm,C3_lightgbm,spread_BUY_SELL,0.10036118607833336
61,c3_lightgbm,C3_lightgbm,hit_ratio,0.5144694533762058
61,c3_lightgbm,C3_lightgbm,turnover,0.48150640135080264
61,c4_hybrid_tri,C4_hybrid_tri,rank_ic,0.21898861540802808
61,c4_hybrid_tri,C4_hybrid_tri,ic_ir,1.458077771710386
61,c4_hybrid_tri,C4_hybrid_tri,rmse,1.3124368750046187
61,c4_hybrid_tri,C4_hybrid_tri,hit_ratio_sign,0.5792751276622244
61,c4_hybrid_tri,C4_hybrid_tri,ret_BUY,0.2560765684236913
61,c4_hybrid_tri,C4_hybrid_tri,ret_NEUTRAL,0.10203256495000769
61,c4_hybrid_tri,C4_hybrid_tri,ret_SELL,-0.20121714471459903
61,c4_hybrid_tri,C4_hybrid_tri,spread_BUY_SELL,0.45729371313829037
61,c4_hybrid_tri,C4_hybrid_tri,hit_ratio,0.5845697329376854
61,c4_hybrid_tri,C4_hybrid_tri,turnover,0.40267206227750824
61,c5_hybrid_tri_regime,C5_hybrid_tri_regime,rank_ic,0.22020061833581403
61,c5_hybrid_tri_regime,C5_hybrid_tri_regime,ic_ir,1.644988151978211
61,c5_hybrid_tri_regime,C5_hybrid_tri_regime,rmse,1.314061164384032
61,c5_hybrid_tri_regime,C5_hybrid_tri_regime,hit_ratio_sign,0.5704321833354091
61,c5_hybrid_tri_regime,C5_hybrid_tri_regime,ret_BUY,0.2515958471770046
61,c5_hybrid_tri_regime,C5_hybrid_tri_regime,ret_NEUTRAL,-0.16471572295161216
61,c5_hybrid_tri_regime,C5_hybrid_tri_regime,ret_SELL,-0.12779293244236115
61,c5_hybrid_tri_regime,C5_hybrid_tri_regime,spread_BUY_SELL,0.3793887796193658
61,c5_hybrid_tri_regime,C5_hybrid_tri_regime,hit_ratio,0.5795795795795796
61,c5_hybrid_tri_regime,C5_hybrid_tri_regime,turnover,0.4249070950043442
