fold_id,model_id,groupe,metrique,valeur
27,c1_ridge,C1_ridge,rank_ic,-0.013257545453058548
27,c1_ridge,C1_ridge,ic_ir,-0.10045906606079563
27,c1_ridge,C1_ridge,rmse,1.3987261407763873
27,c1_ridge,C1_ridge,hit_ratio_sign,0.504045692527368
27,c1_ridge,C1_ridge,ret_BUY,0.18058777577424795
27,c1_ridge,C1_ridge,ret_NEUTRAL,0.18144033171768778
27,c1_ridge,C1_ridge,ret_SELL,-0.045484757619848465
27,c1_ridge,C1_ridge,spread_BUY_SELL,0.22607253339409641
27,c1_ridge,C1_ridge,hit_ratio,0.5098039215686274
27,c1_ridge,C1_ridge,turnover,0.3059252424374005
27,c2_rf,C2_rf,rank_ic,-0.12097811662609398
27,c2_rf,C2_rf,ic_ir,-1.009476613141526
27,c2_rf,C2_rf,rmse,1.431157939563875
27,c2_rf,C2_rf,hit_ratio_sign,0.4394732666983976
27,c2_rf,C2_rf,ret_BUY,-0.030134279140957218
27,c2_rf,C2_rf,ret_NEUTRAL,0.2608865980654207
27,c2_rf,C2_rf,ret_SELL,0.16748589788265175
27,c2_rf,C2_rf,spread_BUY_SELL,-0.19762017702360896
27,c2_rf,C2_rf,hit_ratio,0.4431137724550898
27,c2_rf,C2_rf,turnover,0.08666413373860182
27,c3_lightgbm,C3_lightgbm,rank_ic,0.021872381811924333
27,c3_lightgbm,C3_lightgbm,ic_ir,0.13346724081926964
27,c3_lightgbm,C3_lightgbm,rmse,1.3929807026975405
27,c3_lightgbm,C3_lightgbm,hit_ratio_sign,0.48722830398223066
27,c3_lightgbm,C3_lightgbm,ret_BUY,-0.04104839463039342
27,c3_lightgbm,C3_lightgbm,ret_NEUTRAL,0.2608805132328984
27,c3_lightgbm,C3_lightgbm,ret_SELL,0.18850163769705894
27,c3_lightgbm,C3_lightgbm,spread_BUY_SELL,-0.22955003232745236
27,c3_lightgbm,C3_lightgbm,hit_ratio,0.46846846846846846
27,c3_lightgbm,C3_lightgbm,turnover,0.3970111448834853
27,c4_hybrid_tri,C4_hybrid_tri,rank_ic,-0.04316133484167433
27,c4_hybrid_tri,C4_hybrid_tri,ic_ir,-0.35316826918787236
27,c4_hybrid_tri,C4_hybrid_tri,rmse,1.5283791349480018
27,c4_hybrid_tri,C4_hybrid_tri,hit_ratio_sign,0.47025226082817706
27,c4_hybrid_tri,C4_hybrid_tri,ret_BUY,-0.0430704791474945
27,c4_hybrid_tri,C4_hybrid_tri,ret_NEUTRAL,0.3729352852010563
27,c4_hybrid_tri,C4_hybrid_tri,ret_SELL,0.17919796266119725
27,c4_hybrid_tri,C4_hybrid_tri,spread_BUY_SELL,-0.22226844180869176
27,c4_hybrid_tri,C4_hybrid_tri,hit_ratio,0.45
27,c4_hybrid_tri,C4_hybrid_tri,turnover,0.35142929512230425
27,c5_hybrid_tri_regime,C5_hybrid_tri_regime,rank_ic,-0.02038572558257239
27,c5_hybrid_tri_regime,C5_hybrid_tri_regime,ic_ir,-0.1680346961162304
27,c5_hybrid_tri_regime,C5_hybrid_tri_regime,rmse,1.515712808514003
27,c5_hybrid_tri_regime,C5_hybrid_tri_regime,hit_ratio_sign,0.48088211962557514
27,c5_hybrid_tri_regime,C5_hybrid_tri_regime,ret_BUY,0.10280188155400441
27,c5_hybrid_tri_regime,C5_hybrid_tri_regime,ret_NEUTRAL,0.22327873507538296
27,c5_hybrid_tri_regime,C5_hybrid_tri_regime,ret_SELL,0.10719314878279558
27,c5_hybrid_tri_regime,C5_hybrid_tri_regime,spread_BUY_SELL,-0.004391267228791171
27,c5_hybrid_tri_regime,C5_hybrid_tri_regime,hit_ratio,0.4541832669322709
27,c5_hybrid_tri_regime,C5_hybrid_tri_regime,turnover,0.38034447821681866
