fold_id,model_id,groupe,metrique,valeur
2,c1_ridge,C1_ridge,rank_ic,0.2491877906823161
2,c1_ridge,C1_ridge,ic_ir,1.9312885540285274
2,c1_ridge,C1_ridge,rmse,1.0333719796952212
2,c1_ridge,C1_ridge,hit_ratio_sign,0.6037162162162162
2,c1_ridge,C1_ridge,ret_BUY,0.24576014516096298
2,c1_ridge,C1_ridge,ret_NEUTRAL,-0.08167781976449597
2,c1_ridge,C1_ridge,ret_SELL,-0.23312097923684857
2,c1_ridge,C1_ridge,spread_BUY_SELL,0.47888112439781155
2,c1_ridge,C1_ridge,hit_ratio,0.578125
2,c1_ridge,C1_ridge,turnover,0.32895505188494023
2,c2_rf,C2_rf,rank_ic,-0.16954896279833057
2,c2_rf,C2_rf,ic_ir,-1.4919086458865418
2,c2_rf,C2_rf,rmse,1.0698897687738407
2,c2_rf,C2_rf,hit_ratio_sign,0.49324324324324326
2,c2_rf,C2_rf,ret_BUY,0.06252416912331828
2,c2_rf,C2_rf,ret_NEUTRAL,0.07184862462906264
2,c2_rf,C2_rf,ret_SELL,2.6584815576780727
2,c2_rf,C2_rf,spread_BUY_SELL,-2.5959573885547544
2,c2_rf,C2_rf,hit_ratio,0.391304347826087
2,c2_rf,C2_rf,turnover,0.09779095300834431
2,c3_lightgbm,C3_lightgbm,rank_ic,-0.05651237312724831
2,c3_lightgbm,C3_lightgbm,ic_ir,-0.2760821345902419
2,c3_lightgbm,C3_lightgbm,rmse,1.3087324966749792
2,c3_lightgbm,C3_lightgbm,hit_ratio_sign,0.4962837837837838
2,c3_lightgbm,C3_lightgbm,ret_BUY,-0.00721883049273879
2,c3_lightgbm,C3_lightgbm,ret_NEUTRAL,0.047300544458103805
2,c3_lightgbm,C3_lightgbm,ret_SELL,0.2098137189211623
2,c3_lightgbm,C3_lightgbm,spread_BUY_SELL,-0.2170325494139011
2,c3_lightgbm,C3_lightgbm,hit_ratio,0.44841269841269843
2,c3_lightgbm,C3_lightgbm,turnover,0.3981361948986672
2,c4_hybrid_tri,C4_hybrid_tri,rank_ic,0.03192070637777553
2,c4_hybrid_tri,C4_hybrid_tri,ic_ir,0.21309018270563504
2,c4_hybrid_tri,C4_hybrid_tri,rmse,1.2613831988785713
2,c4_hybrid_tri,C4_hybrid_tri,hit_ratio_sign,0.5045608108108108
2,c4_hybrid_tri,C4_hybrid_tri,ret_BUY,0.038305368703647445
2,c4_hybrid_tri,C4_hybrid_tri,ret_NEUTRAL,0.21262864998733502
2,c4_hybrid_tri,C4_hybrid_tri,ret_SELL,0.060469248608982756
2,c4_hybrid_tri,C4_hybrid_tri,spread_BUY_SELL,-0.02216387990533531
2,c4_hybrid_tri,C4_hybrid_tri,hit_ratio,0.46502057613168724
2,c4_hybrid_tri,C4_hybrid_tri,turnover,0.400976733755384
2,c5_hybrid_tri_regime,C5_hybrid_tri_regime,rank_ic,0.0811583320907723
2,c5_hybrid_tri_regime,C5_hybrid_tri_regime,ic_ir,0.5781997001708555
2,c5_hybrid_tri_regime,C5_hybrid_tri_regime,rmse,1.2371852006738397
2,c5_hybrid_tri_regime,C5_hybrid_tri_regime,hit_ratio_sign,0.5266891891891892
2,c5_hybrid_tri_regime,C5_hybrid_tri_regime,ret_BUY,0.1565061583481178
2,c5_hybrid_tri_regime,C5_hybrid_tri_regime,ret_NEUTRAL,0.034344743395124874
2,c5_hybrid_tri_regime,C5_hybrid_tri_regime,ret_SELL,0.04090822135525975
2,c5_hybrid_tri_regime,C5_hybrid_tri_regime,spread_BUY_SELL,0.11559793699285804
2,c5_hybrid_tri_regime,C5_hybrid_tri_regime,hit_ratio,0.49382716049382713
2,c5_hybrid_tri_regime,C5_hybrid_tri_regime,turnover,0.40020703126612817
