fold_id,model_id,groupe,metrique,valeur
78,c1_ridge,C1_ridge,rank_ic,0.06047404522610182
78,c1_ridge,C1_ridge,ic_ir,0.5827156682814943
78,c1_ridge,C1_ridge,rmse,1.29666048821173
78,c1_ridge,C1_ridge,hit_ratio_sign,0.5351994233541566
78,c1_ridge,C1_ridge,ret_BUY,0.017889035102410755
78,c1_ridge,C1_ridge,ret_NEUTRAL,0.06238205207297624
78,c1_ridge,C1_ridge,ret_SELL,-0.014950826311326746
78,c1_ridge,C1_ridge,spread_BUY_SELL,0.0328398614137375
78,c1_ridge,C1_ridge,hit_ratio,0.5390070921985816
78,c1_ridge,C1_ridge,turnover,0.3529677814137867
78,c2_rf,C2_rf,rank_ic,0.1798429604995286
78,c2_rf,C2_rf,ic_ir,2.044583777263844
78,c2_rf,C2_rf,rmse,1.4351389677215705
78,c2_rf,C2_rf,hit_ratio_sign,0.5902210475732821
78,c2_rf,C2_rf,ret_BUY,0.08842803237346657
78,c2_rf,C2_rf,ret_NEUTRAL,0.15679679660839926
78,c2_rf,C2_rf,ret_SELL,-0.049185783440712345
78,c2_rf,C2_rf,spread_BUY_SELL,0.13761381581417892
78,c2_rf,C2_rf,hit_ratio,0.5738161559888579
78,c2_rf,C2_rf,turnover,0.19304014685928644
78,c3_lightgbm,C3_lightgbm,rank_ic,0.2675297505171134
78,c3_lightgbm,C3_lightgbm,ic_ir,2.384733750724467
78,c3_lightgbm,C3_lightgbm,rmse,1.3644930374929036
78,c3_lightgbm,C3_lightgbm,hit_ratio_sign,0.6128063431042768
78,c3_lightgbm,C3_lightgbm,ret_BUY,0.19623412442444868
78,c3_lightgbm,C3_lightgbm,ret_NEUTRAL,0.10168543853970662
78,c3_lightgbm,C3_lightgbm,ret_SELL,-0.14497625406616602
78,c3_lightgbm,C3_lightgbm,spread_BUY_SELL,0.3412103784906147
78,c3_lightgbm,C3_lightgbm,hit_ratio,0.5858895705521472
78,c3_lightgbm,C3_lightgbm,turnover,0.2578763934339
78,c4_hybrid_tri,C4_hybrid_tri,rank_ic,0.19359321963071166
78,c4_hybrid_tri,C4_hybrid_tri,ic_ir,1.8919109859165655
78,c4_hybrid_tri,C4_hybrid_tri,rmse,1.3995015005547082
78,c4_hybrid_tri,C4_hybrid_tri,hit_ratio_sign,0.5850552618933205
78,c4_hybrid_tri,C4_hybrid_tri,ret_BUY,0.07573852965782109
78,c4_hybrid_tri,C4_hybrid_tri,ret_NEUTRAL,0.02361546507747148
78,c4_hybrid_tri,C4_hybrid_tri,ret_SELL,-0.022752302056262948
78,c4_hybrid_tri,C4_hybrid_tri,spread_BUY_SELL,0.09849083171408404
78,c4_hybrid_tri,C4_hybrid_tri,hit_ratio,0.5648414985590778
78,c4_hybrid_tri,C4_hybrid_tri,turnover,0.2521736238593131
78,c5_hybrid_tri_regime,C5_hybrid_tri_regime,rank_ic,0.20255123712726217
78,c5_hybrid_tri_regime,C5_hybrid_tri_regime,ic_ir,2.042718064531759
78,c5_hybrid_tri_regime,C5_hybrid_tri_regime,rmse,1.3972782858572874
78,c5_hybrid_tri_regime,C5_hybrid_tri_regime,hit_ratio_sign,0.5850552618933205
78,c5_hybrid_tri_regime,C5_hybrid_tri_regime,ret_BUY,0.10480376515301675
78,c5_hybrid_tri_regime,C5_hybrid_tri_regime,ret_NEUTRAL,-0.014978885587994598
78,c5_hybrid_tri_regime,C5_hybrid_tri_regime,ret_SELL,-0.03333522880514774
78,c5_hybrid_tri_regime,C5_hybrid_tri_regime,spread_BUY_SELL,0.13813899395816448
78,c5_hybrid_tri_regime,C5_hybrid_tri_regime,hit_ratio,0.5751445086705202
78,c5_hybrid_tri_regime,C5_hybrid_tri_regime,turnover,0.2522175220155905
