date,ret_net,wealth100
2018-08-02,-0.003151231744894752,99.68487682551053
2018-08-03,-0.004178908859831753,99.26830281055317
2018-08-06,0.0016496679160764244,99.4320625447831
2018-08-07,0.0011573003394339256,99.54713530451677
2018-08-08,0.0037418524017383365,99.91962599184215
2018-08-09,-0.004406082201393556,99.4793719061896
2018-08-10,-0.0004396642415470269,99.4356343835909
2018-08-13,-0.002944399738047694,99.14285612775925
2018-08-15,-0.0057285392702947115,98.57491238306218
2018-08-16,0.0021062197104920475,98.78253280648342
2018-08-17,0.01143921550866396,99.91252748774845
2018-08-24,0.0022687355945304895,100.13920259519942
2018-08-27,-0.0054083419454989115,99.59761554541498
2018-08-28,-0.005349364766783959,99.06483156996066
2018-08-29,-0.0008486337264470979,98.98076181278559
2018-08-30,0.004709423470687889,99.4469041356133
2018-08-31,0.006456953637553293,100.08902818501517
2018-09-04,-0.007498865084508526,99.33847406621618
2018-09-05,-0.0003738608850478777,99.30133529638248
2018-09-06,-0.004337895393246196,98.8705764914571
2018-09-07,-0.020102204426694185,96.88305995104072
2018-09-10,0.010884639050979772,97.93759708876223
2018-09-12,0.0016517567709435376,98.09936617788352
2018-09-13,0.0031268386533337233,98.40610706791605
2018-09-14,-0.005437295338437293,97.87104400068192
2018-09-17,-0.003677457195120951,97.51112742572762
2018-09-18,-0.008119960915619243,96.71934088219274
2018-09-19,-0.007004310015123559,96.04188863419544
2018-09-20,0.0026255493331659102,96.29405135085496
2018-09-21,-0.002134452881318088,96.08851623549533
2018-09-24,0.00462294504849774,96.53272816584372
2018-09-25,0.004904649939539634,97.0061874052059
2018-09-26,-0.003890960554679658,96.6287401564524
2018-09-27,0.00686087525370058,97.29169788858806
2018-09-28,-9.473628293222907e-05,97.28248083476993
2018-10-01,-0.008621023194749701,96.44380631105058
2018-10-02,-0.0025524561158780483,96.19763772779338
2018-10-03,8.061126587555614e-05,96.20539234114486
2018-10-04,-0.0009060633760414156,96.11822415856686
2018-10-05,0.0003223715647005889,96.14920994088509
2018-10-08,0.006868715738420083,96.80963153244271
2018-10-09,-0.0022472545654209134,96.5920756460047
2018-10-10,-0.0008333460594770077,96.51158102038839
2018-10-11,0.001589083948789268,96.66494602466017
2018-10-12,0.0031502885350469566,96.96946849586259
2018-10-15,-0.0012126926596883669,96.85187433320377
2018-10-16,-0.0023294898442119496,96.62625887555167
2018-10-17,-0.007084263668598834,95.94173298036698
2018-10-18,0.0009453705385758334,96.03243346814652
2018-10-19,-0.006086950867246239,95.44788876396383
2018-10-22,0.002285734077888084,95.6660572559741
2018-10-23,0.004769156967055518,96.12230369944716
2018-10-24,-0.00029588335460929965,96.0938627097758
2018-10-25,0.00030510700346471467,96.12318162027853
2018-10-26,0.0031465477203047273,96.42563779827425
2018-10-29,-0.0039204994809234495,96.04760113533841
2018-10-30,-0.003739390673763107,95.68844163141561
2018-10-31,0.0009056731052845953,95.77510407948778
2018-11-02,0.00013388353485327105,95.78792678897287
2018-11-05,-0.0015794830261500077,95.6366313844996
2018-11-07,0.01930010946362135,97.48242883895244
2018-11-08,0.0037625769794371235,97.84921398160151
2018-11-09,-0.008814823806370853,96.9866904007618
2018-11-12,0.0056728649334014895,97.53688279574294
2018-11-13,0.001151278055889404,97.64917486854553
2018-11-14,-0.0037365103349602125,97.28430771744887
2018-11-15,0.009122094174183987,98.17174433411773
2018-11-16,-0.004144337638538501,97.76488747903288
2018-11-19,-0.006837663009342557,97.09640412430495
2018-11-22,0.010376692460064911,98.10394364888106
2018-11-23,-0.0013499043937308167,97.9715127043071
2018-11-26,-0.004032443303171732,97.57644813400101
2018-11-27,-0.0066215731491554,96.93033854504696
2018-11-28,0.004138632720915116,97.3314976157989
2018-11-29,3.1207696463775264e-05,97.33453510763283
2018-11-30,-0.0040813826395564145,96.93727562581526
2018-12-04,-0.0018437554247213415,96.75854699802244
2018-12-05,-0.0048733104360135305,96.28701256116346
2018-12-06,0.002627717083533424,96.54002758899283
2018-12-07,-0.005996432675420801,95.96113181307217
2018-12-10,0.0031875248667027935,96.26701030696327
2018-12-11,0.005904130426825014,96.8353832916161
2018-12-12,-0.0005602281045203943,96.78113338838413
2018-12-13,-0.0017262472642822567,96.6140652216383
2018-12-14,-0.00015532408197041058,96.59905873065232
2018-12-17,-0.0010199099124691934,96.50053639311774
2018-12-18,0.0027073968492774074,96.76180164130204
2018-12-19,-0.0005069047405340842,96.71275262534745
2018-12-20,0.00044464676068260044,96.75575563751902
2018-12-21,-0.008039524215409356,95.97788539709096
2018-12-24,0.001777555306615647,96.14849139659631
2018-12-25,0.003958425119538514,96.52908800014634
2018-12-26,0.004834796949571615,96.99578654035439
2018-12-27,0.003023910934589038,97.28909315988284
