titre,mois,score,rang_percentile,rang,ticker,date_cours,cell_id,cell_name,split
SID,2021-06,1.6301022596558,0.9464285714285714,4,SID,2021-06-30,3,hybrid_static,val
AFM,2021-06,1.1600890069755394,0.9285714285714286,5,AFM,2021-06-30,3,hybrid_static,val
OUL,2021-06,0.9699075813330886,0.9107142857142857,6,OUL,2021-06-30,3,hybrid_static,val
JET,2021-06,0.9232200275826132,0.8928571428571429,7,JET,2021-06-30,3,hybrid_static,val
MIC,2021-06,0.8956365128120507,0.875,8,MIC,2021-06-30,3,hybrid_static,val
REB,2021-06,0.7708798079124267,0.8571428571428572,9,REB,2021-06-30,3,hybrid_static,val
MNG,2021-06,0.6325474477824662,0.8392857142857143,10,MNG,2021-06-30,3,hybrid_static,val
SMI,2021-06,0.6031188541462895,0.8214285714285714,11,SMI,2021-06-30,3,hybrid_static,val
DWY,2021-06,0.5684056978874785,0.8035714285714286,12,DWY,2021-06-30,3,hybrid_static,val
M2M,2021-06,0.4626553458369156,0.7857142857142857,13,M2M,2021-06-30,3,hybrid_static,val
SNP,2021-06,0.44697802921084695,0.7678571428571428,14,SNP,2021-06-30,3,hybrid_static,val
ATL,2021-06,0.37358117282647424,0.75,15,ATL,2021-06-30,3,hybrid_static,val
DHO,2021-06,0.28713692233395904,0.7321428571428572,16,DHO,2021-06-30,3,hybrid_static,val
GAZ,2021-06,0.2717505219502294,0.7142857142857143,17,GAZ,2021-06-30,3,hybrid_static,val
BCI,2021-06,0.23208504668648158,0.6964285714285714,18,BCI,2021-06-30,3,hybrid_static,val
CSR,2021-06,0.2195444766417466,0.6785714285714286,19,CSR,2021-06-30,3,hybrid_static,val
MSA,2021-06,0.1593617761693146,0.6607142857142857,20,MSA,2021-06-30,3,hybrid_static,val
AGM,2021-06,0.0970978686062588,0.6428571428571428,21,AGM,2021-06-30,3,hybrid_static,val
LHM,2021-06,0.037356981844345244,0.625,22,LHM,2021-06-30,3,hybrid_static,val
SBM,2021-06,0.005602134708369261,0.6071428571428572,23,SBM,2021-06-30,3,hybrid_static,val
BOA,2021-06,-0.03450400594439673,0.5892857142857143,24,BOA,2021-06-30,3,hybrid_static,val
HPS,2021-06,-0.044646431122546903,0.5714285714285714,25,HPS,2021-06-30,3,hybrid_static,val
CDM,2021-07,2.9291247399780835,1.0,1,CDM,2021-07-29,3,hybrid_static,val
OUL,2021-07,2.4267341990992444,0.9821428571428571,2,OUL,2021-07-29,3,hybrid_static,val
SID,2021-07,1.8429688655879866,0.9642857142857143,3,SID,2021-07-29,3,hybrid_static,val
DWY,2021-07,1.6666619833491212,0.9464285714285714,4,DWY,2021-07-29,3,hybrid_static,val
SOT,2021-07,1.3331344178939233,0.9285714285714286,5,SOT,2021-07-29,3,hybrid_static,val
JET,2021-07,0.9424968537842139,0.9107142857142857,6,JET,2021-07-29,3,hybrid_static,val
SRM,2021-07,0.5642381085042207,0.8928571428571429,7,SRM,2021-07-29,3,hybrid_static,val
BCP,2021-07,0.5438870367469295,0.875,8,BCP,2021-07-29,3,hybrid_static,val
MIC,2021-07,0.4999248757170379,0.8571428571428572,9,MIC,2021-07-29,3,hybrid_static,val
ATL,2021-07,0.47600323353522905,0.8392857142857143,10,ATL,2021-07-29,3,hybrid_static,val
MSA,2021-07,0.47350250953331585,0.8214285714285714,11,MSA,2021-07-29,3,hybrid_static,val
SMI,2021-07,0.4171902186267251,0.8035714285714286,12,SMI,2021-07-29,3,hybrid_static,val
SNP,2021-07,0.306781448782023,0.7857142857142857,13,SNP,2021-07-29,3,hybrid_static,val
MNG,2021-07,0.2948094695445961,0.7678571428571428,14,MNG,2021-07-29,3,hybrid_static,val
DRI,2021-07,0.28968289124292124,0.75,15,DRI,2021-07-29,3,hybrid_static,val
M2M,2021-07,0.23147650559637986,0.7321428571428572,16,M2M,2021-07-29,3,hybrid_static,val
BCI,2021-07,0.14666628074015955,0.7142857142857143,17,BCI,2021-07-29,3,hybrid_static,val
DHO,2021-07,0.14653812848444336,0.6964285714285714,18,DHO,2021-07-29,3,hybrid_static,val
CSR,2021-07,0.146001641839759,0.6785714285714286,19,CSR,2021-07-29,3,hybrid_static,val
PRO,2021-07,0.13532533630665258,0.6607142857142857,20,PRO,2021-07-29,3,hybrid_static,val
GAZ,2021-07,0.001177246818347688,0.6428571428571428,21,GAZ,2021-07-29,3,hybrid_static,val
INV,2021-07,-0.0034486357324038375,0.625,22,INV,2021-07-29,3,hybrid_static,val
COL,2021-07,-0.04283106035981665,0.6071428571428572,23,COL,2021-07-29,3,hybrid_static,val
IMO,2021-07,-0.08307723832595332,0.5892857142857143,24,IMO,2021-07-29,3,hybrid_static,val
SBM,2021-07,-0.09596256475800868,0.5714285714285714,25,SBM,2021-07-29,3,hybrid_static,val
SID,2021-08,2.4143504697462395,1.0,1,SID,2021-08-31,3,hybrid_static,val
JET,2021-08,1.6133752150462906,0.9821428571428571,2,JET,2021-08-31,3,hybrid_static,val
MIC,2021-08,1.3189155544949767,0.9642857142857143,3,MIC,2021-08-31,3,hybrid_static,val
DWY,2021-08,1.2625807410642216,0.9464285714285714,4,DWY,2021-08-31,3,hybrid_static,val
SOT,2021-08,1.240216278580149,0.9285714285714286,5,SOT,2021-08-31,3,hybrid_static,val
AFM,2021-08,1.0400216568307274,0.9107142857142857,6,AFM,2021-08-31,3,hybrid_static,val
OUL,2021-08,0.9274986625615249,0.8928571428571429,7,OUL,2021-08-31,3,hybrid_static,val
BCP,2021-08,0.8762884091232627,0.875,8,BCP,2021-08-31,3,hybrid_static,val
BAL,2021-08,0.8327423010035521,0.8571428571428572,9,BAL,2021-08-31,3,hybrid_static,val
SMI,2021-08,0.8015852736262014,0.8392857142857143,10,SMI,2021-08-31,3,hybrid_static,val
ATL,2021-08,0.6775739313698064,0.8214285714285714,11,ATL,2021-08-31,3,hybrid_static,val
SNP,2021-08,0.5934880103759533,0.8035714285714286,12,SNP,2021-08-31,3,hybrid_static,val
DRI,2021-08,0.5692435909378171,0.7857142857142857,13,DRI,2021-08-31,3,hybrid_static,val
PRO,2021-08,0.4040357392385012,0.7678571428571428,14,PRO,2021-08-31,3,hybrid_static,val
DHO,2021-08,0.35252486673448286,0.75,15,DHO,2021-08-31,3,hybrid_static,val
MSA,2021-08,0.3231962483927517,0.7321428571428572,16,MSA,2021-08-31,3,hybrid_static,val
MNG,2021-08,0.2930794611046544,0.7142857142857143,17,MNG,2021-08-31,3,hybrid_static,val
AGM,2021-08,0.2889917694068361,0.6964285714285714,18,AGM,2021-08-31,3,hybrid_static,val
CSR,2021-08,0.18585618628343256,0.6785714285714286,19,CSR,2021-08-31,3,hybrid_static,val
NKL,2021-08,0.08110193219172174,0.6607142857142857,20,NKL,2021-08-31,3,hybrid_static,val
GAZ,2021-08,0.050137663314373304,0.6428571428571428,21,GAZ,2021-08-31,3,hybrid_static,val
ATW,2021-08,0.030193928754554233,0.625,22,ATW,2021-08-31,3,hybrid_static,val
HPS,2021-08,0.010378126414284206,0.6071428571428572,23,HPS,2021-08-31,3,hybrid_static,val
LHM,2021-08,0.008696002373386136,0.5892857142857143,24,LHM,2021-08-31,3,hybrid_static,val
LBV,2021-08,-0.015792324339477387,0.5714285714285714,25,LBV,2021-08-31,3,hybrid_static,val
ATH,2021-09,2.151694471752454,1.0,1,ATH,2021-09-30,3,hybrid_static,val
DWY,2021-09,1.3377939589838632,0.9807692307692307,2,DWY,2021-09-30,3,hybrid_static,val
BOA,2021-09,1.2434623310998991,0.9615384615384616,3,BOA,2021-09-30,3,hybrid_static,val
INV,2021-09,1.1735533848543533,0.9423076923076923,4,INV,2021-09-30,3,hybrid_static,val
ATL,2021-09,1.0237964087810656,0.9230769230769231,5,ATL,2021-09-30,3,hybrid_static,val
FBR,2021-09,0.8968014705756542,0.9038461538461539,6,FBR,2021-09-30,3,hybrid_static,val
MIC,2021-09,0.8626631183762127,0.8846153846153846,7,MIC,2021-09-30,3,hybrid_static,val
BCI,2021-09,0.7580827391770012,0.8653846153846154,8,BCI,2021-09-30,3,hybrid_static,val
SID,2021-09,0.735846976053498,0.8461538461538461,9,SID,2021-09-30,3,hybrid_static,val
MAB,2021-09,0.647879234773659,0.8269230769230769,10,MAB,2021-09-30,3,hybrid_static,val
CIH,2021-09,0.609119031522792,0.8076923076923077,11,CIH,2021-09-30,3,hybrid_static,val
RDS,2021-09,0.4999384273767368,0.7884615384615384,12,RDS,2021-09-30,3,hybrid_static,val
AFM,2021-09,0.41578411081110933,0.7692307692307692,13,AFM,2021-09-30,3,hybrid_static,val
LHM,2021-09,0.3245148474082422,0.75,14,LHM,2021-09-30,3,hybrid_static,val
JET,2021-09,0.1982734910231853,0.7307692307692308,15,JET,2021-09-30,3,hybrid_static,val
ATW,2021-09,0.1977329400881631,0.7115384615384616,16,ATW,2021-09-30,3,hybrid_static,val
S2M,2021-09,0.17579968627320702,0.6923076923076923,17,S2M,2021-09-30,3,hybrid_static,val
COL,2021-09,0.17422281358491193,0.6730769230769231,18,COL,2021-09-30,3,hybrid_static,val
CSR,2021-09,0.16013528235414182,0.6538461538461539,19,CSR,2021-09-30,3,hybrid_static,val
CTM,2021-09,0.1412481101053238,0.6346153846153846,20,CTM,2021-09-30,3,hybrid_static,val
IAM,2021-09,0.10769424593604338,0.6153846153846154,21,IAM,2021-09-30,3,hybrid_static,val
SOT,2021-09,0.09356595578805896,0.5961538461538461,22,SOT,2021-09-30,3,hybrid_static,val
SNP,2021-09,0.09278454521752044,0.5769230769230769,23,SNP,2021-09-30,3,hybrid_static,val
BCP,2021-09,0.005814454547808212,0.5576923076923077,24,BCP,2021-09-30,3,hybrid_static,val
LBV,2021-09,0.0010621516211915538,0.5384615384615384,25,LBV,2021-09-30,3,hybrid_static,val
BOA,2021-10,2.369381856506943,1.0,1,BOA,2021-10-29,3,hybrid_static,val
ATH,2021-10,1.7878355933456782,0.9814814814814815,2,ATH,2021-10-29,3,hybrid_static,val
SID,2021-10,1.1651999424298196,0.962962962962963,3,SID,2021-10-29,3,hybrid_static,val
DWY,2021-10,0.9490400413556774,0.9444444444444444,4,DWY,2021-10-29,3,hybrid_static,val
INV,2021-10,0.9147860944090846,0.9259259259259259,5,INV,2021-10-29,3,hybrid_static,val
AFM,2021-10,0.7642338314678342,0.9074074074074074,6,AFM,2021-10-29,3,hybrid_static,val
FBR,2021-10,0.7094912645749,0.8888888888888888,7,FBR,2021-10-29,3,hybrid_static,val
IAM,2021-10,0.5329324283742742,0.8703703703703703,8,IAM,2021-10-29,3,hybrid_static,val
S2M,2021-10,0.47596638344275183,0.8518518518518519,9,S2M,2021-10-29,3,hybrid_static,val
PRO,2021-10,0.4704565969206155,0.8333333333333334,10,PRO,2021-10-29,3,hybrid_static,val
SOT,2021-10,0.43520206796208627,0.8148148148148149,11,SOT,2021-10-29,3,hybrid_static,val
CIH,2021-10,0.40319516323518645,0.7962962962962963,12,CIH,2021-10-29,3,hybrid_static,val
BCI,2021-10,0.3595503510069039,0.7777777777777778,13,BCI,2021-10-29,3,hybrid_static,val
RDS,2021-10,0.34448542122871945,0.7592592592592593,14,RDS,2021-10-29,3,hybrid_static,val
ATL,2021-10,0.3349269634781229,0.7407407407407407,15,ATL,2021-10-29,3,hybrid_static,val
LHM,2021-10,0.299244026234424,0.7222222222222222,16,LHM,2021-10-29,3,hybrid_static,val
SNP,2021-10,0.23061895471643085,0.7037037037037037,17,SNP,2021-10-29,3,hybrid_static,val
MIC,2021-10,0.20043086248191566,0.6851851851851851,18,MIC,2021-10-29,3,hybrid_static,val
CSR,2021-10,0.18564232092675903,0.6666666666666667,19,CSR,2021-10-29,3,hybrid_static,val
DRI,2021-10,0.18011755181084646,0.6481481481481481,20,DRI,2021-10-29,3,hybrid_static,val
CTM,2021-10,0.17495512596259255,0.6296296296296297,21,CTM,2021-10-29,3,hybrid_static,val
JET,2021-10,0.17260639689850105,0.6111111111111112,22,JET,2021-10-29,3,hybrid_static,val
BCP,2021-10,0.1538601400213036,0.5925925925925926,23,BCP,2021-10-29,3,hybrid_static,val
IMO,2021-10,0.1516804001066021,0.5740740740740741,24,IMO,2021-10-29,3,hybrid_static,val
LBV,2021-10,0.11477074252545842,0.5555555555555556,25,LBV,2021-10-29,3,hybrid_static,val
REB,2021-11,2.2106103248104723,1.0,1,REB,2021-11-30,3,hybrid_static,val
ATH,2021-11,1.703362483915696,0.9821428571428571,2,ATH,2021-11-30,3,hybrid_static,val
CDM,2021-11,1.3103620750631668,0.9642857142857143,3,CDM,2021-11-30,3,hybrid_static,val
PRO,2021-11,1.3000021941139235,0.9464285714285714,4,PRO,2021-11-30,3,hybrid_static,val
DWY,2021-11,1.0261594262344074,0.9285714285714286,5,DWY,2021-11-30,3,hybrid_static,val
INV,2021-11,0.9049330745818303,0.9107142857142857,6,INV,2021-11-30,3,hybrid_static,val
FBR,2021-11,0.8792316824013835,0.8928571428571429,7,FBR,2021-11-30,3,hybrid_static,val
SID,2021-11,0.8676731198786358,0.875,8,SID,2021-11-30,3,hybrid_static,val
BOA,2021-11,0.696250957044826,0.8571428571428572,9,BOA,2021-11-30,3,hybrid_static,val
MIC,2021-11,0.670656093170264,0.8392857142857143,10,MIC,2021-11-30,3,hybrid_static,val
ATL,2021-11,0.5831597206410832,0.8214285714285714,11,ATL,2021-11-30,3,hybrid_static,val
AGM,2021-11,0.4001602821442155,0.8035714285714286,12,AGM,2021-11-30,3,hybrid_static,val
RDS,2021-11,0.3343725835651039,0.7857142857142857,13,RDS,2021-11-30,3,hybrid_static,val
CIH,2021-11,0.3314292271080735,0.7678571428571428,14,CIH,2021-11-30,3,hybrid_static,val
BCI,2021-11,0.29633614818358756,0.75,15,BCI,2021-11-30,3,hybrid_static,val
LHM,2021-11,0.24631067646795748,0.7321428571428572,16,LHM,2021-11-30,3,hybrid_static,val
SOT,2021-11,0.1717126825425618,0.7142857142857143,17,SOT,2021-11-30,3,hybrid_static,val
S2M,2021-11,0.15948720629341287,0.6964285714285714,18,S2M,2021-11-30,3,hybrid_static,val
JET,2021-11,0.15091292163367684,0.6785714285714286,19,JET,2021-11-30,3,hybrid_static,val
CTM,2021-11,0.1448781999346397,0.6607142857142857,20,CTM,2021-11-30,3,hybrid_static,val
MOX,2021-11,0.08998186727077762,0.6428571428571428,21,MOX,2021-11-30,3,hybrid_static,val
AFM,2021-11,0.08773793581001213,0.625,22,AFM,2021-11-30,3,hybrid_static,val
CSR,2021-11,0.08080752094770183,0.6071428571428572,23,CSR,2021-11-30,3,hybrid_static,val
COL,2021-11,0.0793088422256071,0.5892857142857143,24,COL,2021-11-30,3,hybrid_static,val
SNP,2021-11,0.028461138402377656,0.5714285714285714,25,SNP,2021-11-30,3,hybrid_static,val
ATH,2021-12,1.951783336268195,1.0,1,ATH,2021-12-31,3,hybrid_static,val
DWY,2021-12,1.5099817990247701,0.9807692307692307,2,DWY,2021-12-31,3,hybrid_static,val
