titre,mois,score,rang_percentile,rang,ticker,date_cours,cell_id,cell_name,split
BCP,2021-03,0.11994283994587704,0.7959183673469388,11,BCP,2021-03-31,2,ridge_adapt,val
JET,2021-03,0.09231926809891797,0.7755102040816326,12,JET,2021-03-31,2,ridge_adapt,val
ARD,2021-03,0.09081923418965444,0.7551020408163265,13,ARD,2021-03-31,2,ridge_adapt,val
LHM,2021-03,0.0801303213864169,0.7346938775510203,14,LHM,2021-03-31,2,ridge_adapt,val
ATW,2021-03,0.07738490440191548,0.7142857142857143,15,ATW,2021-03-31,2,ridge_adapt,val
IMO,2021-03,0.07399364654767106,0.6938775510204082,16,IMO,2021-03-31,2,ridge_adapt,val
LES,2021-03,0.06501079360759776,0.6734693877551021,17,LES,2021-03-31,2,ridge_adapt,val
LBV,2021-03,0.06032625674388196,0.653061224489796,18,LBV,2021-03-31,2,ridge_adapt,val
CSR,2021-03,0.05460399767040451,0.6326530612244898,19,CSR,2021-03-31,2,ridge_adapt,val
BCI,2021-03,0.05047200945681717,0.6122448979591837,20,BCI,2021-03-31,2,ridge_adapt,val
SBM,2021-03,0.03834698280446588,0.5918367346938775,21,SBM,2021-03-31,2,ridge_adapt,val
HPS,2021-03,0.03387008616671262,0.5714285714285714,22,HPS,2021-03-31,2,ridge_adapt,val
CMT,2021-03,0.027783291116089667,0.5510204081632653,23,CMT,2021-03-31,2,ridge_adapt,val
ATL,2021-03,0.025728775734380573,0.5306122448979591,24,ATL,2021-03-31,2,ridge_adapt,val
PRO,2021-03,0.009003456558646095,0.5102040816326531,25,PRO,2021-03-31,2,ridge_adapt,val
SID,2021-04,0.6998079322192967,1.0,1,SID,2021-04-30,2,ridge_adapt,val
MNG,2021-04,0.4510828866168674,0.9807692307692307,2,MNG,2021-04-30,2,ridge_adapt,val
MIC,2021-04,0.340783814016581,0.9615384615384616,3,MIC,2021-04-30,2,ridge_adapt,val
MSA,2021-04,0.3298836540579348,0.9423076923076923,4,MSA,2021-04-30,2,ridge_adapt,val
OUL,2021-04,0.3086088063657897,0.9230769230769231,5,OUL,2021-04-30,2,ridge_adapt,val
DWY,2021-04,0.2549226851892501,0.9038461538461539,6,DWY,2021-04-30,2,ridge_adapt,val
JET,2021-04,0.18627464594008392,0.8846153846153846,7,JET,2021-04-30,2,ridge_adapt,val
CMT,2021-04,0.1850971263673113,0.8653846153846154,8,CMT,2021-04-30,2,ridge_adapt,val
BCP,2021-04,0.17079330844445126,0.8461538461538461,9,BCP,2021-04-30,2,ridge_adapt,val
LHM,2021-04,0.16886204899242555,0.8269230769230769,10,LHM,2021-04-30,2,ridge_adapt,val
M2M,2021-04,0.16329402615761524,0.8076923076923077,11,M2M,2021-04-30,2,ridge_adapt,val
CSR,2021-04,0.15975511035440168,0.7884615384615384,12,CSR,2021-04-30,2,ridge_adapt,val
HPS,2021-04,0.1567172251976525,0.7692307692307692,13,HPS,2021-04-30,2,ridge_adapt,val
AFM,2021-04,0.15640033683550789,0.75,14,AFM,2021-04-30,2,ridge_adapt,val
SBM,2021-04,0.1334742715009064,0.7307692307692308,15,SBM,2021-04-30,2,ridge_adapt,val
SMI,2021-04,0.12587201627274872,0.7115384615384616,16,SMI,2021-04-30,2,ridge_adapt,val
LBV,2021-04,0.11658303331279532,0.6923076923076923,17,LBV,2021-04-30,2,ridge_adapt,val
BOA,2021-04,0.1027543150237906,0.6730769230769231,18,BOA,2021-04-30,2,ridge_adapt,val
ATW,2021-04,0.0983298710601466,0.6538461538461539,19,ATW,2021-04-30,2,ridge_adapt,val
IBC,2021-04,0.0792996498675238,0.6346153846153846,20,IBC,2021-04-30,2,ridge_adapt,val
SNP,2021-04,0.07918331952075416,0.6153846153846154,21,SNP,2021-04-30,2,ridge_adapt,val
BCI,2021-04,0.07518345165575042,0.5961538461538461,22,BCI,2021-04-30,2,ridge_adapt,val
CIH,2021-04,0.06820242870299159,0.5769230769230769,23,CIH,2021-04-30,2,ridge_adapt,val
IAM,2021-04,0.06339979282941795,0.5576923076923077,24,IAM,2021-04-30,2,ridge_adapt,val
GAZ,2021-04,0.061169326165220785,0.5384615384615384,25,GAZ,2021-04-30,2,ridge_adapt,val
SID,2021-05,0.8188463487348421,1.0,1,SID,2021-05-31,2,ridge_adapt,val
OUL,2021-05,0.6229315793710766,0.9807692307692307,2,OUL,2021-05-31,2,ridge_adapt,val
MNG,2021-05,0.5749244271574143,0.9615384615384616,3,MNG,2021-05-31,2,ridge_adapt,val
SOT,2021-05,0.46543668216051454,0.9423076923076923,4,SOT,2021-05-31,2,ridge_adapt,val
AFM,2021-05,0.46533444834858395,0.9230769230769231,5,AFM,2021-05-31,2,ridge_adapt,val
MIC,2021-05,0.430882898413884,0.9038461538461539,6,MIC,2021-05-31,2,ridge_adapt,val
MSA,2021-05,0.42908608031380496,0.8846153846153846,7,MSA,2021-05-31,2,ridge_adapt,val
M2M,2021-05,0.3915605238116154,0.8653846153846154,8,M2M,2021-05-31,2,ridge_adapt,val
DWY,2021-05,0.3803183226755875,0.8461538461538461,9,DWY,2021-05-31,2,ridge_adapt,val
SMI,2021-05,0.36232346137905913,0.8269230769230769,10,SMI,2021-05-31,2,ridge_adapt,val
CIH,2021-05,0.35623526698420555,0.8076923076923077,11,CIH,2021-05-31,2,ridge_adapt,val
GAZ,2021-05,0.3383254682857451,0.7884615384615384,12,GAZ,2021-05-31,2,ridge_adapt,val
BOA,2021-05,0.32488907519051086,0.7692307692307692,13,BOA,2021-05-31,2,ridge_adapt,val
BCP,2021-05,0.32437647319620505,0.75,14,BCP,2021-05-31,2,ridge_adapt,val
CSR,2021-05,0.3230164848674443,0.7307692307692308,15,CSR,2021-05-31,2,ridge_adapt,val
IAM,2021-05,0.3162140124660313,0.7115384615384616,16,IAM,2021-05-31,2,ridge_adapt,val
CMT,2021-05,0.3094560177126544,0.6923076923076923,17,CMT,2021-05-31,2,ridge_adapt,val
BCI,2021-05,0.30462579898768316,0.6730769230769231,18,BCI,2021-05-31,2,ridge_adapt,val
ATW,2021-05,0.30357837915750263,0.6538461538461539,19,ATW,2021-05-31,2,ridge_adapt,val
ARD,2021-05,0.2978372031014954,0.6346153846153846,20,ARD,2021-05-31,2,ridge_adapt,val
HPS,2021-05,0.2890528499431656,0.6153846153846154,21,HPS,2021-05-31,2,ridge_adapt,val
JET,2021-05,0.2824099625664308,0.5961538461538461,22,JET,2021-05-31,2,ridge_adapt,val
LHM,2021-05,0.28235881649679595,0.5769230769230769,23,LHM,2021-05-31,2,ridge_adapt,val
LBV,2021-05,0.28051000317760566,0.5576923076923077,24,LBV,2021-05-31,2,ridge_adapt,val
ATL,2021-05,0.2746356559760468,0.5384615384615384,25,ATL,2021-05-31,2,ridge_adapt,val
SID,2021-06,0.8010740264800149,1.0,1,SID,2021-06-30,2,ridge_adapt,val
REB,2021-06,0.6034255790137644,0.9821428571428571,2,REB,2021-06-30,2,ridge_adapt,val
SOT,2021-06,0.5914043411200689,0.9642857142857143,3,SOT,2021-06-30,2,ridge_adapt,val
OUL,2021-06,0.5799971807846857,0.9464285714285714,4,OUL,2021-06-30,2,ridge_adapt,val
MNG,2021-06,0.5602866182296182,0.9285714285714286,5,MNG,2021-06-30,2,ridge_adapt,val
AFM,2021-06,0.5198510366637514,0.9107142857142857,6,AFM,2021-06-30,2,ridge_adapt,val
GAZ,2021-06,0.43923887245451176,0.8928571428571429,7,GAZ,2021-06-30,2,ridge_adapt,val
MIC,2021-06,0.4376742359222777,0.875,8,MIC,2021-06-30,2,ridge_adapt,val
BCI,2021-06,0.4146111559870172,0.8571428571428572,9,BCI,2021-06-30,2,ridge_adapt,val
CSR,2021-06,0.4048156701834908,0.8392857142857143,10,CSR,2021-06-30,2,ridge_adapt,val
BCP,2021-06,0.3953079164116381,0.8214285714285714,11,BCP,2021-06-30,2,ridge_adapt,val
MSA,2021-06,0.3828035824013018,0.8035714285714286,12,MSA,2021-06-30,2,ridge_adapt,val
ATW,2021-06,0.3525866757342782,0.7857142857142857,13,ATW,2021-06-30,2,ridge_adapt,val
LHM,2021-06,0.3467662018247877,0.7678571428571428,14,LHM,2021-06-30,2,ridge_adapt,val
SBM,2021-06,0.33507612715885127,0.75,15,SBM,2021-06-30,2,ridge_adapt,val
MOX,2021-06,0.32903500503665234,0.7321428571428572,16,MOX,2021-06-30,2,ridge_adapt,val
SMI,2021-06,0.3244210613190289,0.7142857142857143,17,SMI,2021-06-30,2,ridge_adapt,val
BOA,2021-06,0.3196584427879884,0.6964285714285714,18,BOA,2021-06-30,2,ridge_adapt,val
HPS,2021-06,0.31950769954118924,0.6785714285714286,19,HPS,2021-06-30,2,ridge_adapt,val
IMO,2021-06,0.31146436763297114,0.6607142857142857,20,IMO,2021-06-30,2,ridge_adapt,val
LBV,2021-06,0.3107475730265959,0.6428571428571428,21,LBV,2021-06-30,2,ridge_adapt,val
DWY,2021-06,0.30767480596613844,0.625,22,DWY,2021-06-30,2,ridge_adapt,val
JET,2021-06,0.29077507861740304,0.6071428571428572,23,JET,2021-06-30,2,ridge_adapt,val
IAM,2021-06,0.2887923578222166,0.5892857142857143,24,IAM,2021-06-30,2,ridge_adapt,val
PRO,2021-06,0.2823164860612612,0.5714285714285714,25,PRO,2021-06-30,2,ridge_adapt,val
SID,2021-07,0.7252551481181879,1.0,1,SID,2021-07-29,2,ridge_adapt,val
SOT,2021-07,0.45231123129105627,0.9821428571428571,2,SOT,2021-07-29,2,ridge_adapt,val
OUL,2021-07,0.42180181142956463,0.9642857142857143,3,OUL,2021-07-29,2,ridge_adapt,val
MSA,2021-07,0.3008109998641257,0.9464285714285714,4,MSA,2021-07-29,2,ridge_adapt,val
MNG,2021-07,0.22857585390343682,0.9285714285714286,5,MNG,2021-07-29,2,ridge_adapt,val
DWY,2021-07,0.22416123929709247,0.9107142857142857,6,DWY,2021-07-29,2,ridge_adapt,val
BCI,2021-07,0.17480473773956062,0.8928571428571429,7,BCI,2021-07-29,2,ridge_adapt,val
CSR,2021-07,0.16643519744639385,0.875,8,CSR,2021-07-29,2,ridge_adapt,val
JET,2021-07,0.14004587443097313,0.8571428571428572,9,JET,2021-07-29,2,ridge_adapt,val
BCP,2021-07,0.12960720700487188,0.8392857142857143,10,BCP,2021-07-29,2,ridge_adapt,val
INV,2021-07,0.12585453851175385,0.8214285714285714,11,INV,2021-07-29,2,ridge_adapt,val
MIC,2021-07,0.12569956044937422,0.8035714285714286,12,MIC,2021-07-29,2,ridge_adapt,val
GAZ,2021-07,0.12113534090827419,0.7857142857142857,13,GAZ,2021-07-29,2,ridge_adapt,val
COL,2021-07,0.11408703822303753,0.7678571428571428,14,COL,2021-07-29,2,ridge_adapt,val
CDM,2021-07,0.11114174390511006,0.75,15,CDM,2021-07-29,2,ridge_adapt,val
ATL,2021-07,0.1094415968827509,0.7321428571428572,16,ATL,2021-07-29,2,ridge_adapt,val
SRM,2021-07,0.10184803604175974,0.7142857142857143,17,SRM,2021-07-29,2,ridge_adapt,val
IMO,2021-07,0.09454911560295745,0.6964285714285714,18,IMO,2021-07-29,2,ridge_adapt,val
SMI,2021-07,0.09008900431665143,0.6785714285714286,19,SMI,2021-07-29,2,ridge_adapt,val
IAM,2021-07,0.08351069232080183,0.6607142857142857,20,IAM,2021-07-29,2,ridge_adapt,val
NKL,2021-07,0.08223959288130347,0.6428571428571428,21,NKL,2021-07-29,2,ridge_adapt,val
SBM,2021-07,0.07896040823896411,0.625,22,SBM,2021-07-29,2,ridge_adapt,val
CMT,2021-07,0.07323219171511158,0.6071428571428572,23,CMT,2021-07-29,2,ridge_adapt,val
MOX,2021-07,0.06200798164267496,0.5892857142857143,24,MOX,2021-07-29,2,ridge_adapt,val
HPS,2021-07,0.061071967674278665,0.5714285714285714,25,HPS,2021-07-29,2,ridge_adapt,val
SID,2021-08,1.0035756383387946,1.0,1,SID,2021-08-31,2,ridge_adapt,val
OUL,2021-08,0.5077685450800649,0.9821428571428571,2,OUL,2021-08-31,2,ridge_adapt,val
MIC,2021-08,0.49206992700755203,0.9642857142857143,3,MIC,2021-08-31,2,ridge_adapt,val
DWY,2021-08,0.4624067597108899,0.9464285714285714,4,DWY,2021-08-31,2,ridge_adapt,val
SOT,2021-08,0.4382478960811998,0.9285714285714286,5,SOT,2021-08-31,2,ridge_adapt,val
MSA,2021-08,0.4325477036557717,0.9107142857142857,6,MSA,2021-08-31,2,ridge_adapt,val
MNG,2021-08,0.42798232987087115,0.8928571428571429,7,MNG,2021-08-31,2,ridge_adapt,val
CSR,2021-08,0.38687086879087673,0.875,8,CSR,2021-08-31,2,ridge_adapt,val
NKL,2021-08,0.36376341214234337,0.8571428571428572,9,NKL,2021-08-31,2,ridge_adapt,val
AFM,2021-08,0.3590926771753457,0.8392857142857143,10,AFM,2021-08-31,2,ridge_adapt,val
GAZ,2021-08,0.3490254671530713,0.8214285714285714,11,GAZ,2021-08-31,2,ridge_adapt,val
ATW,2021-08,0.3358079296509078,0.8035714285714286,12,ATW,2021-08-31,2,ridge_adapt,val
HPS,2021-08,0.331211859578447,0.7857142857142857,13,HPS,2021-08-31,2,ridge_adapt,val
UMR,2021-08,0.3285543619895049,0.7678571428571428,14,UMR,2021-08-31,2,ridge_adapt,val
JET,2021-08,0.3276657082068577,0.75,15,JET,2021-08-31,2,ridge_adapt,val
LHM,2021-08,0.3265930525912776,0.7321428571428572,16,LHM,2021-08-31,2,ridge_adapt,val
IAM,2021-08,0.32171636727364017,0.7142857142857143,17,IAM,2021-08-31,2,ridge_adapt,val
LBV,2021-08,0.3169173590716372,0.6964285714285714,18,LBV,2021-08-31,2,ridge_adapt,val
SMI,2021-08,0.31346787640823315,0.6785714285714286,19,SMI,2021-08-31,2,ridge_adapt,val
BCP,2021-08,0.30814062661743546,0.6607142857142857,20,BCP,2021-08-31,2,ridge_adapt,val
RIS,2021-08,0.30483401070715077,0.6428571428571428,21,RIS,2021-08-31,2,ridge_adapt,val
BAL,2021-08,0.29800818620882485,0.625,22,BAL,2021-08-31,2,ridge_adapt,val
SBM,2021-08,0.2824476877210902,0.6071428571428572,23,SBM,2021-08-31,2,ridge_adapt,val
TQM,2021-08,0.2806358014748088,0.5892857142857143,24,TQM,2021-08-31,2,ridge_adapt,val
BOA,2021-08,0.27234525834417966,0.5714285714285714,25,BOA,2021-08-31,2,ridge_adapt,val
ATH,2021-09,0.6466462188277609,1.0,1,ATH,2021-09-30,2,ridge_adapt,val
FBR,2021-09,0.6384515287287562,0.9807692307692307,2,FBR,2021-09-30,2,ridge_adapt,val
SID,2021-09,0.573399240446174,0.9615384615384616,3,SID,2021-09-30,2,ridge_adapt,val
AFM,2021-09,0.5733872093389882,0.9423076923076923,4,AFM,2021-09-30,2,ridge_adapt,val
RDS,2021-09,0.5012116271455573,0.9230769230769231,5,RDS,2021-09-30,2,ridge_adapt,val
LHM,2021-09,0.4275455381827635,0.9038461538461539,6,LHM,2021-09-30,2,ridge_adapt,val
ATW,2021-09,0.38908978837113267,0.8846153846153846,7,ATW,2021-09-30,2,ridge_adapt,val
JET,2021-09,0.386598376974782,0.8653846153846154,8,JET,2021-09-30,2,ridge_adapt,val
COL,2021-09,0.38504735360020664,0.8461538461538461,9,COL,2021-09-30,2,ridge_adapt,val
CSR,2021-09,0.38281127121138864,0.8269230769230769,10,CSR,2021-09-30,2,ridge_adapt,val
S2M,2021-09,0.3752925441362069,0.8076923076923077,11,S2M,2021-09-30,2,ridge_adapt,val
CTM,2021-09,0.3729073050178442,0.7884615384615384,12,CTM,2021-09-30,2,ridge_adapt,val
IAM,2021-09,0.36427223682545595,0.7692307692307692,13,IAM,2021-09-30,2,ridge_adapt,val
DWY,2021-09,0.36412457357248895,0.75,14,DWY,2021-09-30,2,ridge_adapt,val
SNP,2021-09,0.35853537317050044,0.7307692307692308,15,SNP,2021-09-30,2,ridge_adapt,val
SOT,2021-09,0.3402032119140561,0.7115384615384616,16,SOT,2021-09-30,2,ridge_adapt,val
BCP,2021-09,0.3386558893829095,0.6923076923076923,17,BCP,2021-09-30,2,ridge_adapt,val
LBV,2021-09,0.3212096403984753,0.6730769230769231,18,LBV,2021-09-30,2,ridge_adapt,val
TQM,2021-09,0.31171200613410976,0.6538461538461539,19,TQM,2021-09-30,2,ridge_adapt,val
INV,2021-09,0.3045156512352804,0.6346153846153846,20,INV,2021-09-30,2,ridge_adapt,val
BOA,2021-09,0.29254144558314865,0.6153846153846154,21,BOA,2021-09-30,2,ridge_adapt,val
MNG,2021-09,0.2807985660803252,0.5961538461538461,22,MNG,2021-09-30,2,ridge_adapt,val
IBC,2021-09,0.2575019421670921,0.5769230769230769,23,IBC,2021-09-30,2,ridge_adapt,val
BAL,2021-09,0.2476609765559139,0.5576923076923077,24,BAL,2021-09-30,2,ridge_adapt,val
MSA,2021-09,0.24173805211406985,0.5384615384615384,25,MSA,2021-09-30,2,ridge_adapt,val
SID,2021-10,0.7095824658089087,1.0,1,SID,2021-10-29,2,ridge_adapt,val
ATH,2021-10,0.6806481209685882,0.9814814814814815,2,ATH,2021-10-29,2,ridge_adapt,val
AFM,2021-10,0.5725950356010799,0.962962962962963,3,AFM,2021-10-29,2,ridge_adapt,val
FBR,2021-10,0.539495626704823,0.9444444444444444,4,FBR,2021-10-29,2,ridge_adapt,val
IAM,2021-10,0.48689986379466377,0.9259259259259259,5,IAM,2021-10-29,2,ridge_adapt,val
S2M,2021-10,0.4502887826320449,0.9074074074074074,6,S2M,2021-10-29,2,ridge_adapt,val
SOT,2021-10,0.44184571076865814,0.8888888888888888,7,SOT,2021-10-29,2,ridge_adapt,val
RDS,2021-10,0.415797723316124,0.8703703703703703,8,RDS,2021-10-29,2,ridge_adapt,val
DWY,2021-10,0.39309168391424104,0.8518518518518519,9,DWY,2021-10-29,2,ridge_adapt,val
LHM,2021-10,0.390015935509404,0.8333333333333334,10,LHM,2021-10-29,2,ridge_adapt,val
BOA,2021-10,0.3893334668598104,0.8148148148148149,11,BOA,2021-10-29,2,ridge_adapt,val
INV,2021-10,0.38223128577924376,0.7962962962962963,12,INV,2021-10-29,2,ridge_adapt,val
SNP,2021-10,0.3708920445392845,0.7777777777777778,13,SNP,2021-10-29,2,ridge_adapt,val
DRI,2021-10,0.36605658835063565,0.7592592592592593,14,DRI,2021-10-29,2,ridge_adapt,val
CSR,2021-10,0.36110941482550585,0.7407407407407407,15,CSR,2021-10-29,2,ridge_adapt,val
BCP,2021-10,0.350332666272751,0.7222222222222222,16,BCP,2021-10-29,2,ridge_adapt,val
CTM,2021-10,0.34794539795430873,0.7037037037037037,17,CTM,2021-10-29,2,ridge_adapt,val
IMO,2021-10,0.34684910111847833,0.6851851851851851,18,IMO,2021-10-29,2,ridge_adapt,val
JET,2021-10,0.34290228062419,0.6666666666666667,19,JET,2021-10-29,2,ridge_adapt,val
LBV,2021-10,0.3289172087561447,0.6481481481481481,20,LBV,2021-10-29,2,ridge_adapt,val
COL,2021-10,0.31918947542829823,0.6296296296296297,21,COL,2021-10-29,2,ridge_adapt,val
ATW,2021-10,0.3082437841758163,0.6111111111111112,22,ATW,2021-10-29,2,ridge_adapt,val
HPS,2021-10,0.2685686035009465,0.5925925925925926,23,HPS,2021-10-29,2,ridge_adapt,val
NKL,2021-10,0.2471448648440611,0.5740740740740741,24,NKL,2021-10-29,2,ridge_adapt,val
CMT,2021-10,0.2467679070968656,0.5555555555555556,25,CMT,2021-10-29,2,ridge_adapt,val
REB,2021-11,0.5911096574858838,1.0,1,REB,2021-11-30,2,ridge_adapt,val
SID,2021-11,0.4458903866467857,0.9821428571428571,2,SID,2021-11-30,2,ridge_adapt,val
FBR,2021-11,0.4398989264106838,0.9642857142857143,3,FBR,2021-11-30,2,ridge_adapt,val
ATH,2021-11,0.42687161732614143,0.9464285714285714,4,ATH,2021-11-30,2,ridge_adapt,val
PRO,2021-11,0.25912950592038964,0.9285714285714286,5,PRO,2021-11-30,2,ridge_adapt,val
RDS,2021-11,0.2584874871583434,0.9107142857142857,6,RDS,2021-11-30,2,ridge_adapt,val
LHM,2021-11,0.2159015410358805,0.8928571428571429,7,LHM,2021-11-30,2,ridge_adapt,val
JET,2021-11,0.18289884602916268,0.875,8,JET,2021-11-30,2,ridge_adapt,val
SOT,2021-11,0.1825701861205154,0.8571428571428572,9,SOT,2021-11-30,2,ridge_adapt,val
S2M,2021-11,0.17923416999637365,0.8392857142857143,10,S2M,2021-11-30,2,ridge_adapt,val
CTM,2021-11,0.1773459769953062,0.8214285714285714,11,CTM,2021-11-30,2,ridge_adapt,val
DWY,2021-11,0.17340055865862064,0.8035714285714286,12,DWY,2021-11-30,2,ridge_adapt,val
CSR,2021-11,0.1704190943985574,0.7857142857142857,13,CSR,2021-11-30,2,ridge_adapt,val
COL,2021-11,0.16071125156200328,0.7678571428571428,14,COL,2021-11-30,2,ridge_adapt,val
AFM,2021-11,0.15422840132886803,0.75,15,AFM,2021-11-30,2,ridge_adapt,val
IAM,2021-11,0.14850301860072787,0.7321428571428572,16,IAM,2021-11-30,2,ridge_adapt,val
SNP,2021-11,0.1425137472650666,0.7142857142857143,17,SNP,2021-11-30,2,ridge_adapt,val
INV,2021-11,0.13386305419492942,0.6964285714285714,18,INV,2021-11-30,2,ridge_adapt,val
ADH,2021-11,0.11356218475561564,0.6785714285714286,19,ADH,2021-11-30,2,ridge_adapt,val
IBC,2021-11,0.1041191934569054,0.6607142857142857,20,IBC,2021-11-30,2,ridge_adapt,val
ATW,2021-11,0.0964742401135141,0.6428571428571428,21,ATW,2021-11-30,2,ridge_adapt,val
