sell_mode,cell,configuration,mois,date_rebalance,ret_month,turnover,liquidite_ponderee,n_titres,w_BUY,w_NEUTRAL,w_SELL,n_BUY,n_NEUTRAL,n_SELL,contrib_BUY,contrib_NEUTRAL,contrib_SELL,n_days
exclude,2,C2 Ridge + régime,2023-04,2023-04-28,0.04792218186184849,1.0281125479663518,0.6266156157988103,51,0.9162834962363913,0.08351409214354989,0.0,38,13,0,0.049402529472445056,0.000640966609472273,0.0,21
exclude,2,C2 Ridge + régime,2023-05,2023-05-31,0.03544940151322695,0.9488809684921822,0.6433269203875763,53,0.9477470160586845,0.052210881937310535,0.0,37,16,0,0.03704620239756067,0.0003816467811734883,0.0,19
exclude,2,C2 Ridge + régime,2023-06,2023-06-28,0.04936482730130831,0.783728122618006,0.6652003847164418,51,0.9529723170097216,0.046678495583851,0.0,36,15,0,0.051510735730558456,0.0007705169404967884,0.0,20
exclude,2,C2 Ridge + régime,2023-07,2023-07-31,0.013977335854201911,1.0427745201791814,0.9247585774413997,44,0.9253068041655422,0.07424999620250027,0.0,28,16,0,0.015389217198914344,0.0008595281737369606,0.0,20
exclude,2,C2 Ridge + régime,2023-08,2023-08-31,0.07187666556713057,0.7388283871298995,0.9340658196155993,35,0.7984919011229126,0.20135299469429022,0.0,20,15,0,0.072419992741013,0.002333115905790458,0.0,18
exclude,2,C2 Ridge + régime,2023-09,2023-09-27,0.033210921392785364,0.9407339970222385,0.9605481617831554,37,0.8938812340637265,0.1059393603476349,0.0,22,15,0,0.03190332647227595,0.0009545131879563026,0.0,22
exclude,2,C2 Ridge + régime,2023-10,2023-10-31,-0.022464966144033927,0.9371196005162427,0.9516645283151719,37,0.9045568310966071,0.09528031610451232,0.0,22,15,0,-0.017320146661122894,-0.0032145927095290822,0.0,20
exclude,2,C2 Ridge + régime,2023-11,2023-11-30,0.021815659369584184,0.823779144614548,0.8836640254463286,34,0.9158265290962256,0.08390741291084948,0.0,24,10,0,0.02415005305325356,-0.0012189085076859812,0.0,20
exclude,2,C2 Ridge + régime,2023-12,2023-12-29,0.07352109044932953,0.9361867474130149,0.8843320795739165,43,0.8787716999183341,0.12097472930354736,0.0,24,19,0,0.07716537082517314,0.0007933959101314744,0.0,21
exclude,2,C2 Ridge + régime,2024-01,2024-01-31,0.0739195754707862,1.1117418999353408,0.9811242877695919,38,0.9451693540552991,0.05466212261355031,0.0,22,16,0,0.07490770387703252,0.0009370165365726675,0.0,20
exclude,2,C2 Ridge + régime,2024-02,2024-02-29,0.02020388437791909,0.9274239254177846,0.9177204672990317,36,0.9093812017626356,0.09051099033972682,0.0,24,12,0,0.023263000883595893,0.0006259777529176111,0.0,20
exclude,2,C2 Ridge + régime,2024-03,2024-03-29,0.08996572528132107,0.944734759785697,0.9773438707621152,38,0.9164185312401036,0.08321915173130356,0.0,22,16,0,0.09321643570336105,0.0021425593038296464,0.0,19
exclude,2,C2 Ridge + régime,2024-04,2024-04-30,0.010190789374346254,0.9205581171681536,0.9715006711696414,41,0.61365292454091,0.3862708594528459,0.0,25,16,0,-0.009865915917770857,0.022169121564867875,0.0,21
exclude,2,C2 Ridge + régime,2024-05,2024-05-31,-0.01462360773225424,0.7509072129445858,0.9303066582068671,43,0.885346085631182,0.11450070355016684,0.0,27,16,0,-0.00996149107378161,-0.004210561488911494,0.0,17
exclude,2,C2 Ridge + régime,2024-06,2024-06-28,0.10724462236320309,0.37344540455782316,0.9448709604830922,45,0.9312369689527367,0.06857347419956143,0.0,26,19,0,0.10696561651980806,0.00289021210456746,0.0,22
exclude,2,C2 Ridge + régime,2024-07,2024-07-31,0.01611936397340097,0.6146500099267734,0.9332311310966876,40,0.9356720679789496,0.06416147296902729,0.0,27,13,0,0.017984136228275806,-0.00033984467770482006,0.0,18
exclude,2,C2 Ridge + régime,2024-08,2024-08-30,0.04017487628914562,0.6923650069721834,0.8912106794609289,41,0.9798053699145014,0.01979605494340288,0.0,33,8,0,0.0426044624419011,-2.1417538908616972e-05,0.0,18
exclude,2,C2 Ridge + régime,2024-09,2024-09-30,-0.0024886808603018507,0.9735450788792693,0.7900539091461832,42,0.9354702576919065,0.0643878745003695,0.0,28,14,0,0.002167242126497013,-0.0011842131010884034,0.0,22
exclude,2,C2 Ridge + régime,2024-10,2024-10-31,0.010776486931719287,0.8507498468277254,0.7056178963182437,40,0.944024956221965,0.055905683818912075,0.0,28,12,0,0.008813151412925931,0.0013532344858990658,0.0,18
exclude,2,C2 Ridge + régime,2024-11,2024-11-29,0.023830742515375203,0.7359535494190556,0.8472062517919556,41,0.9233762824719249,0.07651886354946574,0.0,28,13,0,0.026432249110069812,-7.662016553139729e-05,0.0,21
exclude,2,C2 Ridge + régime,2024-12,2024-12-31,0.05020584155649099,0.7213539653853098,0.8192071040498892,41,0.9118987252895865,0.08793075114927178,0.0,31,10,0,0.04214642004477017,0.009187946895262566,0.0,20
exclude,2,C2 Ridge + régime,2025-01,2025-01-31,0.01793148080398188,0.9259747077517722,0.939579385894508,41,0.7650030764644167,0.23484981346654635,0.0,29,12,0,0.016426214730203025,0.0037713508543935413,0.0,19
exclude,2,C2 Ridge + régime,2025-02,2025-02-28,0.06922017834009186,0.8733594979760351,0.9391396399054333,45,0.6611063699740067,0.33889230686564087,0.0,30,15,0,0.05428781828811672,0.02040631721673727,0.0,19
exclude,2,C2 Ridge + régime,2025-03,2025-03-28,0.007324911312645899,0.8069248891015397,0.9654578702939374,40,0.90613313435367,0.09370373228421405,0.0,31,9,0,0.007817845394366828,-8.772789479565333e-05,0.0,21
exclude,2,C2 Ridge + régime,2025-04,2025-04-30,0.018793606035800492,1.0268896223337383,0.9444512314393735,32,0.8559606424298672,0.1436472324976878,0.0,20,12,0,0.020008799663640768,0.0016713133679007559,0.0,20
exclude,2,C2 Ridge + régime,2025-05,2025-05-30,0.060928283263061545,0.8690423194248047,0.9391573222076689,34,0.8251310635477571,0.17458188807618563,0.0,24,10,0,0.05832312859719149,0.005840181735060919,0.0,18
