model_id,cell,groupe,fold_id,mois,date_rebalance,status,error,n_candidates,n_positions_selected,expected_alpha_selected,cvar_selected,liquidity_L_selected,n_pareto,turnover_vs_prev
ridge,,classique,36,2021-07,2021-07-29,ok,,17,15,0.127935,0.023133,0.9997,9,0.0
ridge,,classique,36,2021-08,2021-08-31,ok,,22,19,0.242365,0.018368,1.0,9,0.5987
ridge,,classique,36,2021-09,2021-09-30,ok,,24,22,0.198286,0.016497,0.9992,9,0.4365
ridge,,classique,36,2021-10,2021-10-29,ok,,29,23,0.233102,0.017671,0.9993,9,0.2304
ridge,,classique,36,2021-11,2021-11-30,ok,,21,18,0.256901,0.019129,0.998,9,0.5523
ridge,,classique,36,2021-12,2021-12-31,ok,,18,16,0.132185,0.017026,0.9994,9,0.5967
