model_id,cell,groupe,fold_id,mois,date_rebalance,status,error,n_candidates,n_positions_selected,expected_alpha_selected,cvar_selected,liquidity_L_selected,n_pareto,turnover_vs_prev
hybrid_rf,,hybride,54,2023-01,2023-01-31,ok,,14,13,0.087203,0.017383,0.9993,9,0.0
hybrid_rf,,hybride,54,2023-02,2023-02-28,ok,,15,15,0.326348,0.015584,1.0,8,0.489
hybrid_rf,,hybride,54,2023-03,2023-03-31,ok,,11,11,0.239973,0.015809,0.9984,9,0.4695
hybrid_rf,,hybride,54,2023-04,2023-04-28,ok,,10,10,0.331392,0.020771,0.9986,2,0.5
hybrid_rf,,hybride,54,2023-05,2023-05-31,ok,,14,13,0.369905,0.016314,0.9984,9,0.6893
hybrid_rf,,hybride,54,2023-06,2023-06-28,ok,,18,17,0.291536,0.013311,0.9992,9,0.4034
