model_id,cell,groupe,fold_id,mois,date_rebalance,status,error,n_candidates,n_positions_selected,expected_alpha_selected,cvar_selected,liquidity_L_selected,n_pareto,turnover_vs_prev
hybrid_rf_regime,,hybride_regime,6,2019-01,2019-01-31,ok,,10,10,-0.016129,0.016885,0.9993,2,0.0
hybrid_rf_regime,,hybride_regime,6,2019-02,2019-02-28,ok,,14,14,0.049454,0.011968,0.9994,9,0.4298
hybrid_rf_regime,,hybride_regime,6,2019-03,2019-03-29,ok,,7,7,-0.110538,0.018957,0.9971,2,0.4714
hybrid_rf_regime,,hybride_regime,6,2019-04,2019-04-30,ok,,9,9,0.139624,0.013801,0.9989,1,0.5556
hybrid_rf_regime,,hybride_regime,6,2019-05,2019-05-31,ok,,8,8,0.15673,0.017531,0.9993,2,0.625
hybrid_rf_regime,,hybride_regime,6,2019-06,2019-06-28,ok,,11,11,0.168245,0.014091,0.9998,9,0.7858
