model_id,cell,groupe,fold_id,mois,date_rebalance,status,error,n_candidates,n_positions_selected,expected_alpha_selected,cvar_selected,liquidity_L_selected,n_pareto,turnover_vs_prev
c2_rf,,C2_rf,66,2024-01,2024-01-31,ok,,19,17,0.777786,0.013569,0.9089,25,0.0
c2_rf,,C2_rf,66,2024-02,2024-02-29,ok,,19,17,0.548395,0.014025,0.9076,26,0.3294
c2_rf,,C2_rf,66,2024-03,2024-03-29,ok,,19,19,0.438029,0.012093,0.9447,22,0.3694
c2_rf,,C2_rf,66,2024-04,2024-04-30,ok,,17,17,0.702495,0.011548,0.8701,22,0.3809
c2_rf,,C2_rf,66,2024-05,2024-05-31,ok,,27,27,0.833052,0.010457,0.8358,20,0.4174
c2_rf,,C2_rf,66,2024-06,2024-06-28,ok,,26,25,0.859633,0.009942,0.8643,24,0.3552
