date,ret,wealth100
2010-05-06,-0.010802204531537019,117.48186649082668
2010-05-07,0.004680071315372292,118.03169000426679
2010-05-10,0.0013309343652183614,118.18878243667828
2010-05-11,3.281889712103414e-05,118.19266126216992
2010-05-12,9.024900520993029e-05,118.20332803227194
2010-05-13,0.003289689571438048,118.59218028780899
2010-05-14,0.0053149300473438466,119.22248943020068
2010-05-17,0.005758578899851097,119.90904154222115
2010-05-18,0.004674295418705121,120.46953182576328
2010-05-19,0.0027609411348032964,120.80214111167152
2010-05-20,-0.0016616362702286391,120.60141189247908
2010-05-21,-0.005346991613665808,119.95655715449374
2010-05-24,-0.025100239280864023,116.9456188666073
2010-05-25,-0.0109868241030191,115.66075792250116
2010-05-26,0.004820832704529154,116.21833908692459
2010-05-27,0.007225759080175864,117.0581048058649
2010-05-28,-0.006734871391293473,116.26973352468883
2010-05-31,0.006530333105369435,117.0290136146776
2010-06-01,0.0006877408128598272,117.10949924362912
2010-06-02,0.006036367249602659,117.81641518948074
2010-06-03,-0.0014815180621743362,117.6418680423569
2010-06-04,0.0025470461683028134,117.94150731158616
2010-06-07,0.0012661766398631702,118.09084209301434
2010-06-08,0.007595664312695094,118.98782048795637
2010-06-09,0.004539342325088791,119.52794693766742
2010-06-10,0.0002677224124223443,119.55994724797345
2010-06-11,-0.003187477188855925,119.17885264341972
2010-06-14,-0.005239947275064827,118.55436173926547
2010-06-15,0.0046540921657478584,119.10612466545143
2010-06-16,-0.010347887679419077,117.87362786548246
2010-06-17,-0.005668169403402534,117.20550017454727
2010-06-18,-0.002482067065452065,116.9145882626742
2010-06-21,-0.0019325354367282221,116.6886466777861
2010-06-22,-0.005085844399753903,116.09518637756501
2010-06-23,0.0069494328527754945,116.90198207982635
2010-06-24,0.0005557675398577544,116.96695240681136
2010-06-25,-0.0039047926977889835,116.51022070517061
2010-06-28,-0.006233874323761879,115.78391063186082
2010-06-29,-0.008073634224168957,114.84911368837531
2010-06-30,-0.005893428573841009,114.17225864008394
2010-07-01,-0.005894393531455155,113.49928241728419
2010-07-02,0.0069631338374129825,114.28959311120607
2010-07-05,-0.001255727133887552,114.14607656801536
2010-07-06,-0.002217276063612883,113.89298320468578
2010-07-07,-0.00606210249380601,113.20255226717364
2010-07-08,0.007966489348032901,114.10437919398022
2010-07-09,-0.002311568892401472,113.84061906054863
2010-07-12,0.007759993866964132,114.72402156626988
2010-07-13,0.011563038847753448,116.05057988441116
2010-07-14,-0.004319997326113878,115.54924168961654
2010-07-15,-0.0018714490722478994,115.33299716845755
2010-07-16,-0.003985336651644578,114.87335634769809
2010-07-19,-0.0028110280089819195,114.55044412551894
2010-07-20,-0.0007110870319735341,114.46898879019447
2010-07-21,0.00039815324664327356,114.51456498972125
2010-07-22,0.001524235341936686,114.6891121368451
2010-07-23,0.002528070887445777,114.97905434234525
2010-07-26,-0.005363874809186098,114.3623210891743
2010-07-27,-0.0006698605163860671,114.28571428571439
2010-07-28,0.0001781835460223924,114.30607811954552
2010-07-29,-0.00044113779617738214,114.25565338815417
2010-08-02,0.0002885635476341797,114.28862340483312
2010-08-03,-0.003606003784182743,113.87649819634626
2010-08-04,0.0008856038285334211,113.97734765912892
2010-08-05,-0.003777501744116729,113.54679802955675
2010-08-06,0.004415256119015609,114.0481362243514
2010-08-09,0.0012328778770693827,114.1887436484234
2010-08-10,0.0011464383980435144,114.31965400876629
2010-08-11,-0.007600240900492827,113.45079709863867
2010-08-12,-0.006273772383435183,112.73903262092253
2010-08-13,0.00018922940624954698,112.76036616112654
2010-08-16,0.0020295314018385913,112.98921686513337
2010-08-17,-0.00296089049854531,112.65466816647931
2010-08-18,-0.00665381238487095,111.90508514021967
2010-08-19,-0.0035095016507655785,111.512354059191
2010-08-23,0.008374204320150236,112.44618129630359
2010-08-24,0.0007243939668331034,112.52763663162806
2010-08-25,0.01064260661995986,113.72522400217227
2010-08-26,0.0020634731151623065,113.95989294441655
2010-08-27,0.0011061946902655162,114.0859547728949
2010-08-30,-0.0015639609009774347,113.90752880027941
2010-08-31,-0.0008853625729998704,113.80667933749673
2010-09-01,-0.0029992672244849583,113.46534269423229
2010-09-02,-0.001820357234424308,113.25879523680243
2010-09-03,0.0018322388417510993,113.46631240060523
2010-09-06,0.0019741733683158458,113.69031457274752
2010-09-07,-0.0005117619965541165,113.63213219037291
2010-09-08,0.0002645457493470893,113.66219308793313
2010-09-09,-0.002294967281786131,113.40134207362027
2010-09-13,0.00416438637296479,113.87358907722758
2010-09-14,-0.004053444150181829,113.41200884372229
2010-09-15,0.0020862724979693326,113.6486171987124
2010-09-16,-0.004129728069352079,113.17927931422382
2010-09-17,0.0010538491196503408,113.2985531980918
2010-09-20,0.0018658313220014655,113.50994918738624
2010-09-21,-0.0006150902132313618,113.44013032853668
2010-09-22,0.005120358339602005,114.02098444590993
2010-09-23,-0.0030021346623235745,113.6786780962726
2010-09-24,-0.00040945150558724386,113.63213219037291
2010-09-27,-4.2668669249512625e-05,113.62728365850836
2010-09-28,0.0089949392798927,114.6493541755558
2010-09-29,0.0020891306002654986,114.88887164966464
2010-09-30,0.004102027380610718,115.36014894689903
2010-10-01,-0.005959786153794444,114.67262712850564
2010-10-04,-0.0044141896748552956,114.16644040184644
2010-10-05,-0.011568549174827747,112.84570032194266
2010-10-06,0.009718916224832785,113.94243822970421
2010-10-07,0.009940256336062214,115.0750552732634
2010-10-08,-0.0003960562905537257,115.02947907373662
2010-10-11,-0.0022002478440098505,114.77638571040704
2010-10-12,0.005516973352934107,115.40960397191743
2010-10-13,0.00822585388396413,116.3589465109966
2010-10-14,0.006917012517292598,117.16380280051214
2010-10-15,0.0025739919221348107,117.46538148248726
2010-10-18,-0.0058694844594874285,116.77592025134804
2010-10-19,0.0021092141101441975,117.02222567006726
2010-10-20,0.00933061535656865,118.11411504596423
2010-10-21,0.01295523956520328,119.64431170241667
2010-10-22,-0.0009887990144430425,119.5260075249216
2010-10-25,0.0025799123803342816,119.83437415150706
2010-10-26,-0.008423829484212275,118.82490981730747
2010-10-27,-0.0011588336584053005,118.6872115123542
2010-10-28,-0.0007271538870051719,118.60090764516518
2010-10-29,-0.002771736464278085,118.2721771847486
2010-11-01,-0.0033451671353728063,117.87653698460119
2010-11-02,-0.0006498901767865162,117.79993018114128
2010-11-03,-0.0013500164636154333,117.64089833598399
2010-11-04,0.006239902403639919,118.37496606027706
2010-11-05,0.0018022003227577965,118.58830146231733
2010-11-08,0.0027883852714383206,118.91897133547975
2010-11-09,-0.0011823800903500992,118.77836391140777
2010-11-10,0.0010368277967818251,118.90151662076738
2010-11-11,-0.0018839303190448797,118.67751444862509
2010-11-12,-0.0002532990154022752,118.64745355106486
2010-11-15,-0.0012913349788318262,118.49423994414504
2010-11-16,0.0008429081148317863,118.59411970055478
2010-11-19,0.007890497878151104,119.5298863504132
2010-11-22,-0.0019551531671858635,119.29618711454182
2010-11-23,-0.0016419693878380048,119.10030642721394
2010-11-24,-0.0014818312829240066,118.92381986734426
2010-11-25,-0.006498748359004769,118.15096388813477
2010-11-26,-0.005597413043121446,117.48962414180997
2010-11-29,0.007667547045229428,118.39048136224362
2010-11-30,0.0012531841525444953,118.53884643729889
2010-12-01,0.0064135076324012275,119.29909623366053
2010-12-02,0.004714450603937381,119.8615259299485
2010-12-03,0.003268449751630209,120.25328730460426
2010-12-06,0.009862107894524685,121.43923819867352
2010-12-08,0.018054346697755408,123.63174430782368
2010-12-09,0.014353616640783162,125.40630697024953
2010-12-10,-0.009163032383780245,124.25720491835084
2010-12-13,-0.00691436643020471,123.39804507195234
2010-12-14,-0.008039103203853704,122.40603545246512
2010-12-15,-0.002590509387625839,122.08894146852344
2010-12-16,0.00010325409243638894,122.10154765137129
2010-12-17,0.009768417039931476,123.29428649005094
2010-12-20,0.00030673399084513164,123.33210503859445
2010-12-21,0.003954868891771879,123.81986734416832
2010-12-22,-0.0002741056324792046,123.78592762111647
2010-12-23,-0.0025694656608148403,123.4678639308019
2010-12-24,-0.006848615747103937,122.62227997362412
2010-12-27,-0.005915241235874169,121.89693960668721
2010-12-28,-0.006189093512588895,121.14250804856303
2010-12-29,-0.0027295940829444865,120.81183817540062
2010-12-30,0.014375612027033524,122.54858228928293
2010-12-31,0.0013847456420077453,122.71828090454224
2011-01-03,-0.005555028762880165,122.03657732438631
2011-01-04,0.01489086127025252,123.85380706722017
2011-01-05,0.010366183068045709,125.1376983049534
2011-01-06,0.006145047928274083,125.90667545867124
2011-01-07,0.003350277264325241,126.32849773088721
2011-01-10,0.009725580502782716,127.55711570536457
2011-01-12,0.01849599367502397,129.9164113106553
2011-01-13,-0.003508117186042159,129.46064931538749
2011-01-14,-0.004359387288865646,128.89628020635368
2011-01-17,-0.01527199957870351,126.9277762693458
2011-01-18,-0.003392083610277097,126.49722663977363
2011-01-19,-0.004369523721914348,125.94449400721477
2011-01-20,0.004242410243380457,126.47880221868834
2011-01-21,0.008287970558920499,127.52705480780438
2011-01-24,8.36431933450843e-05,127.5377215779064
2011-01-25,0.0001520658140843345,127.55711570536461
2011-01-26,0.0022578339997869623,127.84511849811895
2011-01-27,0.0015776818695532047,128.0468174236843
2011-01-28,-0.026089195513718577,124.70617896900838
2011-01-31,-0.02106499121320049,122.07924440479441
2011-02-01,-0.009873463973374186,120.87389938326693
2011-02-02,0.012137986361812958,122.34106512548017
2011-02-03,-0.011405879695314813,120.94565765486227
2011-02-04,0.007023507905455251,121.7951204375317
2011-02-07,0.015597133757961679,123.69477522206292
2011-02-08,0.017881921307003168,125.90667545867129
2011-02-09,-0.005760936537276606,125.18133509173441
2011-02-10,-0.013587209122176591,123.48047011364976
2011-02-11,0.0032904553236270395,123.88677708389919
2011-02-14,0.00024264815235164328,123.91683798145941
2011-02-15,8.608007011612351e-05,123.92750475156143
2011-02-18,-0.011799779340996297,122.46518754121274
2011-02-21,-0.02988336461030472,118.80551568984934
2011-02-22,0.004195336157431173,119.30394476552522
2011-02-23,0.004421649828092011,119.8314650323884
2011-02-24,0.012745296378717352,121.35875256972209
2011-02-25,0.015565321614062988,123.24774058415132
2011-02-28,0.007553226644007038,124.1786587021452
2011-03-01,0.0026550469318589176,124.50835886893468
2011-03-02,-0.0018224582937428346,124.28144757767367
2011-03-03,-0.006148372397865143,123.51731895582039
2011-03-04,-0.0006987187539253537,123.43101508863137
2011-03-07,-0.008288356234336547,122.40797486521102
2011-03-08,0.0032083782242220416,122.80070594623969
2011-03-09,6.317269044586737e-05,122.80846359722297
2011-03-10,0.010675510284654077,124.1195066133977
2011-03-11,-0.0023047415173793606,123.83344323338916
2011-03-14,-0.0014330237584376793,123.65598696714657
2011-03-15,-0.0065088339776817605,122.85113067763103
2011-03-16,-0.0020443763862687536,122.59997672704725
2011-03-17,-0.0014158032112631114,122.42639928629633
2011-03-18,0.002891066209376625,122.78034211240858
2011-03-21,-0.0021877171921400596,122.51173344711243
2011-03-22,-0.00011081297144976965,122.4981575578917
2011-03-23,-0.002746883039778436,122.16166944649183
2011-03-24,-0.0012780009207955523,122.0055467204533
2011-03-25,-0.013146077239164944,120.40165237965968
2011-03-28,0.0025772573149811517,120.71195841899096
2011-03-29,-0.0038077488492404,120.2523175982315
2011-03-30,-0.0010644388713721975,120.12431635700733
2011-03-31,-0.0172671278768457,118.05011442535222
2011-04-01,-0.01782516551939406,115.9458515961369
2011-04-04,-0.014970560685133139,114.21007718862751
2011-04-05,0.00031415035065984753,114.24595632442521
2011-04-06,0.018877053006832734,116.40258329777768
2011-04-07,0.01418705587350777,118.05399325084389
2011-04-08,-0.011113666606430095,116.74198052829627
2011-04-11,-0.001544991652061234,116.56161514293497
2011-04-12,-0.0062727219786526955,115.83045653776063
2011-04-13,-0.008664785808169206,114.82681044179847
2011-04-14,0.0008529396861858274,114.92475078546242
2011-04-15,0.00723115217483028,115.75578914704656
2011-04-18,-0.0021948195556747985,115.50172607734406
2011-04-19,0.002661405423558083,115.80912299755661
2011-04-20,0.0014988235491135704,115.98270043830755
2011-04-21,-0.003762353059211021,115.54633257049791
2011-04-22,0.00349122159186277,115.9497304216286
2011-04-25,0.0050178971665606475,116.53155424537476
2011-04-26,0.0012149252737740923,116.67313137581965
2011-04-27,0.002717797835735336,116.99022535976131
2011-04-28,-0.016088524182518937,115.10802528994246
2011-04-29,-0.02686514355034364,112.01563166673157
2011-05-02,0.024680777388218056,114.7802645358988
2011-05-03,0.011785478938208582,116.13300492610865
2011-05-04,-0.002212740374579414,115.87603273728742
2011-05-05,0.010385284863091648,117.07943834606908
2011-05-06,-0.013144272261195855,115.54051433226047
2011-05-09,0.002559798573227079,115.83627477599812
2011-05-10,0.000560880666359731,115.9012451029831
2011-05-11,-0.0006525995214271552,115.82560800589607
2011-05-12,0.00534978734804592,116.44525037818573
2011-05-13,0.004671768693320422,116.9892556533884
2011-05-16,-0.00818938364112587,116.03118575695306
2011-05-17,0.006727619174968336,116.81179938714585
2011-05-18,0.0008882542897701295,116.91555796904724
2011-05-19,-0.003964567712825939,116.45203832279614
2011-05-20,-0.010691981014239293,115.20693533997934
2011-05-23,0.003627762907597365,115.62487878670369
2011-05-24,0.0018031315782851554,115.83336565687938
2011-05-25,0.004378327696480611,116.34052208991146
2011-05-26,0.008510106272139994,117.33059229665285
2011-05-27,0.004537340077357843,117.8629610953806
2011-05-30,0.001949895100580079,118.09278150576033
2011-05-31,0.0015191079141416708,118.27217718474874
2011-06-01,0.0004919363434372492,118.33035956712337
2011-06-02,-0.00025404213821533794,118.30029866956315
2011-06-03,-0.0002541066920227486,118.27023777200291
2011-06-06,-0.004911245029311617,117.68938365462967
2011-06-07,-0.006904734439629023,116.87676971413083
2011-06-08,-0.0022401433691756623,116.61494899344504
2011-06-09,-0.002344958339569825,116.34149179628434
2011-06-10,0.00324231512969253,116.71870757534644
2011-06-13,-0.003389689693847786,116.32306737519905
2011-06-14,-0.0005001792308910735,116.26488499282442
2011-06-15,-0.005638172764956595,115.60936348473705
2011-06-16,-0.008815561016934925,114.59020208680835
2011-06-17,-0.00638910044850638,113.85807377526109
2011-06-20,-0.0046672060639610935,113.32667468290627
2011-06-21,-0.005835693566190736,112.66533493658144
2011-06-22,0.00340835736110523,113.04933866025392
2011-06-23,-0.004829260342594566,112.50339397230542
2011-06-24,-2.5858056508454297e-05,112.50048485318669
2011-06-27,0.0022410895142870313,112.75260851014338
2011-06-28,-0.0005504192646742512,112.69054730227712
2011-06-29,-0.009319255492165168,111.64035530041528
2011-06-30,-0.00016503370161902176,111.62193087933
2011-07-01,0.000642868932924312,111.69368915092535
2011-07-04,0.007761562036064484,112.56060664830716
2011-07-05,-0.007236575721288441,111.74605329506252
2011-07-06,0.002759530359172757,112.05441992164799
2011-07-07,0.003989442256933984,112.50145455955965
2011-07-08,-0.0020342021790098475,112.2726038555528
2011-07-11,-0.0065987217135947684,111.53174818664935
2011-07-12,-0.002469221673506272,111.25635157674283
2011-07-13,0.0029285639577449896,111.58217291804068
2011-07-14,-0.007925748253206688,110.69780070594652
2011-07-15,0.003740495462349669,111.1118653271792
2011-07-18,-0.0032989186877634413,110.74531631821911
2011-07-19,-0.008546035637669092,109.79888289825868
2011-07-20,0.0045129781239787725,110.29440285481581
2011-07-21,-0.0016616845436960848,110.11112835033579
2011-07-22,-0.006455249183186518,109.40033357899253
2011-07-25,0.005256253434735791,109.97536945812834
2011-07-26,-0.00875576443202164,109.01245102982841
2011-07-27,-0.002508495080858819,108.73899383266772
2011-07-28,0.0013644146393663181,108.88735890772297
2011-07-29,-0.0023065482816659877,108.63620495713921
2011-08-01,0.0008390609658126547,108.72735735619277
2011-08-02,-0.0011861867218435629,108.59838640859572
2011-08-03,-0.005429007688117937,108.00880493386624
2011-08-04,-0.007765996606304393,107.17000892129884
2011-08-05,-0.0028321178450568807,106.86649082657793
2011-08-08,-0.00594346898961029,106.2313331523217
2011-08-09,-0.015545413053400181,104.57992319925549
2011-08-10,0.021168878132910462,106.79376284860966
2011-08-11,0.0020339598656133884,107.01097707614157
2011-08-12,0.03001250521050447,110.22264458322044
2011-08-15,0.003554273045589751,110.61440595787619
2011-08-16,-0.005899886034890778,109.96179356890758
2011-08-17,0.0017108036367805557,110.14991660525217
2011-08-18,0.0044985958394592185,110.64543656180933
2011-08-19,-0.0048465408143592015,110.10918893758995
2011-08-22,0.0014707306977606027,110.27112990186598
2011-08-23,0.00011431988462473619,110.28373608471381
2011-08-24,-0.00597912581663429,109.62433575113482
2011-08-25,-0.003246379888366846,109.26845351227676
2011-08-26,0.005582080545251111,109.87839882083732
2011-08-29,0.008675238944144903,110.83162018540813
2011-08-30,0.007673193693457314,111.68205267445046
2011-09-02,0.008378845369059862,112.61781932430888
2011-09-05,0.007198456981470036,113.42849385206189
2011-09-06,0.0027442464863385307,113.73976959776608
2011-09-07,0.0058827039976809825,114.40886699507418
2011-09-08,-0.009450514057109949,113.3276443892792
2011-09-09,-0.013006126570147547,111.85369070245557
2011-09-12,0.0035891389534279394,112.25514914084043
2011-09-13,0.004837511445897613,112.79818470967018
2011-09-14,-0.0010832000825296006,112.67600170668348
2011-09-15,-0.012745705532032137,111.23986656840334
2011-09-16,-0.0033561434860306383,110.86652961483287
2011-09-19,0.009542552260998871,111.924479267678
2011-09-20,-0.005423623084187534,111.31744307823614
2011-09-21,0.002160372838538205,111.5579302587179
2011-09-22,-0.00670184191997758,110.81028664520409
2011-09-23,-0.0029228507420892003,110.48640471665203
2011-09-26,-0.009619266618687283,109.42360653194237
2011-09-27,0.0077098952517680175,110.26725107637432
2011-09-28,-0.0031834810749965525,109.9162173693808
2011-09-29,0.0029466254962504657,110.24009929793282
2011-09-30,0.008725942085078042,111.20204801985982
2011-10-03,-0.002459102166102789,110.92859082269912
2011-10-04,-0.003050859310802956,110.59016329855345
2011-10-05,-0.005041869437502733,110.03258213413002
2011-10-06,0.009940953556005994,111.12641092277282
2011-10-07,-0.007469589347108951,110.29634226756161
2011-10-10,0.00391236306729259,110.7278616035067
2011-10-11,0.00099836233546724,110.83840813001846
2011-10-12,0.0023184399086622065,111.09538031883967
2011-10-13,0.0024614632613515486,111.36883751600037
2011-10-14,0.005389732516021262,111.96908576083185
2011-10-17,-0.00814085409684151,111.05756177029618
2011-10-18,-0.006190679927004283,110.37003995190275
2011-10-19,-0.001739619392363223,110.17803809006652
2011-10-20,0.0026491814821334447,110.46991970831253
2011-10-21,-0.0009216913475127431,110.36810053915696
2011-10-24,0.00030751388205518815,110.40204026220881
2011-10-25,-0.002599889329035321,110.11500717582736
2011-10-26,0.002034256527673861,110.33900934796965
2011-10-27,-0.0035593130965144715,109.946278266941
2011-10-28,-0.005203693740573834,109.37415150692391
2011-10-31,0.0064810135560462445,110.08300686552136
2011-11-01,-0.010068532971582722,108.97463248128487
2011-11-02,0.0021178334030380608,109.20542259803754
2011-11-03,-0.0020245611230987892,108.98432954501398
2011-11-04,0.0014948082107679728,109.1472402156629
2011-11-09,0.002514281652851391,109.42166711919651
2011-11-10,-0.0035005317263381297,109.03863310189696
2011-11-11,-0.0017252879185378767,108.85051006555237
2011-11-14,-0.0009354036935083077,108.74869089639681
2011-11-15,-0.0009451964403546231,108.6459020208683
2011-11-16,-0.003454123527311781,108.270625654552
2011-11-17,-0.005320054096172977,107.6946200690433
2011-11-21,-0.0028453344618626364,107.38819285520364
2011-11-22,-0.011838220022935886,106.11690780031829
2011-11-23,-0.005071642663937448,105.57872076335306
2011-11-24,0.0019655207252220475,105.78623792715587
2011-11-25,-0.006682494431254571,105.07932198130428
2011-11-28,0.0027315848729259073,105.36635506768573
2011-11-29,0.0007638646026983942,105.44684069663728
2011-11-30,0.007228184401467663,106.20902990574477
2011-12-01,-0.005916349393300435,105.58066017609889
2011-12-02,0.004142212915254628,106.01799775028142
2011-12-05,-0.0021677490167383295,105.7881773399017
2011-12-06,-0.0033091032421876942,105.4381133392811
2011-12-07,0.0006989662656806672,105.51181102362229
2011-12-08,0.009714359238291337,106.53679065978845
2011-12-09,-0.010667637555181408,105.40029479073758
2011-12-12,0.007691387669859218,106.21096931849058
2011-12-13,0.004994111148645564,106.74139870447252
2011-12-14,-0.0021258039899705317,106.51448741321153
2011-12-15,-0.005835654849693284,105.89290562817601
2011-12-16,0.004926694810486909,106.41460765680173
2011-12-19,0.011846289833149504,107.6752259415851
2011-12-20,0.012545141797026371,109.02602691904913
2011-12-21,0.008716379678383346,109.9763391645012
2011-12-22,-0.0036151377279299846,109.57875955160799
2011-12-23,-0.015769632395886912,107.85074279508184
2011-12-26,0.0057453695378528735,108.4703851673715
2011-12-27,-0.018201485799086425,106.49606299212616
2011-12-28,0.006018775666299492,107.13703890461986
2011-12-29,-0.003919119510517266,106.71715604514971
2011-12-30,0.0020535933339997925,106.93630968542745
2012-01-02,-0.005350163678736308,106.36418292541036
2012-01-03,0.0012672422438393394,106.49897211124491
2012-01-04,0.013266439640886363,107.91183429657518
2012-01-05,-0.005652255960029828,107.30188898801461
2012-01-06,-0.0035425741500532126,106.92176408983379
2012-01-09,0.003364713137798958,107.28152515418347
2012-01-10,0.002558007104570992,107.55595205771709
2012-01-12,-0.004084171805690873,107.11667507078873
2012-01-13,-0.0050967292215492455,106.57073038284024
2012-01-16,-0.0004822565969062609,106.519335945076
2012-01-17,0.0017205749815651927,106.70261044955602
2012-01-18,0.0032534806790505133,107.0497653310579
2012-01-19,-0.0005525662626592043,106.99061324231036
2012-01-20,0.011356529778035584,108.20565532756694
2012-01-23,0.004498772247414351,108.69244792676788
2012-01-24,-0.003265291556633909,108.33753539428275
2012-01-25,-0.0005101949481749468,108.28226213102685
2012-01-26,-0.0011194196928312472,108.16104883441307
2012-01-27,0.0013627398242783695,108.30844420309545
2012-01-30,2.685957812542661e-05,108.31135332221416
2012-01-31,0.003778145843591929,108.7205694115823
2012-02-01,0.0006332670335451596,108.78941856405892
2012-02-02,0.004225050807573183,109.24905938481841
2012-02-03,0.008405673607782438,110.16737131996443
2012-02-07,0.009699935744527322,111.23598774291156
2012-02-08,0.00431519209142972,111.71599239750216
2012-02-09,-0.003602242938735789,111.31356425274438
2012-02-10,-0.010932912859022093,110.09658275474199
2012-02-13,-0.00034350338218713805,110.05876420619849
2012-02-14,-0.003947240896235216,109.62433575113468
2012-02-15,0.0030517740095004076,109.95888444978874
2012-02-16,-0.0009347937280632657,109.85609557426024
2012-02-17,0.006011228020620152,110.51646561421215
2012-02-20,0.001632022743026651,110.69683099957348
2012-02-21,-0.0008059217730279622,110.60761801326574
2012-02-22,0.006601614897030705,111.33780691206718
2012-02-23,-0.007342182274247544,110.5203444397038
2012-02-24,0.002079439867337163,110.75016485008355
2012-02-27,-0.006987128972944512,109.97633916450116
2012-02-28,0.0028215709096039987,110.28664520383246
2012-02-29,0.002259698237962793,110.5358597416704
2012-03-01,0.0035354288571705084,110.92665140995325
2012-03-02,-0.0022204349954543234,110.68034599123405
2012-03-05,-0.0004643501725980492,110.62895155346979
2012-03-06,-0.0005259236534163048,110.57076917109518
2012-03-07,-0.0014821311115983393,110.40688879407334
2012-03-08,-0.0015897273749297947,110.23137194057657
2012-03-09,-0.0010732351000660723,110.11306776308152
2012-03-12,-0.0048435532306499995,109.57972925798086
2012-03-13,-0.002955673743174958,109.25584732942882
2012-03-14,-0.003612351223495236,108.86117683565435
2012-03-15,-0.004997238602554743,108.31717156045168
2012-03-16,-0.007314169076373611,107.52492145378399
2012-03-19,0.0003336820461024015,107.56080058958169
2012-03-20,-0.004381496740923807,107.08952329234727
2012-03-21,-0.00486258885317159,106.56879097009444
