date,ticker,predicted_return,benchmark_return,excess_return,conviction_score,tau,recommendation,regime,fold_id,test_start_month,test_end_month,realized_alpha,benchmark_mode,tau_method,model_id,groupe,risk_vol_baissiere_20d,liquidity_vmq_20j,cell,model,month,alpha,liquidity_L,vmq,strategy_label,name,regime_market,weight,weight_pct,in_portfolio
2018-07-31,LES,0.11849432631170521,0.0,0.11849432631170521,0.11849432631170521,0.1,BUY,False,0,2018-07,2018-12,0.06298514080414058,zero_alpha,expanding_past_quantile,c1_ridge,C1_ridge,0.2387325644538676,1600116.9100000008,,,2018-07,0.11849432631170521,,1600116.9100000008,C1 — Ridge,LESIEUR,,0.038927744666828676,3.8927744666828676,1
2018-07-31,LHM,-0.07445644171273116,0.0,-0.07445644171273116,-0.07445644171273116,0.1,NEUTRAL,False,0,2018-07,2018-12,-0.17157232570348097,zero_alpha,expanding_past_quantile,c1_ridge,C1_ridge,0.22159174297330358,4403006.65,,,2018-07,-0.07445644171273116,,4403006.65,C1 — Ridge,LAFARGE-HOLCIM MAROC,,0.00010310878802334115,0.010310878802334115,1
2018-07-31,M2M,0.34203034546041255,0.0,0.34203034546041255,0.34203034546041255,0.1,BUY,False,0,2018-07,2018-12,0.149976804051803,zero_alpha,expanding_past_quantile,c1_ridge,C1_ridge,0.32604511670669123,12650.622500000001,,,2018-07,0.34203034546041255,,12650.622500000001,C1 — Ridge,M2M,,0.015345366638859362,1.5345366638859361,1
2018-07-31,MDP,0.32200718230626707,0.0,0.32200718230626707,0.32200718230626707,0.1,BUY,False,0,2018-07,2018-12,-0.042954710316575925,zero_alpha,expanding_past_quantile,c1_ridge,C1_ridge,0.33156454326965495,5449.359500000092,,,2018-07,0.32200718230626707,,5449.359500000092,C1 — Ridge,MDP,,0.017252184866956708,1.7252184866956708,1
2018-07-31,MIC,0.31598179950201566,0.0,0.31598179950201566,0.31598179950201566,0.1,BUY,False,0,2018-07,2018-12,0.06562023746804009,zero_alpha,expanding_past_quantile,c1_ridge,C1_ridge,0.2698605715862498,61544.357500000006,,,2018-07,0.31598179950201566,,61544.357500000006,C1 — Ridge,MICRODATA VN 25 DHS,,0.030026898863181096,3.0026898863181097,1
2018-07-31,MNG,-0.5974893769533767,0.0,-0.5974893769533767,-0.5974893769533767,0.1,SELL,False,0,2018-07,2018-12,-0.11506041335307775,zero_alpha,expanding_past_quantile,c1_ridge,C1_ridge,0.549023468586452,15015426.05,,,2018-07,-0.5974893769533767,,15015426.05,C1 — Ridge,MANAGEM,,0.0,0.0,0
2018-07-31,MOX,0.289550586188262,0.0,0.289550586188262,0.289550586188262,0.1,BUY,False,0,2018-07,2018-12,0.5124687217032715,zero_alpha,expanding_past_quantile,c1_ridge,C1_ridge,0.2757768460977498,7329.164999999999,,,2018-07,0.289550586188262,,7329.164999999999,C1 — Ridge,MOX,,0.012055597979962699,1.20555979799627,1
2018-07-31,MSA,-0.11536376007685356,0.0,-0.11536376007685356,-0.11536376007685356,0.1,SELL,False,0,2018-07,2018-12,0.15653317888381546,zero_alpha,expanding_past_quantile,c1_ridge,C1_ridge,0.19230815319895153,5423874.2275,,,2018-07,-0.11536376007685356,,5423874.2275,C1 — Ridge,SODEP-MARSA MAROC,,0.0,0.0,0
2018-07-31,NKL,0.17122820383251092,0.0,0.17122820383251092,0.17122820383251092,0.1,BUY,False,0,2018-07,2018-12,-0.38377530878093435,zero_alpha,expanding_past_quantile,c1_ridge,C1_ridge,0.1930496631317139,1407.833,,,2018-07,0.17122820383251092,,1407.833,C1 — Ridge,ENNAKL,,0.009573748641663231,0.9573748641663231,1
2018-07-31,OUL,0.07458759466274634,0.0,0.07458759466274634,0.07458759466274634,0.1,NEUTRAL,False,0,2018-07,2018-12,0.1531015351233392,zero_alpha,expanding_past_quantile,c1_ridge,C1_ridge,0.18682357209788283,4921.0,,,2018-07,0.07458759466274634,,4921.0,C1 — Ridge,OULMES,,0.013165747583312393,1.3165747583312393,1
2018-07-31,PRO,0.02501816422463196,0.0,0.02501816422463196,0.02501816422463196,0.1,NEUTRAL,False,0,2018-07,2018-12,-0.27139048024072654,zero_alpha,expanding_past_quantile,c1_ridge,C1_ridge,0.29448396139902494,414.05,,,2018-07,0.02501816422463196,,414.05,C1 — Ridge,PROMOPHARM,,0.006885113049999387,0.6885113049999386,1
2018-07-31,RDS,0.24423198031852128,0.0,0.24423198031852128,0.24423198031852128,0.1,BUY,False,0,2018-07,2018-12,7.825901359772773,zero_alpha,expanding_past_quantile,c1_ridge,C1_ridge,0.0963164053642468,52290.69,,,2018-07,0.24423198031852128,,52290.69,C1 — Ridge,RESIDENCES DAR SAADA,,0.04066692581985081,4.066692581985081,1
2018-07-31,RIS,0.31818149571767496,0.0,0.31818149571767496,0.31818149571767496,0.1,BUY,False,0,2018-07,2018-12,0.4836646113278961,zero_alpha,expanding_past_quantile,c1_ridge,C1_ridge,0.21580032736084848,76117.2725000001,,,2018-07,0.31818149571767496,,76117.2725000001,C1 — Ridge,RISMA,,0.009863920787550405,0.9863920787550405,1
2018-07-31,S2M,0.34220573590447145,0.0,0.34220573590447145,0.34220573590447145,0.1,BUY,False,0,2018-07,2018-12,-0.028351476719575407,zero_alpha,expanding_past_quantile,c1_ridge,C1_ridge,0.27322141772058844,9510.8,,,2018-07,0.34220573590447145,,9510.8,C1 — Ridge,S2M,,0.02010926698918515,2.010926698918515,1
2018-07-31,SBM,0.11068758676520343,0.0,0.11068758676520343,0.11068758676520343,0.1,BUY,False,0,2018-07,2018-12,-0.14618557848864863,zero_alpha,expanding_past_quantile,c1_ridge,C1_ridge,0.23697811197308113,4750205.5,,,2018-07,0.11068758676520343,,4750205.5,C1 — Ridge,SOCIETE DE BOISSONS DU MAROC,,0.056394629045058396,5.63946290450584,1
