period,quarter,portfolio,ticker,weight,weight_pct,rebalance_date
2025-02,2025-Q1,P_agressif,DRI,0.1621,16.21,2025-02-28
2025-02,2025-Q1,P_agressif,DWY,0.1166,11.66,2025-02-28
2025-02,2025-Q1,P_agressif,MSA,0.1136,11.36,2025-02-28
2025-02,2025-Q1,P_agressif,LBV,0.0622,6.22,2025-02-28
2025-02,2025-Q1,P_agressif,SOT,0.0605,6.05,2025-02-28
2025-02,2025-Q1,P_agressif,CTM,0.0588,5.88,2025-02-28
2025-02,2025-Q1,P_agressif,JET,0.0474,4.74,2025-02-28
2025-02,2025-Q1,P_agressif,WAA,0.0403,4.03,2025-02-28
2025-02,2025-Q1,P_agressif,SNP,0.04,4.0,2025-02-28
2025-02,2025-Q1,P_agressif,TQM,0.0348,3.48,2025-02-28
2025-02,2025-Q1,P_agressif,GAZ,0.0266,2.66,2025-02-28
2025-02,2025-Q1,P_agressif,MNG,0.0261,2.61,2025-02-28
2025-02,2025-Q1,P_agressif,EQD,0.0257,2.57,2025-02-28
2025-02,2025-Q1,P_agressif,MIC,0.0227,2.27,2025-02-28
2025-02,2025-Q1,P_agressif,MOX,0.0211,2.11,2025-02-28
2025-02,2025-Q1,P_agressif,CSR,0.0208,2.08,2025-02-28
2025-02,2025-Q1,P_agressif,RDS,0.0201,2.01,2025-02-28
2025-02,2025-Q1,P_agressif,MUT,0.0201,2.01,2025-02-28
2025-02,2025-Q1,P_agressif,SMI,0.0201,2.01,2025-02-28
2025-02,2025-Q1,P_agressif,SID,0.0201,2.01,2025-02-28
2025-02,2025-Q1,P_agressif,DHO,0.0201,2.01,2025-02-28
2025-02,2025-Q1,P_agressif,HPS,0.0201,2.01,2025-02-28
2025-02,2025-Q1,P_equilibre,MSA,0.1345,13.45,2025-02-28
2025-02,2025-Q1,P_equilibre,DRI,0.1325,13.25,2025-02-28
2025-02,2025-Q1,P_equilibre,DWY,0.1079,10.79,2025-02-28
2025-02,2025-Q1,P_equilibre,SOT,0.068,6.8,2025-02-28
2025-02,2025-Q1,P_equilibre,LBV,0.0576,5.76,2025-02-28
2025-02,2025-Q1,P_equilibre,CTM,0.0542,5.42,2025-02-28
2025-02,2025-Q1,P_equilibre,MOX,0.0477,4.77,2025-02-28
2025-02,2025-Q1,P_equilibre,JET,0.0445,4.45,2025-02-28
2025-02,2025-Q1,P_equilibre,SNP,0.0443,4.43,2025-02-28
2025-02,2025-Q1,P_equilibre,WAA,0.0376,3.76,2025-02-28
2025-02,2025-Q1,P_equilibre,MNG,0.0308,3.08,2025-02-28
2025-02,2025-Q1,P_equilibre,TQM,0.0284,2.84,2025-02-28
2025-02,2025-Q1,P_equilibre,EQD,0.0252,2.52,2025-02-28
2025-02,2025-Q1,P_equilibre,GAZ,0.0244,2.44,2025-02-28
2025-02,2025-Q1,P_equilibre,CSR,0.0222,2.22,2025-02-28
2025-02,2025-Q1,P_equilibre,HPS,0.02,2.0,2025-02-28
2025-02,2025-Q1,P_equilibre,MIC,0.02,2.0,2025-02-28
2025-02,2025-Q1,P_equilibre,RDS,0.02,2.0,2025-02-28
2025-02,2025-Q1,P_equilibre,DHO,0.02,2.0,2025-02-28
2025-02,2025-Q1,P_equilibre,SID,0.02,2.0,2025-02-28
2025-02,2025-Q1,P_equilibre,SMI,0.02,2.0,2025-02-28
2025-02,2025-Q1,P_equilibre,MUT,0.02,2.0,2025-02-28
2025-02,2025-Q1,P_defensif,DRI,0.1305,13.05,2025-02-28
2025-02,2025-Q1,P_defensif,DWY,0.116,11.6,2025-02-28
2025-02,2025-Q1,P_defensif,MSA,0.0825,8.25,2025-02-28
2025-02,2025-Q1,P_defensif,SOT,0.0727,7.27,2025-02-28
2025-02,2025-Q1,P_defensif,LBV,0.0619,6.19,2025-02-28
2025-02,2025-Q1,P_defensif,CTM,0.0584,5.84,2025-02-28
2025-02,2025-Q1,P_defensif,MOX,0.0545,5.45,2025-02-28
2025-02,2025-Q1,P_defensif,WAA,0.0482,4.82,2025-02-28
2025-02,2025-Q1,P_defensif,JET,0.0471,4.71,2025-02-28
2025-02,2025-Q1,P_defensif,SNP,0.0398,3.98,2025-02-28
2025-02,2025-Q1,P_defensif,MNG,0.0363,3.63,2025-02-28
2025-02,2025-Q1,P_defensif,TQM,0.0305,3.05,2025-02-28
2025-02,2025-Q1,P_defensif,CSR,0.0284,2.84,2025-02-28
2025-02,2025-Q1,P_defensif,EQD,0.0277,2.77,2025-02-28
2025-02,2025-Q1,P_defensif,GAZ,0.0251,2.51,2025-02-28
2025-02,2025-Q1,P_defensif,RDS,0.0203,2.03,2025-02-28
2025-02,2025-Q1,P_defensif,DHO,0.02,2.0,2025-02-28
2025-02,2025-Q1,P_defensif,HPS,0.02,2.0,2025-02-28
2025-02,2025-Q1,P_defensif,MIC,0.02,2.0,2025-02-28
2025-02,2025-Q1,P_defensif,SID,0.02,2.0,2025-02-28
2025-02,2025-Q1,P_defensif,SMI,0.02,2.0,2025-02-28
2025-02,2025-Q1,P_defensif,MUT,0.02,2.0,2025-02-28
