period,quarter,portfolio,ticker,weight,weight_pct,rebalance_date
2023-09,2023-Q3,P_equilibre,DHO,0.02,2.0,2023-09-30
2023-09,2023-Q3,P_equilibre,CSR,0.02,2.0,2023-09-30
2023-09,2023-Q3,P_equilibre,MNG,0.02,2.0,2023-09-30
2023-09,2023-Q3,P_equilibre,STR,0.02,2.0,2023-09-30
2023-09,2023-Q3,P_defensif,NEJ,0.2162,21.62,2023-09-30
2023-09,2023-Q3,P_defensif,OUL,0.1256,12.56,2023-09-30
2023-09,2023-Q3,P_defensif,M2M,0.1106,11.06,2023-09-30
2023-09,2023-Q3,P_defensif,DRI,0.1042,10.42,2023-09-30
2023-09,2023-Q3,P_defensif,CTM,0.0451,4.51,2023-09-30
2023-09,2023-Q3,P_defensif,MOX,0.0405,4.05,2023-09-30
2023-09,2023-Q3,P_defensif,MNG,0.032,3.2,2023-09-30
2023-09,2023-Q3,P_defensif,LES,0.0297,2.97,2023-09-30
2023-09,2023-Q3,P_defensif,HPS,0.0255,2.55,2023-09-30
2023-09,2023-Q3,P_defensif,GAZ,0.0255,2.55,2023-09-30
2023-09,2023-Q3,P_defensif,DWY,0.0241,2.41,2023-09-30
2023-09,2023-Q3,P_defensif,MSA,0.0207,2.07,2023-09-30
2023-09,2023-Q3,P_defensif,LBV,0.0201,2.01,2023-09-30
2023-09,2023-Q3,P_defensif,SNP,0.02,2.0,2023-09-30
2023-09,2023-Q3,P_defensif,MIC,0.02,2.0,2023-09-30
2023-09,2023-Q3,P_defensif,WAA,0.02,2.0,2023-09-30
2023-09,2023-Q3,P_defensif,RDS,0.02,2.0,2023-09-30
2023-09,2023-Q3,P_defensif,TQM,0.02,2.0,2023-09-30
2023-09,2023-Q3,P_defensif,JET,0.02,2.0,2023-09-30
2023-09,2023-Q3,P_defensif,CSR,0.02,2.0,2023-09-30
2023-09,2023-Q3,P_defensif,DHO,0.02,2.0,2023-09-30
2023-09,2023-Q3,P_defensif,STR,0.02,2.0,2023-09-30
