period,quarter,portfolio,ticker,weight,weight_pct,rebalance_date
2025-11,2025-11,P_agressif,JET,0.0919,9.19,2025-11-28
2025-11,2025-11,P_agressif,CIH,0.0917,9.17,2025-11-28
2025-11,2025-11,P_agressif,BOA,0.0917,9.17,2025-11-28
2025-11,2025-11,P_agressif,CFG,0.0833,8.33,2025-11-28
2025-11,2025-11,P_agressif,AKT,0.082,8.2,2025-11-28
2025-11,2025-11,P_agressif,ARD,0.078,7.8,2025-11-28
2025-11,2025-11,P_agressif,CDM,0.0753,7.53,2025-11-28
2025-11,2025-11,P_agressif,LES,0.0489,4.89,2025-11-28
2025-11,2025-11,P_agressif,AFM,0.0434,4.34,2025-11-28
2025-11,2025-11,P_agressif,CMA,0.0377,3.77,2025-11-28
2025-11,2025-11,P_agressif,GAZ,0.0371,3.71,2025-11-28
2025-11,2025-11,P_agressif,MNG,0.0319,3.19,2025-11-28
2025-11,2025-11,P_agressif,SMI,0.0266,2.66,2025-11-28
2025-11,2025-11,P_agressif,DHO,0.0254,2.54,2025-11-28
2025-11,2025-11,P_agressif,TMA,0.0217,2.17,2025-11-28
2025-11,2025-11,P_agressif,UMR,0.0215,2.15,2025-11-28
2025-11,2025-11,P_agressif,SID,0.0168,1.68,2025-11-28
2025-11,2025-11,P_agressif,S2M,0.0168,1.68,2025-11-28
2025-11,2025-11,P_agressif,HPS,0.0166,1.66,2025-11-28
2025-11,2025-11,P_agressif,TQM,0.0158,1.58,2025-11-28
2025-11,2025-11,P_agressif,LBV,0.0126,1.26,2025-11-28
2025-11,2025-11,P_agressif,ALM,0.0088,0.88,2025-11-28
2025-11,2025-11,P_agressif,STR,0.0071,0.71,2025-11-28
2025-11,2025-11,P_agressif,IBC,0.0068,0.68,2025-11-28
2025-11,2025-11,P_agressif,RDS,0.0057,0.57,2025-11-28
2025-11,2025-11,P_equilibre,CIH,0.0976,9.76,2025-11-28
2025-11,2025-11,P_equilibre,BOA,0.0975,9.75,2025-11-28
2025-11,2025-11,P_equilibre,AKT,0.0957,9.57,2025-11-28
2025-11,2025-11,P_equilibre,CFG,0.0886,8.86,2025-11-28
2025-11,2025-11,P_equilibre,ARD,0.0826,8.26,2025-11-28
2025-11,2025-11,P_equilibre,CDM,0.0799,7.99,2025-11-28
2025-11,2025-11,P_equilibre,AFM,0.0462,4.62,2025-11-28
2025-11,2025-11,P_equilibre,JET,0.0422,4.22,2025-11-28
2025-11,2025-11,P_equilibre,LES,0.0393,3.93,2025-11-28
2025-11,2025-11,P_equilibre,GAZ,0.039,3.9,2025-11-28
2025-11,2025-11,P_equilibre,CMA,0.038,3.8,2025-11-28
2025-11,2025-11,P_equilibre,MNG,0.0376,3.76,2025-11-28
2025-11,2025-11,P_equilibre,SMI,0.0283,2.83,2025-11-28
2025-11,2025-11,P_equilibre,DHO,0.0243,2.43,2025-11-28
2025-11,2025-11,P_equilibre,UMR,0.0229,2.29,2025-11-28
2025-11,2025-11,P_equilibre,TMA,0.0228,2.28,2025-11-28
2025-11,2025-11,P_equilibre,SID,0.0178,1.78,2025-11-28
2025-11,2025-11,P_equilibre,S2M,0.0174,1.74,2025-11-28
2025-11,2025-11,P_equilibre,LBV,0.0151,1.51,2025-11-28
2025-11,2025-11,P_equilibre,HPS,0.0143,1.43,2025-11-28
2025-11,2025-11,P_equilibre,TQM,0.014,1.4,2025-11-28
2025-11,2025-11,P_equilibre,ALM,0.0113,1.13,2025-11-28
2025-11,2025-11,P_equilibre,STR,0.0076,0.76,2025-11-28
2025-11,2025-11,P_equilibre,IBC,0.0073,0.73,2025-11-28
2025-11,2025-11,P_equilibre,RIS,0.0066,0.66,2025-11-28
2025-11,2025-11,P_equilibre,RDS,0.006,0.6,2025-11-28
2025-11,2025-11,P_defensif,CIH,0.0883,8.83,2025-11-28
2025-11,2025-11,P_defensif,BOA,0.0882,8.82,2025-11-28
2025-11,2025-11,P_defensif,AFM,0.0877,8.77,2025-11-28
2025-11,2025-11,P_defensif,CMA,0.0864,8.64,2025-11-28
2025-11,2025-11,P_defensif,CFG,0.0805,8.05,2025-11-28
2025-11,2025-11,P_defensif,AKT,0.0789,7.89,2025-11-28
2025-11,2025-11,P_defensif,ARD,0.0741,7.41,2025-11-28
2025-11,2025-11,P_defensif,CDM,0.0614,6.14,2025-11-28
2025-11,2025-11,P_defensif,LES,0.0383,3.83,2025-11-28
2025-11,2025-11,P_defensif,JET,0.0382,3.82,2025-11-28
2025-11,2025-11,P_defensif,GAZ,0.0355,3.55,2025-11-28
2025-11,2025-11,P_defensif,HPS,0.0321,3.21,2025-11-28
2025-11,2025-11,P_defensif,MNG,0.0309,3.09,2025-11-28
2025-11,2025-11,P_defensif,SMI,0.0252,2.52,2025-11-28
2025-11,2025-11,P_defensif,DHO,0.0222,2.22,2025-11-28
2025-11,2025-11,P_defensif,TMA,0.0206,2.06,2025-11-28
2025-11,2025-11,P_defensif,UMR,0.0206,2.06,2025-11-28
2025-11,2025-11,P_defensif,SID,0.0162,1.62,2025-11-28
2025-11,2025-11,P_defensif,TQM,0.0153,1.53,2025-11-28
2025-11,2025-11,P_defensif,S2M,0.0138,1.38,2025-11-28
2025-11,2025-11,P_defensif,LBV,0.0128,1.28,2025-11-28
2025-11,2025-11,P_defensif,ALM,0.0084,0.84,2025-11-28
2025-11,2025-11,P_defensif,STR,0.0069,0.69,2025-11-28
2025-11,2025-11,P_defensif,IBC,0.0066,0.66,2025-11-28
2025-11,2025-11,P_defensif,RDS,0.006,0.6,2025-11-28
2025-11,2025-11,P_defensif,RIS,0.005,0.5,2025-11-28
