period,quarter,portfolio,ticker,weight,weight_pct,rebalance_date
2024-12,2024-Q4,P_agressif,MSA,0.1605,16.05,2024-12-31
2024-12,2024-Q4,P_agressif,DRI,0.1544,15.44,2024-12-31
2024-12,2024-Q4,P_agressif,LES,0.0631,6.31,2024-12-31
2024-12,2024-Q4,P_agressif,PRO,0.0618,6.18,2024-12-31
2024-12,2024-Q4,P_agressif,CTM,0.0562,5.62,2024-12-31
2024-12,2024-Q4,P_agressif,MIC,0.0554,5.54,2024-12-31
2024-12,2024-Q4,P_agressif,LBV,0.0545,5.45,2024-12-31
2024-12,2024-Q4,P_agressif,SNP,0.0517,5.17,2024-12-31
2024-12,2024-Q4,P_agressif,CSR,0.0446,4.46,2024-12-31
2024-12,2024-Q4,P_agressif,JET,0.0432,4.32,2024-12-31
2024-12,2024-Q4,P_agressif,SMI,0.0272,2.72,2024-12-31
2024-12,2024-Q4,P_agressif,GAZ,0.0255,2.55,2024-12-31
2024-12,2024-Q4,P_agressif,DHO,0.0213,2.13,2024-12-31
2024-12,2024-Q4,P_agressif,CMT,0.0204,2.04,2024-12-31
2024-12,2024-Q4,P_agressif,DWY,0.02,2.0,2024-12-31
2024-12,2024-Q4,P_agressif,HPS,0.02,2.0,2024-12-31
2024-12,2024-Q4,P_agressif,TQM,0.02,2.0,2024-12-31
2024-12,2024-Q4,P_agressif,RDS,0.02,2.0,2024-12-31
2024-12,2024-Q4,P_agressif,WAA,0.02,2.0,2024-12-31
2024-12,2024-Q4,P_agressif,SID,0.02,2.0,2024-12-31
2024-12,2024-Q4,P_agressif,MNG,0.02,2.0,2024-12-31
2024-12,2024-Q4,P_agressif,MUT,0.02,2.0,2024-12-31
2024-12,2024-Q4,P_equilibre,DRI,0.1564,15.64,2024-12-31
2024-12,2024-Q4,P_equilibre,MSA,0.1171,11.71,2024-12-31
2024-12,2024-Q4,P_equilibre,CTM,0.0868,8.68,2024-12-31
2024-12,2024-Q4,P_equilibre,LES,0.0763,7.63,2024-12-31
2024-12,2024-Q4,P_equilibre,PRO,0.0678,6.78,2024-12-31
2024-12,2024-Q4,P_equilibre,MIC,0.0612,6.12,2024-12-31
2024-12,2024-Q4,P_equilibre,JET,0.058,5.8,2024-12-31
2024-12,2024-Q4,P_equilibre,LBV,0.055,5.5,2024-12-31
2024-12,2024-Q4,P_equilibre,SMI,0.0381,3.81,2024-12-31
2024-12,2024-Q4,P_equilibre,GAZ,0.0274,2.74,2024-12-31
2024-12,2024-Q4,P_equilibre,CSR,0.027,2.7,2024-12-31
2024-12,2024-Q4,P_equilibre,MNG,0.0248,2.48,2024-12-31
2024-12,2024-Q4,P_equilibre,SNP,0.0231,2.31,2024-12-31
2024-12,2024-Q4,P_equilibre,DWY,0.0207,2.07,2024-12-31
2024-12,2024-Q4,P_equilibre,MUT,0.0202,2.02,2024-12-31
2024-12,2024-Q4,P_equilibre,HPS,0.02,2.0,2024-12-31
2024-12,2024-Q4,P_equilibre,TQM,0.02,2.0,2024-12-31
2024-12,2024-Q4,P_equilibre,RDS,0.02,2.0,2024-12-31
2024-12,2024-Q4,P_equilibre,WAA,0.02,2.0,2024-12-31
2024-12,2024-Q4,P_equilibre,SID,0.02,2.0,2024-12-31
2024-12,2024-Q4,P_equilibre,DHO,0.02,2.0,2024-12-31
2024-12,2024-Q4,P_equilibre,CMT,0.02,2.0,2024-12-31
2024-12,2024-Q4,P_defensif,DRI,0.1818,18.18,2024-12-31
2024-12,2024-Q4,P_defensif,CTM,0.0958,9.58,2024-12-31
2024-12,2024-Q4,P_defensif,LES,0.0808,8.08,2024-12-31
2024-12,2024-Q4,P_defensif,JET,0.0773,7.73,2024-12-31
2024-12,2024-Q4,P_defensif,PRO,0.0691,6.91,2024-12-31
2024-12,2024-Q4,P_defensif,LBV,0.0586,5.86,2024-12-31
2024-12,2024-Q4,P_defensif,CSR,0.0584,5.84,2024-12-31
2024-12,2024-Q4,P_defensif,GAZ,0.0486,4.86,2024-12-31
2024-12,2024-Q4,P_defensif,SMI,0.0432,4.32,2024-12-31
2024-12,2024-Q4,P_defensif,MIC,0.0351,3.51,2024-12-31
2024-12,2024-Q4,P_defensif,CMT,0.0292,2.92,2024-12-31
2024-12,2024-Q4,P_defensif,TQM,0.0221,2.21,2024-12-31
2024-12,2024-Q4,P_defensif,MSA,0.0201,2.01,2024-12-31
2024-12,2024-Q4,P_defensif,HPS,0.02,2.0,2024-12-31
2024-12,2024-Q4,P_defensif,DWY,0.02,2.0,2024-12-31
2024-12,2024-Q4,P_defensif,SNP,0.02,2.0,2024-12-31
2024-12,2024-Q4,P_defensif,WAA,0.02,2.0,2024-12-31
2024-12,2024-Q4,P_defensif,RDS,0.02,2.0,2024-12-31
2024-12,2024-Q4,P_defensif,DHO,0.02,2.0,2024-12-31
2024-12,2024-Q4,P_defensif,SID,0.02,2.0,2024-12-31
2024-12,2024-Q4,P_defensif,MNG,0.02,2.0,2024-12-31
2024-12,2024-Q4,P_defensif,MUT,0.02,2.0,2024-12-31
