period,quarter,portfolio,ticker,weight,weight_pct,rebalance_date
2023-03,2023-Q1,P_agressif,MSA,0.1379,13.79,2023-03-31
2023-03,2023-Q1,P_agressif,SNP,0.0821,8.21,2023-03-31
2023-03,2023-Q1,P_agressif,LBV,0.0762,7.62,2023-03-31
2023-03,2023-Q1,P_agressif,DRI,0.0736,7.36,2023-03-31
2023-03,2023-Q1,P_agressif,OUL,0.0692,6.92,2023-03-31
2023-03,2023-Q1,P_agressif,DWY,0.0597,5.97,2023-03-31
2023-03,2023-Q1,P_agressif,NEJ,0.0579,5.79,2023-03-31
2023-03,2023-Q1,P_agressif,MOX,0.0453,4.53,2023-03-31
2023-03,2023-Q1,P_agressif,MLE,0.0435,4.35,2023-03-31
2023-03,2023-Q1,P_agressif,PRO,0.0426,4.26,2023-03-31
2023-03,2023-Q1,P_agressif,TQM,0.0398,3.98,2023-03-31
2023-03,2023-Q1,P_agressif,EQD,0.0389,3.89,2023-03-31
2023-03,2023-Q1,P_agressif,MDP,0.0289,2.89,2023-03-31
2023-03,2023-Q1,P_agressif,LES,0.0284,2.84,2023-03-31
2023-03,2023-Q1,P_agressif,GAZ,0.0234,2.34,2023-03-31
2023-03,2023-Q1,P_agressif,BAL,0.0231,2.31,2023-03-31
2023-03,2023-Q1,P_agressif,MIC,0.0225,2.25,2023-03-31
2023-03,2023-Q1,P_agressif,DHO,0.022,2.2,2023-03-31
2023-03,2023-Q1,P_agressif,CSR,0.0216,2.16,2023-03-31
2023-03,2023-Q1,P_agressif,CTM,0.0215,2.15,2023-03-31
2023-03,2023-Q1,P_agressif,STR,0.021,2.1,2023-03-31
2023-03,2023-Q1,P_agressif,RDS,0.021,2.1,2023-03-31
2023-03,2023-Q1,P_equilibre,LBV,0.1323,13.23,2023-03-31
2023-03,2023-Q1,P_equilibre,OUL,0.1132,11.32,2023-03-31
2023-03,2023-Q1,P_equilibre,MSA,0.1055,10.55,2023-03-31
2023-03,2023-Q1,P_equilibre,BAL,0.0906,9.06,2023-03-31
2023-03,2023-Q1,P_equilibre,CTM,0.0859,8.59,2023-03-31
2023-03,2023-Q1,P_equilibre,DRI,0.0589,5.89,2023-03-31
2023-03,2023-Q1,P_equilibre,MOX,0.0425,4.25,2023-03-31
2023-03,2023-Q1,P_equilibre,MLE,0.0403,4.03,2023-03-31
2023-03,2023-Q1,P_equilibre,LES,0.0364,3.64,2023-03-31
2023-03,2023-Q1,P_equilibre,EQD,0.0303,3.03,2023-03-31
2023-03,2023-Q1,P_equilibre,NEJ,0.0283,2.83,2023-03-31
2023-03,2023-Q1,P_equilibre,SNP,0.0246,2.46,2023-03-31
2023-03,2023-Q1,P_equilibre,PRO,0.0243,2.43,2023-03-31
2023-03,2023-Q1,P_equilibre,TQM,0.0242,2.42,2023-03-31
2023-03,2023-Q1,P_equilibre,CSR,0.0213,2.13,2023-03-31
2023-03,2023-Q1,P_equilibre,GAZ,0.0208,2.08,2023-03-31
2023-03,2023-Q1,P_equilibre,DWY,0.0206,2.06,2023-03-31
2023-03,2023-Q1,P_equilibre,DHO,0.02,2.0,2023-03-31
2023-03,2023-Q1,P_equilibre,STR,0.02,2.0,2023-03-31
2023-03,2023-Q1,P_equilibre,RDS,0.02,2.0,2023-03-31
2023-03,2023-Q1,P_equilibre,MIC,0.02,2.0,2023-03-31
2023-03,2023-Q1,P_equilibre,MDP,0.02,2.0,2023-03-31
2023-03,2023-Q1,P_defensif,NEJ,0.1609,16.09,2023-03-31
2023-03,2023-Q1,P_defensif,MLE,0.1239,12.39,2023-03-31
2023-03,2023-Q1,P_defensif,OUL,0.1173,11.73,2023-03-31
2023-03,2023-Q1,P_defensif,BAL,0.0963,9.63,2023-03-31
2023-03,2023-Q1,P_defensif,PRO,0.0685,6.85,2023-03-31
2023-03,2023-Q1,P_defensif,DRI,0.0572,5.72,2023-03-31
2023-03,2023-Q1,P_defensif,MOX,0.0552,5.52,2023-03-31
2023-03,2023-Q1,P_defensif,EQD,0.0318,3.18,2023-03-31
2023-03,2023-Q1,P_defensif,LES,0.0288,2.88,2023-03-31
2023-03,2023-Q1,P_defensif,CTM,0.02,2.0,2023-03-31
2023-03,2023-Q1,P_defensif,LBV,0.02,2.0,2023-03-31
2023-03,2023-Q1,P_defensif,DHO,0.02,2.0,2023-03-31
2023-03,2023-Q1,P_defensif,MIC,0.02,2.0,2023-03-31
2023-03,2023-Q1,P_defensif,MSA,0.02,2.0,2023-03-31
2023-03,2023-Q1,P_defensif,DWY,0.02,2.0,2023-03-31
2023-03,2023-Q1,P_defensif,STR,0.02,2.0,2023-03-31
2023-03,2023-Q1,P_defensif,SNP,0.02,2.0,2023-03-31
2023-03,2023-Q1,P_defensif,MDP,0.02,2.0,2023-03-31
2023-03,2023-Q1,P_defensif,GAZ,0.02,2.0,2023-03-31
2023-03,2023-Q1,P_defensif,TQM,0.02,2.0,2023-03-31
2023-03,2023-Q1,P_defensif,CSR,0.02,2.0,2023-03-31
2023-03,2023-Q1,P_defensif,RDS,0.02,2.0,2023-03-31
