period,quarter,portfolio,ticker,weight,weight_pct,rebalance_date
2025-07,2025-Q3,P_agressif,DRI,0.1482,14.82,2025-07-31
2025-07,2025-Q3,P_agressif,DWY,0.1224,12.24,2025-07-31
2025-07,2025-Q3,P_agressif,OUL,0.1101,11.01,2025-07-31
2025-07,2025-Q3,P_agressif,MSA,0.0916,9.16,2025-07-31
2025-07,2025-Q3,P_agressif,CSR,0.0864,8.64,2025-07-31
2025-07,2025-Q3,P_agressif,M2M,0.0672,6.72,2025-07-31
2025-07,2025-Q3,P_agressif,LBV,0.0535,5.35,2025-07-31
2025-07,2025-Q3,P_agressif,JET,0.0329,3.29,2025-07-31
2025-07,2025-Q3,P_agressif,EQD,0.0259,2.59,2025-07-31
2025-07,2025-Q3,P_agressif,SNP,0.0218,2.18,2025-07-31
2025-07,2025-Q3,P_agressif,TQM,0.02,2.0,2025-07-31
2025-07,2025-Q3,P_agressif,STR,0.02,2.0,2025-07-31
2025-07,2025-Q3,P_agressif,HPS,0.02,2.0,2025-07-31
2025-07,2025-Q3,P_agressif,CTM,0.02,2.0,2025-07-31
2025-07,2025-Q3,P_agressif,GAZ,0.02,2.0,2025-07-31
2025-07,2025-Q3,P_agressif,RDS,0.02,2.0,2025-07-31
2025-07,2025-Q3,P_agressif,SID,0.02,2.0,2025-07-31
2025-07,2025-Q3,P_agressif,DHO,0.02,2.0,2025-07-31
2025-07,2025-Q3,P_agressif,SMI,0.02,2.0,2025-07-31
2025-07,2025-Q3,P_agressif,WAA,0.02,2.0,2025-07-31
2025-07,2025-Q3,P_agressif,MIC,0.02,2.0,2025-07-31
2025-07,2025-Q3,P_agressif,MUT,0.02,2.0,2025-07-31
2025-07,2025-Q3,P_equilibre,DRI,0.1649,16.49,2025-07-31
2025-07,2025-Q3,P_equilibre,DWY,0.1278,12.78,2025-07-31
2025-07,2025-Q3,P_equilibre,OUL,0.1126,11.26,2025-07-31
2025-07,2025-Q3,P_equilibre,CSR,0.0892,8.92,2025-07-31
2025-07,2025-Q3,P_equilibre,MSA,0.0714,7.14,2025-07-31
2025-07,2025-Q3,P_equilibre,M2M,0.0691,6.91,2025-07-31
2025-07,2025-Q3,P_equilibre,LBV,0.0441,4.41,2025-07-31
2025-07,2025-Q3,P_equilibre,WAA,0.0308,3.08,2025-07-31
2025-07,2025-Q3,P_equilibre,EQD,0.0266,2.66,2025-07-31
2025-07,2025-Q3,P_equilibre,MIC,0.0219,2.19,2025-07-31
2025-07,2025-Q3,P_equilibre,SNP,0.0212,2.12,2025-07-31
2025-07,2025-Q3,P_equilibre,JET,0.0202,2.02,2025-07-31
2025-07,2025-Q3,P_equilibre,SID,0.0201,2.01,2025-07-31
2025-07,2025-Q3,P_equilibre,HPS,0.02,2.0,2025-07-31
2025-07,2025-Q3,P_equilibre,TQM,0.02,2.0,2025-07-31
2025-07,2025-Q3,P_equilibre,STR,0.02,2.0,2025-07-31
2025-07,2025-Q3,P_equilibre,CTM,0.02,2.0,2025-07-31
2025-07,2025-Q3,P_equilibre,RDS,0.02,2.0,2025-07-31
2025-07,2025-Q3,P_equilibre,GAZ,0.02,2.0,2025-07-31
2025-07,2025-Q3,P_equilibre,DHO,0.02,2.0,2025-07-31
2025-07,2025-Q3,P_equilibre,SMI,0.02,2.0,2025-07-31
2025-07,2025-Q3,P_equilibre,MUT,0.02,2.0,2025-07-31
2025-07,2025-Q3,P_defensif,DRI,0.1707,17.07,2025-07-31
2025-07,2025-Q3,P_defensif,DWY,0.1353,13.53,2025-07-31
2025-07,2025-Q3,P_defensif,OUL,0.1165,11.65,2025-07-31
2025-07,2025-Q3,P_defensif,CSR,0.0919,9.19,2025-07-31
2025-07,2025-Q3,P_defensif,M2M,0.0718,7.18,2025-07-31
2025-07,2025-Q3,P_defensif,WAA,0.048,4.8,2025-07-31
2025-07,2025-Q3,P_defensif,JET,0.035,3.5,2025-07-31
2025-07,2025-Q3,P_defensif,LBV,0.0334,3.34,2025-07-31
2025-07,2025-Q3,P_defensif,EQD,0.0279,2.79,2025-07-31
2025-07,2025-Q3,P_defensif,MIC,0.0263,2.63,2025-07-31
2025-07,2025-Q3,P_defensif,MSA,0.023,2.3,2025-07-31
2025-07,2025-Q3,P_defensif,MUT,0.02,2.0,2025-07-31
2025-07,2025-Q3,P_defensif,CTM,0.02,2.0,2025-07-31
2025-07,2025-Q3,P_defensif,DHO,0.02,2.0,2025-07-31
2025-07,2025-Q3,P_defensif,SNP,0.02,2.0,2025-07-31
2025-07,2025-Q3,P_defensif,STR,0.02,2.0,2025-07-31
2025-07,2025-Q3,P_defensif,SID,0.02,2.0,2025-07-31
2025-07,2025-Q3,P_defensif,GAZ,0.02,2.0,2025-07-31
2025-07,2025-Q3,P_defensif,RDS,0.02,2.0,2025-07-31
2025-07,2025-Q3,P_defensif,HPS,0.02,2.0,2025-07-31
2025-07,2025-Q3,P_defensif,SMI,0.02,2.0,2025-07-31
2025-07,2025-Q3,P_defensif,TQM,0.02,2.0,2025-07-31
