period,quarter,portfolio,ticker,weight,weight_pct,rebalance_date
2025-10,2025-10,P_agressif,AKT,0.1051,10.51,2025-10-31
2025-10,2025-10,P_agressif,ARD,0.105,10.5,2025-10-31
2025-10,2025-10,P_agressif,BOA,0.0868,8.68,2025-10-31
2025-10,2025-10,P_agressif,CFG,0.0867,8.67,2025-10-31
2025-10,2025-10,P_agressif,JET,0.0754,7.54,2025-10-31
2025-10,2025-10,P_agressif,TQM,0.0444,4.44,2025-10-31
2025-10,2025-10,P_agressif,UMR,0.0416,4.16,2025-10-31
2025-10,2025-10,P_agressif,HPS,0.038,3.8,2025-10-31
2025-10,2025-10,P_agressif,RIS,0.0336,3.36,2025-10-31
2025-10,2025-10,P_agressif,SID,0.0332,3.32,2025-10-31
2025-10,2025-10,P_agressif,TMA,0.0327,3.27,2025-10-31
2025-10,2025-10,P_agressif,MNG,0.0325,3.25,2025-10-31
2025-10,2025-10,P_agressif,IBC,0.029,2.9,2025-10-31
2025-10,2025-10,P_agressif,CIH,0.0279,2.79,2025-10-31
2025-10,2025-10,P_agressif,AFM,0.0264,2.64,2025-10-31
2025-10,2025-10,P_agressif,CMA,0.0264,2.64,2025-10-31
2025-10,2025-10,P_agressif,DHO,0.0246,2.46,2025-10-31
2025-10,2025-10,P_agressif,LES,0.0242,2.42,2025-10-31
2025-10,2025-10,P_agressif,LBV,0.0241,2.41,2025-10-31
2025-10,2025-10,P_agressif,ALM,0.022,2.2,2025-10-31
2025-10,2025-10,P_agressif,S2M,0.0217,2.17,2025-10-31
2025-10,2025-10,P_agressif,CDM,0.0186,1.86,2025-10-31
2025-10,2025-10,P_agressif,GAZ,0.0159,1.59,2025-10-31
2025-10,2025-10,P_agressif,RDS,0.0086,0.86,2025-10-31
2025-10,2025-10,P_agressif,SMI,0.0081,0.81,2025-10-31
2025-10,2025-10,P_agressif,STR,0.0072,0.72,2025-10-31
2025-10,2025-10,P_equilibre,AKT,0.0979,9.79,2025-10-31
2025-10,2025-10,P_equilibre,ARD,0.0937,9.37,2025-10-31
2025-10,2025-10,P_equilibre,BOA,0.0822,8.22,2025-10-31
2025-10,2025-10,P_equilibre,CFG,0.081,8.1,2025-10-31
2025-10,2025-10,P_equilibre,CMA,0.08,8.0,2025-10-31
2025-10,2025-10,P_equilibre,UMR,0.0792,7.92,2025-10-31
2025-10,2025-10,P_equilibre,JET,0.0695,6.95,2025-10-31
2025-10,2025-10,P_equilibre,TQM,0.0413,4.13,2025-10-31
2025-10,2025-10,P_equilibre,AFM,0.0356,3.56,2025-10-31
2025-10,2025-10,P_equilibre,MNG,0.0326,3.26,2025-10-31
2025-10,2025-10,P_equilibre,SID,0.031,3.1,2025-10-31
2025-10,2025-10,P_equilibre,TMA,0.0304,3.04,2025-10-31
2025-10,2025-10,P_equilibre,IBC,0.0281,2.81,2025-10-31
2025-10,2025-10,P_equilibre,ALM,0.0241,2.41,2025-10-31
2025-10,2025-10,P_equilibre,LES,0.024,2.4,2025-10-31
2025-10,2025-10,P_equilibre,CIH,0.0225,2.25,2025-10-31
2025-10,2025-10,P_equilibre,LBV,0.0212,2.12,2025-10-31
2025-10,2025-10,P_equilibre,HPS,0.0197,1.97,2025-10-31
2025-10,2025-10,P_equilibre,CDM,0.0194,1.94,2025-10-31
2025-10,2025-10,P_equilibre,S2M,0.0186,1.86,2025-10-31
2025-10,2025-10,P_equilibre,RIS,0.0177,1.77,2025-10-31
2025-10,2025-10,P_equilibre,DHO,0.0159,1.59,2025-10-31
2025-10,2025-10,P_equilibre,GAZ,0.012,1.2,2025-10-31
2025-10,2025-10,P_equilibre,RDS,0.008,0.8,2025-10-31
2025-10,2025-10,P_equilibre,SMI,0.0078,0.78,2025-10-31
2025-10,2025-10,P_equilibre,STR,0.0068,0.68,2025-10-31
2025-10,2025-10,P_defensif,AKT,0.0979,9.79,2025-10-31
2025-10,2025-10,P_defensif,ARD,0.0937,9.37,2025-10-31
2025-10,2025-10,P_defensif,BOA,0.0822,8.22,2025-10-31
2025-10,2025-10,P_defensif,CFG,0.081,8.1,2025-10-31
2025-10,2025-10,P_defensif,CMA,0.08,8.0,2025-10-31
2025-10,2025-10,P_defensif,UMR,0.0792,7.92,2025-10-31
2025-10,2025-10,P_defensif,JET,0.0695,6.95,2025-10-31
2025-10,2025-10,P_defensif,TQM,0.0413,4.13,2025-10-31
2025-10,2025-10,P_defensif,AFM,0.0356,3.56,2025-10-31
2025-10,2025-10,P_defensif,MNG,0.0326,3.26,2025-10-31
2025-10,2025-10,P_defensif,SID,0.031,3.1,2025-10-31
2025-10,2025-10,P_defensif,TMA,0.0304,3.04,2025-10-31
2025-10,2025-10,P_defensif,IBC,0.0281,2.81,2025-10-31
2025-10,2025-10,P_defensif,ALM,0.0241,2.41,2025-10-31
2025-10,2025-10,P_defensif,LES,0.024,2.4,2025-10-31
2025-10,2025-10,P_defensif,CIH,0.0225,2.25,2025-10-31
2025-10,2025-10,P_defensif,LBV,0.0212,2.12,2025-10-31
2025-10,2025-10,P_defensif,HPS,0.0197,1.97,2025-10-31
2025-10,2025-10,P_defensif,CDM,0.0194,1.94,2025-10-31
2025-10,2025-10,P_defensif,S2M,0.0186,1.86,2025-10-31
2025-10,2025-10,P_defensif,RIS,0.0177,1.77,2025-10-31
2025-10,2025-10,P_defensif,DHO,0.0159,1.59,2025-10-31
2025-10,2025-10,P_defensif,GAZ,0.012,1.2,2025-10-31
2025-10,2025-10,P_defensif,RDS,0.008,0.8,2025-10-31
2025-10,2025-10,P_defensif,SMI,0.0078,0.78,2025-10-31
2025-10,2025-10,P_defensif,STR,0.0068,0.68,2025-10-31
