period,quarter,portfolio,ticker,weight,weight_pct,rebalance_date
2025-09,2025-09,P_agressif,ARD,0.1044,10.44,2025-09-30
2025-09,2025-09,P_agressif,CFG,0.0887,8.87,2025-09-30
2025-09,2025-09,P_agressif,LES,0.0876,8.76,2025-09-30
2025-09,2025-09,P_agressif,BOA,0.0836,8.36,2025-09-30
2025-09,2025-09,P_agressif,AKT,0.079,7.9,2025-09-30
2025-09,2025-09,P_agressif,CMA,0.0629,6.29,2025-09-30
2025-09,2025-09,P_agressif,JET,0.0621,6.21,2025-09-30
2025-09,2025-09,P_agressif,AFM,0.0618,6.18,2025-09-30
2025-09,2025-09,P_agressif,CIH,0.0432,4.32,2025-09-30
2025-09,2025-09,P_agressif,TMA,0.0428,4.28,2025-09-30
2025-09,2025-09,P_agressif,ALM,0.0428,4.28,2025-09-30
2025-09,2025-09,P_agressif,DHO,0.0395,3.95,2025-09-30
2025-09,2025-09,P_agressif,LBV,0.0351,3.51,2025-09-30
2025-09,2025-09,P_agressif,UMR,0.0311,3.11,2025-09-30
2025-09,2025-09,P_agressif,HPS,0.0296,2.96,2025-09-30
2025-09,2025-09,P_agressif,TQM,0.0204,2.04,2025-09-30
2025-09,2025-09,P_agressif,RIS,0.017,1.7,2025-09-30
2025-09,2025-09,P_agressif,MNG,0.016,1.6,2025-09-30
2025-09,2025-09,P_agressif,STR,0.0118,1.18,2025-09-30
2025-09,2025-09,P_agressif,S2M,0.0105,1.05,2025-09-30
2025-09,2025-09,P_agressif,SMI,0.0064,0.64,2025-09-30
2025-09,2025-09,P_agressif,CDM,0.0063,0.63,2025-09-30
2025-09,2025-09,P_agressif,GAZ,0.006,0.6,2025-09-30
2025-09,2025-09,P_agressif,SBM,0.0059,0.59,2025-09-30
2025-09,2025-09,P_agressif,SID,0.0056,0.56,2025-09-30
2025-09,2025-09,P_equilibre,ARD,0.1044,10.44,2025-09-30
2025-09,2025-09,P_equilibre,CFG,0.0887,8.87,2025-09-30
2025-09,2025-09,P_equilibre,LES,0.0876,8.76,2025-09-30
2025-09,2025-09,P_equilibre,BOA,0.0836,8.36,2025-09-30
2025-09,2025-09,P_equilibre,AKT,0.079,7.9,2025-09-30
2025-09,2025-09,P_equilibre,CMA,0.0629,6.29,2025-09-30
2025-09,2025-09,P_equilibre,JET,0.0621,6.21,2025-09-30
2025-09,2025-09,P_equilibre,AFM,0.0618,6.18,2025-09-30
2025-09,2025-09,P_equilibre,CIH,0.0432,4.32,2025-09-30
2025-09,2025-09,P_equilibre,TMA,0.0428,4.28,2025-09-30
2025-09,2025-09,P_equilibre,ALM,0.0428,4.28,2025-09-30
2025-09,2025-09,P_equilibre,DHO,0.0395,3.95,2025-09-30
2025-09,2025-09,P_equilibre,LBV,0.0351,3.51,2025-09-30
2025-09,2025-09,P_equilibre,UMR,0.0311,3.11,2025-09-30
2025-09,2025-09,P_equilibre,HPS,0.0296,2.96,2025-09-30
2025-09,2025-09,P_equilibre,TQM,0.0204,2.04,2025-09-30
2025-09,2025-09,P_equilibre,RIS,0.017,1.7,2025-09-30
2025-09,2025-09,P_equilibre,MNG,0.016,1.6,2025-09-30
2025-09,2025-09,P_equilibre,STR,0.0118,1.18,2025-09-30
2025-09,2025-09,P_equilibre,S2M,0.0105,1.05,2025-09-30
2025-09,2025-09,P_equilibre,SMI,0.0064,0.64,2025-09-30
2025-09,2025-09,P_equilibre,CDM,0.0063,0.63,2025-09-30
2025-09,2025-09,P_equilibre,GAZ,0.006,0.6,2025-09-30
2025-09,2025-09,P_equilibre,SBM,0.0059,0.59,2025-09-30
2025-09,2025-09,P_equilibre,SID,0.0056,0.56,2025-09-30
2025-09,2025-09,P_defensif,AKT,0.1156,11.56,2025-09-30
2025-09,2025-09,P_defensif,ARD,0.1052,10.52,2025-09-30
2025-09,2025-09,P_defensif,CMA,0.1038,10.38,2025-09-30
2025-09,2025-09,P_defensif,BOA,0.0994,9.94,2025-09-30
2025-09,2025-09,P_defensif,CFG,0.0989,9.89,2025-09-30
2025-09,2025-09,P_defensif,AFM,0.0706,7.06,2025-09-30
2025-09,2025-09,P_defensif,JET,0.0607,6.07,2025-09-30
2025-09,2025-09,P_defensif,ALM,0.0468,4.68,2025-09-30
2025-09,2025-09,P_defensif,LBV,0.0383,3.83,2025-09-30
2025-09,2025-09,P_defensif,UMR,0.0312,3.12,2025-09-30
2025-09,2025-09,P_defensif,HPS,0.03,3.0,2025-09-30
2025-09,2025-09,P_defensif,MNG,0.0246,2.46,2025-09-30
2025-09,2025-09,P_defensif,CIH,0.0208,2.08,2025-09-30
2025-09,2025-09,P_defensif,TQM,0.0192,1.92,2025-09-30
2025-09,2025-09,P_defensif,RIS,0.0191,1.91,2025-09-30
2025-09,2025-09,P_defensif,TMA,0.0169,1.69,2025-09-30
2025-09,2025-09,P_defensif,DHO,0.0158,1.58,2025-09-30
2025-09,2025-09,P_defensif,S2M,0.0142,1.42,2025-09-30
2025-09,2025-09,P_defensif,SID,0.0123,1.23,2025-09-30
2025-09,2025-09,P_defensif,STR,0.012,1.2,2025-09-30
2025-09,2025-09,P_defensif,GAZ,0.0116,1.16,2025-09-30
2025-09,2025-09,P_defensif,LES,0.0095,0.95,2025-09-30
2025-09,2025-09,P_defensif,SMI,0.0095,0.95,2025-09-30
2025-09,2025-09,P_defensif,CDM,0.0074,0.74,2025-09-30
2025-09,2025-09,P_defensif,SBM,0.0064,0.64,2025-09-30
