period,quarter,portfolio,ticker,weight,weight_pct,rebalance_date
2023-05,2023-Q2,P_agressif,DRI,0.2211,22.11,2023-05-31
2023-05,2023-Q2,P_agressif,LBV,0.1454,14.54,2023-05-31
2023-05,2023-Q2,P_agressif,HPS,0.0979,9.79,2023-05-31
2023-05,2023-Q2,P_agressif,LES,0.0898,8.98,2023-05-31
2023-05,2023-Q2,P_agressif,MNG,0.0725,7.25,2023-05-31
2023-05,2023-Q2,P_agressif,DWY,0.0374,3.74,2023-05-31
2023-05,2023-Q2,P_agressif,GAZ,0.0268,2.68,2023-05-31
2023-05,2023-Q2,P_agressif,JET,0.0248,2.48,2023-05-31
2023-05,2023-Q2,P_agressif,CMT,0.0243,2.43,2023-05-31
2023-05,2023-Q2,P_agressif,SNP,0.02,2.0,2023-05-31
2023-05,2023-Q2,P_agressif,TQM,0.02,2.0,2023-05-31
2023-05,2023-Q2,P_agressif,MSA,0.02,2.0,2023-05-31
2023-05,2023-Q2,P_agressif,CSR,0.02,2.0,2023-05-31
2023-05,2023-Q2,P_agressif,RDS,0.02,2.0,2023-05-31
2023-05,2023-Q2,P_agressif,DHO,0.02,2.0,2023-05-31
2023-05,2023-Q2,P_agressif,SID,0.02,2.0,2023-05-31
2023-05,2023-Q2,P_agressif,WAA,0.02,2.0,2023-05-31
2023-05,2023-Q2,P_agressif,SOT,0.02,2.0,2023-05-31
2023-05,2023-Q2,P_agressif,MIC,0.02,2.0,2023-05-31
2023-05,2023-Q2,P_agressif,ATW,0.02,2.0,2023-05-31
2023-05,2023-Q2,P_agressif,STR,0.02,2.0,2023-05-31
2023-05,2023-Q2,P_agressif,CTM,0.02,2.0,2023-05-31
2023-05,2023-Q2,P_equilibre,DRI,0.2306,23.06,2023-05-31
2023-05,2023-Q2,P_equilibre,LBV,0.1117,11.17,2023-05-31
2023-05,2023-Q2,P_equilibre,HPS,0.0912,9.12,2023-05-31
2023-05,2023-Q2,P_equilibre,LES,0.0782,7.82,2023-05-31
2023-05,2023-Q2,P_equilibre,MNG,0.0674,6.74,2023-05-31
2023-05,2023-Q2,P_equilibre,CTM,0.0433,4.33,2023-05-31
2023-05,2023-Q2,P_equilibre,GAZ,0.0425,4.25,2023-05-31
2023-05,2023-Q2,P_equilibre,ATW,0.0387,3.87,2023-05-31
2023-05,2023-Q2,P_equilibre,DWY,0.0313,3.13,2023-05-31
2023-05,2023-Q2,P_equilibre,JET,0.0228,2.28,2023-05-31
2023-05,2023-Q2,P_equilibre,CMT,0.0224,2.24,2023-05-31
2023-05,2023-Q2,P_equilibre,TQM,0.02,2.0,2023-05-31
2023-05,2023-Q2,P_equilibre,SNP,0.02,2.0,2023-05-31
2023-05,2023-Q2,P_equilibre,MSA,0.02,2.0,2023-05-31
2023-05,2023-Q2,P_equilibre,DHO,0.02,2.0,2023-05-31
2023-05,2023-Q2,P_equilibre,SID,0.02,2.0,2023-05-31
2023-05,2023-Q2,P_equilibre,WAA,0.02,2.0,2023-05-31
2023-05,2023-Q2,P_equilibre,CSR,0.02,2.0,2023-05-31
2023-05,2023-Q2,P_equilibre,RDS,0.02,2.0,2023-05-31
2023-05,2023-Q2,P_equilibre,SOT,0.02,2.0,2023-05-31
2023-05,2023-Q2,P_equilibre,MIC,0.02,2.0,2023-05-31
2023-05,2023-Q2,P_equilibre,STR,0.02,2.0,2023-05-31
2023-05,2023-Q2,P_defensif,DRI,0.2636,26.36,2023-05-31
2023-05,2023-Q2,P_defensif,LES,0.0984,9.84,2023-05-31
2023-05,2023-Q2,P_defensif,MNG,0.0843,8.43,2023-05-31
2023-05,2023-Q2,P_defensif,CTM,0.0721,7.21,2023-05-31
2023-05,2023-Q2,P_defensif,DWY,0.065,6.5,2023-05-31
2023-05,2023-Q2,P_defensif,LBV,0.0599,5.99,2023-05-31
2023-05,2023-Q2,P_defensif,JET,0.0354,3.54,2023-05-31
2023-05,2023-Q2,P_defensif,GAZ,0.0307,3.07,2023-05-31
2023-05,2023-Q2,P_defensif,ATW,0.0262,2.62,2023-05-31
2023-05,2023-Q2,P_defensif,HPS,0.0234,2.34,2023-05-31
2023-05,2023-Q2,P_defensif,MSA,0.0205,2.05,2023-05-31
2023-05,2023-Q2,P_defensif,CMT,0.0203,2.03,2023-05-31
2023-05,2023-Q2,P_defensif,WAA,0.0203,2.03,2023-05-31
2023-05,2023-Q2,P_defensif,MIC,0.0201,2.01,2023-05-31
2023-05,2023-Q2,P_defensif,TQM,0.02,2.0,2023-05-31
2023-05,2023-Q2,P_defensif,SNP,0.02,2.0,2023-05-31
2023-05,2023-Q2,P_defensif,RDS,0.02,2.0,2023-05-31
2023-05,2023-Q2,P_defensif,CSR,0.02,2.0,2023-05-31
2023-05,2023-Q2,P_defensif,DHO,0.02,2.0,2023-05-31
2023-05,2023-Q2,P_defensif,SID,0.02,2.0,2023-05-31
2023-05,2023-Q2,P_defensif,SOT,0.02,2.0,2023-05-31
2023-05,2023-Q2,P_defensif,STR,0.02,2.0,2023-05-31
