period,quarter,portfolio,ticker,weight,weight_pct,rebalance_date
2025-03,2025-Q1,P_agressif,DRI,0.1616,16.16,2025-03-31
2025-03,2025-Q1,P_agressif,CSR,0.115,11.5,2025-03-31
2025-03,2025-Q1,P_agressif,MSA,0.094,9.4,2025-03-31
2025-03,2025-Q1,P_agressif,JET,0.0762,7.62,2025-03-31
2025-03,2025-Q1,P_agressif,DWY,0.0639,6.39,2025-03-31
2025-03,2025-Q1,P_agressif,CMT,0.0565,5.65,2025-03-31
2025-03,2025-Q1,P_agressif,LES,0.0513,5.13,2025-03-31
2025-03,2025-Q1,P_agressif,SOT,0.0503,5.03,2025-03-31
2025-03,2025-Q1,P_agressif,LBV,0.0411,4.11,2025-03-31
2025-03,2025-Q1,P_agressif,SNP,0.0323,3.23,2025-03-31
2025-03,2025-Q1,P_agressif,CTM,0.0271,2.71,2025-03-31
2025-03,2025-Q1,P_agressif,MIC,0.0249,2.49,2025-03-31
2025-03,2025-Q1,P_agressif,GAZ,0.0224,2.24,2025-03-31
2025-03,2025-Q1,P_agressif,DHO,0.0217,2.17,2025-03-31
2025-03,2025-Q1,P_agressif,MUT,0.0206,2.06,2025-03-31
2025-03,2025-Q1,P_agressif,RDS,0.0202,2.02,2025-03-31
2025-03,2025-Q1,P_agressif,TQM,0.0202,2.02,2025-03-31
2025-03,2025-Q1,P_agressif,STR,0.0201,2.01,2025-03-31
2025-03,2025-Q1,P_agressif,HPS,0.0201,2.01,2025-03-31
2025-03,2025-Q1,P_agressif,SMI,0.0201,2.01,2025-03-31
2025-03,2025-Q1,P_agressif,SID,0.0201,2.01,2025-03-31
2025-03,2025-Q1,P_agressif,EQD,0.0201,2.01,2025-03-31
2025-03,2025-Q1,P_equilibre,DRI,0.1416,14.16,2025-03-31
2025-03,2025-Q1,P_equilibre,CSR,0.1144,11.44,2025-03-31
2025-03,2025-Q1,P_equilibre,MSA,0.1,10.0,2025-03-31
2025-03,2025-Q1,P_equilibre,JET,0.0758,7.58,2025-03-31
2025-03,2025-Q1,P_equilibre,DWY,0.0626,6.26,2025-03-31
2025-03,2025-Q1,P_equilibre,CMT,0.0559,5.59,2025-03-31
2025-03,2025-Q1,P_equilibre,LES,0.0515,5.15,2025-03-31
2025-03,2025-Q1,P_equilibre,SOT,0.0501,5.01,2025-03-31
2025-03,2025-Q1,P_equilibre,GAZ,0.0427,4.27,2025-03-31
2025-03,2025-Q1,P_equilibre,LBV,0.0409,4.09,2025-03-31
2025-03,2025-Q1,P_equilibre,SNP,0.0322,3.22,2025-03-31
2025-03,2025-Q1,P_equilibre,CTM,0.0272,2.72,2025-03-31
2025-03,2025-Q1,P_equilibre,MIC,0.0246,2.46,2025-03-31
2025-03,2025-Q1,P_equilibre,MUT,0.0202,2.02,2025-03-31
2025-03,2025-Q1,P_equilibre,DHO,0.0201,2.01,2025-03-31
2025-03,2025-Q1,P_equilibre,HPS,0.0201,2.01,2025-03-31
2025-03,2025-Q1,P_equilibre,STR,0.0201,2.01,2025-03-31
2025-03,2025-Q1,P_equilibre,RDS,0.0201,2.01,2025-03-31
2025-03,2025-Q1,P_equilibre,EQD,0.0201,2.01,2025-03-31
2025-03,2025-Q1,P_equilibre,SID,0.0201,2.01,2025-03-31
2025-03,2025-Q1,P_equilibre,SMI,0.0201,2.01,2025-03-31
2025-03,2025-Q1,P_equilibre,TQM,0.0201,2.01,2025-03-31
2025-03,2025-Q1,P_defensif,DRI,0.1325,13.25,2025-03-31
2025-03,2025-Q1,P_defensif,CSR,0.1142,11.42,2025-03-31
2025-03,2025-Q1,P_defensif,MSA,0.0762,7.62,2025-03-31
2025-03,2025-Q1,P_defensif,JET,0.0756,7.56,2025-03-31
2025-03,2025-Q1,P_defensif,LES,0.0751,7.51,2025-03-31
2025-03,2025-Q1,P_defensif,DWY,0.0631,6.31,2025-03-31
2025-03,2025-Q1,P_defensif,CMT,0.0558,5.58,2025-03-31
2025-03,2025-Q1,P_defensif,SOT,0.0492,4.92,2025-03-31
2025-03,2025-Q1,P_defensif,GAZ,0.0425,4.25,2025-03-31
2025-03,2025-Q1,P_defensif,LBV,0.0408,4.08,2025-03-31
2025-03,2025-Q1,P_defensif,CTM,0.0384,3.84,2025-03-31
2025-03,2025-Q1,P_defensif,SNP,0.0321,3.21,2025-03-31
2025-03,2025-Q1,P_defensif,MIC,0.0245,2.45,2025-03-31
2025-03,2025-Q1,P_defensif,DHO,0.02,2.0,2025-03-31
2025-03,2025-Q1,P_defensif,STR,0.02,2.0,2025-03-31
2025-03,2025-Q1,P_defensif,EQD,0.02,2.0,2025-03-31
2025-03,2025-Q1,P_defensif,SMI,0.02,2.0,2025-03-31
2025-03,2025-Q1,P_defensif,HPS,0.02,2.0,2025-03-31
2025-03,2025-Q1,P_defensif,RDS,0.02,2.0,2025-03-31
2025-03,2025-Q1,P_defensif,SID,0.02,2.0,2025-03-31
2025-03,2025-Q1,P_defensif,TQM,0.02,2.0,2025-03-31
2025-03,2025-Q1,P_defensif,MUT,0.02,2.0,2025-03-31
