date,C4,C1,C2,C3,Principal,MASI,EqualWeight,dd_C4,dd_MASI,dd_EqualWeight,dd_C1,dd_C2,dd_C3,dd_Principal
2021-07-12,92.64816714970245,99.76948298520018,102.39480440552111,95.12745324850948,102.39480440552111,104.13158410025463,113.44572761480534,-0.1403352332664164,-0.03183573961499464,-0.01521244773293362,-0.07982093741606988,-0.060510161909994364,-0.11833117558158823,-0.060510161909994364
2021-07-13,92.676187512086,99.73076818162556,102.4358288747082,95.1055608978495,102.4358288747082,103.95450404815223,113.33837330470998,-0.14007523763959162,-0.03348214285714246,-0.016144357558776523,-0.08017800603660885,-0.060133755390756716,-0.11853408023645917,-0.060133755390756716
2021-07-14,92.66970777739375,99.4706356494152,102.24385247732629,95.04919534717152,102.24385247732629,103.60460067596912,113.24212938420271,-0.14013536186853304,-0.03673537234042512,-0.016979821501665104,-0.08257722173338078,-0.06189517166124592,-0.11905649250659667,-0.06189517166124592
2021-07-15,92.32994766401946,99.30402307424193,101.93918116951754,94.70807687205286,101.93918116951754,103.3560075259023,113.24742353712158,-0.14328793150477148,-0.03904666919959432,-0.01693386458460966,-0.08411389806616665,-0.06469058300370334,-0.12221807746104285,-0.06469058300370334
2021-07-16,92.273399536811,99.55589621261926,102.24487634732236,94.63817595248835,102.24487634732236,103.57565489822164,113.43153815437906,-0.1438126308494151,-0.037004495947314475,-0.015335622085066447,-0.08179085918265849,-0.06188577747896851,-0.12286593945538427,-0.06188577747896851
2021-07-19,92.3394958509061,99.63639832164968,102.2765525388757,94.84714491843516,102.2765525388757,103.48456083295743,113.37855130079684,-0.14319933569003318,-0.037851443768996296,-0.01579558470277498,-0.0810483840990236,-0.06159514300540769,-0.12092915447634212,-0.06159514300540769
2021-07-20,92.59873830551186,100.19785345964422,102.9744143697499,95.28978567076656,102.9744143697499,103.41560177420601,113.52292023273777,-0.1407938741345337,-0.03849259118540971,-0.014542362302084388,-0.07587005454268636,-0.05519214138531936,-0.11682663161442763,-0.05519214138531936
2021-07-23,92.6767162481114,100.4586654877449,103.21563729677356,95.5079644499249,103.21563729677356,104.01069291083861,113.81745164743336,-0.14007033159831828,-0.03295972644376821,-0.011985625463755367,-0.07346457182044064,-0.05297887978509652,-0.11480448741562255,-0.05297887978509652
2021-07-26,92.62619079381597,100.11157373678355,102.97452821794424,95.14346682238735,102.97452821794424,103.72293782617221,113.35667453504573,-0.14053914770356102,-0.03563513171225863,-0.015985490193695884,-0.07666581685523344,-0.05519109680867018,-0.11818275713482551,-0.05519109680867018
2021-07-27,92.54751056800224,99.94313778007444,102.84659584807858,95.10627541069366,102.84659584807858,103.9281123096178,113.49098804964797,-0.14126920659249087,-0.033727520263423516,-0.014819555785565153,-0.07821931032951568,-0.05636489817632129,-0.11852745792420516,-0.05636489817632129
2021-07-28,92.71082529617132,100.34274154408418,103.18388898370468,95.2753398074716,103.18388898370468,104.1784081524933,113.55578969614797,-0.13975384021218484,-0.03140039260384919,-0.014257032575733075,-0.07453374430301807,-0.0532701759858939,-0.11696052006485957,-0.0532701759858939
2021-07-29,93.27091096361468,100.76522498822452,103.55721912187408,95.7664075225208,103.55721912187408,104.75051293620876,113.77815742396604,-0.1345569115576165,-0.026081243667678833,-0.012326726560819234,-0.07063715781229762,-0.04984480813545267,-0.11240916206827578,-0.04984480813545267
2021-08-03,93.7794335070363,101.10979940299649,103.97660655893516,96.4449272575781,103.97660655893516,105.95942483036937,114.28649487044349,-0.12983842734882534,-0.014841375379938238,-0.007914005163835558,-0.06745913029839035,-0.04599685669271081,-0.10612044438769341,-0.04599685669271081
2021-08-04,94.08673299856548,101.61929073227329,104.4556955964995,96.87799467019843,104.4556955964995,105.78830420309735,114.50956339560214,-0.12698705366459562,-0.01643237082066762,-0.00597761574223743,-0.06276006561707781,-0.04160113285745193,-0.1021066500145652,-0.04160113285745193
2021-08-05,94.28493396309696,101.79681379544508,104.75390467257336,97.15296704895243,104.75390467257336,106.14416700011083,114.72988747285902,-0.12514798451533748,-0.01312373353596652,-0.004065050030781059,-0.06112276129346339,-0.038865013596087405,-0.09955812626411598,-0.038865013596087405
2021-08-06,94.3265324177226,102.2694730149077,104.98603493141528,97.00309795511072,104.98603493141528,106.66178561394864,114.65910298260818,-0.12476200034649321,-0.008311170212764729,-0.004679508471466365,-0.05676340105150146,-0.036735178781114874,-0.10094715648905939,-0.036735178781114874
