month,date,ticker,name,recommendation,alpha,conviction_score,regime_market,liquidity_L,vmq,realized_alpha,cell,cell_name,model,tau,weight,weight_pct,in_portfolio
2018-07,2018-07-31,EQD,CREDIT EQDOM,BUY,0.13662921860539176,0.13662921860539176,bear,0.01859344689077907,2113.9,0.18506694289344017,2,ridge_adapt,ridge,0.1,0.0527296078023094,5.27296078023094,1
2018-07,2018-07-31,HPS,HPS (VN 10),BUY,0.13034191552316038,0.13034191552316038,bear,0.05407972003485135,71143.80999999981,1.6172933681413169,2,ridge_adapt,ridge,0.1,0.04410459883162129,4.410459883162129,1
2018-07,2018-07-31,MOX,MOX,BUY,0.12640714922181437,0.12640714922181437,bear,0.02017888299544964,7329.164999999999,0.5124687217032715,2,ridge_adapt,ridge,0.1,0.04497357422854436,4.497357422854436,1
2018-07,2018-07-31,TQM,TAQA MOROCCO ,BUY,0.12253017504338429,0.12253017504338429,bear,0.999999999985981,1811913.0,0.5955276350061786,2,ridge_adapt,ridge,0.1,0.024981298297575824,2.4981298297575822,1
2018-07,2018-07-31,SRM,SRM,BUY,0.11917143410470887,0.11917143410470887,bear,0.019155591211587174,4011.3,-0.6872620506704212,2,ridge_adapt,ridge,0.1,0.021170073871688996,2.1170073871688997,1
2018-07,2018-07-31,ALM,ALUMINIUM DU MAROC,BUY,0.10633818252081542,0.10633818252081542,bear,0.018419307295170488,1514.7,2.0523124740212637,2,ridge_adapt,ridge,0.1,0.004605453991390162,0.46054539913901615,1
2018-07,2018-07-31,CIH,CIH,BUY,0.10327950458196983,0.10327950458196983,bear,0.3970740019534859,223895.5125,-0.10470372558532445,2,ridge_adapt,ridge,0.1,0.04580484606240806,4.580484606240806,1
2018-07,2018-07-31,SOT,SOTHEMA,NEUTRAL,0.09979432433919225,0.09979432433919225,bear,0.01821719820937452,812.25,0.14618217778327483,2,ridge_adapt,ridge,0.1,0.04265399118914246,4.265399118914246,1
2018-07,2018-07-31,RDS,RESIDENCES DAR SAADA,NEUTRAL,0.08226064240293542,0.08226064240293542,bear,0.04056850226326277,52290.69,7.825901359772773,2,ridge_adapt,ridge,0.1,0.019800157969338466,1.9800157969338466,1
2018-07,2018-07-31,ATL,ATLANTASANAD,NEUTRAL,0.08200948598037375,0.08200948598037375,bear,0.8474669516073305,357179.41000000003,-0.4358294563947587,2,ridge_adapt,ridge,0.1,0.05058286344569212,5.058286344569212,1
2018-07,2018-07-31,FBR,FENIE BROSSETTE,NEUTRAL,0.07676297389976747,0.07676297389976747,bear,0.0254176130818299,22089.581500000022,-0.08326589389023673,2,ridge_adapt,ridge,0.1,0.0,0.0,0
2018-07,2018-07-31,BAL,BALIMA,NEUTRAL,0.05022755536010076,0.05022755536010076,bear,0.01798620996209156,0.0,0.42303402195203976,2,ridge_adapt,ridge,0.1,0.007019062673956093,0.7019062673956092,1
2018-07,2018-07-31,GAZ,AFRIQUIA GAZ ,NEUTRAL,0.04487339421610047,0.04487339421610047,bear,0.5716788211108534,268044.0,0.8324974336507271,2,ridge_adapt,ridge,0.1,0.050389215460511214,5.038921546051121,1
2018-07,2018-07-31,DHO,DELTA HOLDING,NEUTRAL,0.044821332849105125,0.044821332849105125,bear,0.04887419245635132,64475.19700000009,0.06963965260336824,2,ridge_adapt,ridge,0.1,0.025646936533348746,2.5646936533348748,1
2018-07,2018-07-31,IMO,IMMORENT INVEST,NEUTRAL,0.04102991256429281,0.04102991256429281,bear,0.14966274058671003,141421.9575,0.6654740542646042,2,ridge_adapt,ridge,0.1,0.0,0.0,0
2018-07,2018-07-31,NKL,ENNAKL,NEUTRAL,0.010332653069743458,0.010332653069743458,bear,0.018388418190039276,1407.833,-0.38377530878093435,2,ridge_adapt,ridge,0.1,0.0003029529048523717,0.03029529048523717,1
2018-07,2018-07-31,SMI,SMI,NEUTRAL,-0.004677615978241539,-0.004677615978241539,bear,0.7816225903230185,329696.7,-0.1697848215532639,2,ridge_adapt,ridge,0.1,0.0,0.0,0
2018-07,2018-07-31,CMT,CMT,NEUTRAL,-0.02441548065674634,-0.02441548065674634,bear,0.9811800333341677,497114.85,-0.034789745876045615,2,ridge_adapt,ridge,0.1,0.04951539499337173,4.951539499337173,1
2018-07,2018-07-31,IBC,IB MAROC.COM SA,NEUTRAL,-0.03657455917756852,-0.03657455917756852,bear,0.01918201885306527,4099.1515,0.09588905597357521,2,ridge_adapt,ridge,0.1,0.0,0.0,0
2018-07,2018-07-31,LES,LESIEUR,NEUTRAL,-0.0433360448917281,-0.0433360448917281,bear,0.999999999584638,1600116.9100000008,0.06298514080414058,2,ridge_adapt,ridge,0.1,0.04803143879047442,4.8031438790474414,1
2018-07,2018-07-31,SBM,SOCIETE DE BOISSONS DU MAROC,NEUTRAL,-0.051970586544668435,-0.051970586544668435,bear,1.0,4750205.5,-0.14618557848864863,2,ridge_adapt,ridge,0.1,0.05355853417626969,5.355853417626969,1
2018-07,2018-07-31,OUL,OULMES,NEUTRAL,-0.09349026161874063,-0.09349026161874063,bear,0.019430986406341087,4921.0,0.1531015351233392,2,ridge_adapt,ridge,0.1,0.024983068043591523,2.4983068043591525,1
2018-07,2018-07-31,BCP,BCP,SELL,-0.1079944846568549,-0.1079944846568549,bear,1.0,8877271.7,0.10805623565067031,2,ridge_adapt,ridge,0.1,0.0,0.0,0
2018-07,2018-07-31,IAM,ITISSALAT AL MAGHRIB,SELL,-0.13519718733653296,-0.13519718733653296,bear,1.0,11624962.482500002,1.0255852738701694,2,ridge_adapt,ridge,0.1,0.0,0.0,0
2018-07,2018-07-31,PRO,PROMOPHARM,SELL,-0.14089429068480197,-0.14089429068480197,bear,0.018103596272135543,414.05,-0.27139048024072654,2,ridge_adapt,ridge,0.1,0.0,0.0,0
2018-07,2018-07-31,TMA,TOTALENERGIES MARKETING MAROC,SELL,-0.16993361755976977,-0.16993361755976977,bear,0.9999999999999791,2218468.66875,0.6458906262929309,2,ridge_adapt,ridge,0.1,0.0,0.0,0
2018-07,2018-07-31,AFM,AFMA,SELL,-0.21397628094719312,-0.21397628094719312,bear,0.28005274337760433,190987.5,0.2896278806416649,2,ridge_adapt,ridge,0.1,0.0,0.0,0
2018-07,2018-07-31,AGM,AGMA- LAHLOU TAZI,SELL,-0.2192841854782045,-0.2192841854782045,bear,0.021146474781529468,10318.2,0.406920692111292,2,ridge_adapt,ridge,0.1,0.0,0.0,0
2018-07,2018-07-31,LHM,LAFARGE-HOLCIM MAROC,SELL,-0.24573110800168085,-0.24573110800168085,bear,1.0,4403006.65,-0.17157232570348097,2,ridge_adapt,ridge,0.1,0.0,0.0,0
2018-07,2018-07-31,ATH,AUTO-HALL ,SELL,-0.27447344705707766,-0.27447344705707766,bear,0.0206111360145179,8681.4215,-0.1299843215024123,2,ridge_adapt,ridge,0.1,0.0,0.0,0
2018-07,2018-07-31,BCI,BMCI,SELL,-0.276497849757263,-0.276497849757263,bear,1.0,3644447.6149999998,0.147281439505906,2,ridge_adapt,ridge,0.1,0.0,0.0,0
2018-07,2018-07-31,MSA,SODEP-MARSA MAROC,SELL,-0.28386724643268635,-0.28386724643268635,bear,1.0,5423874.2275,0.15653317888381546,2,ridge_adapt,ridge,0.1,0.0,0.0,0
2018-07,2018-07-31,ATW,ATW,SELL,-0.29091013037277746,-0.29091013037277746,bear,1.0,11741061.467499994,-0.30729448821188127,2,ridge_adapt,ridge,0.1,0.0,0.0,0
2018-07,2018-07-31,ADH,ADDOHA,SELL,-0.4037616508804135,-0.4037616508804135,bear,1.0,4640639.543500002,-1.246540643846253,2,ridge_adapt,ridge,0.1,0.0,0.0,0
2018-07,2018-07-31,CSR,COSUMAR,SELL,-0.5582444467111318,-0.5582444467111318,bear,0.9999999999973412,1915823.2100000002,0.03154075396486596,2,ridge_adapt,ridge,0.1,0.0,0.0,0
2018-07,2018-07-31,SNP,SNEP,SELL,-0.7357058238335186,-0.7357058238335186,bear,0.3137241766949929,201077.16,-0.6042861266081255,2,ridge_adapt,ridge,0.1,0.0,0.0,0
2018-07,2018-07-31,MNG,MANAGEM,SELL,-0.7704016242920467,-0.7704016242920467,bear,1.0,15015426.05,-0.11506041335307775,2,ridge_adapt,ridge,0.1,0.0,0.0,0
2018-08,2018-08-31,GAZ,AFRIQUIA GAZ ,BUY,0.42432687646179346,0.42432687646179346,bear,0.020891583581168063,9544.0,1.3258207772534965,2,ridge_adapt,ridge,0.1,0.06271798929844807,6.271798929844808,1
2018-08,2018-08-31,EQD,CREDIT EQDOM,BUY,0.3467336157800327,0.3467336157800327,bear,0.0689346059572337,87301.8,-5.4251587137898545,2,ridge_adapt,ridge,0.1,0.07802543851489833,7.802543851489833,1
2018-08,2018-08-31,MIC,MICRODATA VN 25 DHS,BUY,0.32246090287326146,0.32246090287326146,bear,0.029910577355310893,32551.495000000003,-0.21942726427116763,2,ridge_adapt,ridge,0.1,0.07364956084277874,7.364956084277874,1
2018-08,2018-08-31,SID,SONASID,BUY,0.259264472849725,0.259264472849725,bear,0.028970857212644578,30495.869999999995,-0.26480546709359776,2,ridge_adapt,ridge,0.1,0.004652061624650711,0.4652061624650711,1
2018-08,2018-08-31,DRI,DARI,BUY,0.1835523426637383,0.1835523426637383,bear,0.01973952802372057,5925.3,0.014096627996538904,2,ridge_adapt,ridge,0.1,0.026909352833791294,2.6909352833791296,1
2018-08,2018-08-31,HPS,HPS (VN 10),BUY,0.1818180612118173,0.1818180612118173,bear,0.0588626902630874,76757.39999999982,2.244369418657896,2,ridge_adapt,ridge,0.1,0.004722562829803705,0.47225628298037053,1
2018-08,2018-08-31,MOX,MOX,BUY,0.1817301665807867,0.1817301665807867,bear,0.018693148113017786,2454.4900000000002,0.5747704408592101,2,ridge_adapt,ridge,0.1,0.02185166835548135,2.185166835548135,1
2018-08,2018-08-31,JET,JET CONTRACTORS,BUY,0.18076529491609425,0.18076529491609425,bear,0.9985508728338357,658458.98,-0.5130741961120302,2,ridge_adapt,ridge,0.1,0.07127367586356048,7.127367586356048,1
2018-08,2018-08-31,LBV,LABEL VIE,BUY,0.14831776901018515,0.14831776901018515,bear,0.9932021511299907,561520.5,0.08494699510627178,2,ridge_adapt,ridge,0.1,0.06371010673087606,6.371010673087605,1
2018-08,2018-08-31,CTM,CTM SA,BUY,0.14010425991765235,0.14010425991765235,bear,0.05137113905407706,67753.68000000001,-1.48867941541259,2,ridge_adapt,ridge,0.1,0.06554407511913178,6.554407511913178,1
2018-08,2018-08-31,IMO,IMMORENT INVEST,BUY,0.11955789357796087,0.11955789357796087,bear,0.08151511568636022,98628.93900000001,0.05055428727012049,2,ridge_adapt,ridge,0.1,0.09768672677950736,9.768672677950736,1
2018-08,2018-08-31,SRM,SRM,BUY,0.11606324038990412,0.11606324038990412,bear,0.017989814215133442,12.752500000000001,-2.1515799487180494,2,ridge_adapt,ridge,0.1,0.015143652620590725,1.5143652620590724,1
2018-08,2018-08-31,INV,INVOLYS,BUY,0.1128853796031975,0.1128853796031975,bear,0.018093992700678296,380.27500000000293,-0.2318821417552112,2,ridge_adapt,ridge,0.1,0.0,0.0,0
2018-08,2018-08-31,M2M,M2M,BUY,0.11051714873271135,0.11051714873271135,bear,0.021346831236762013,10920.375,-0.09823852833222778,2,ridge_adapt,ridge,0.1,0.03914544638713769,3.9145446387137692,1
2018-08,2018-08-31,SLF,SALAFIN,NEUTRAL,0.09470401373758855,0.09470401373758855,bear,0.9999999992949413,1567046.25,-0.5148136205819316,2,ridge_adapt,ridge,0.1,0.056641368210493544,5.664136821049355,1
2018-08,2018-08-31,ATL,ATLANTASANAD,NEUTRAL,0.09324334926724935,0.09324334926724935,bear,0.4335618640966327,233291.66400000002,-0.565752494651899,2,ridge_adapt,ridge,0.1,0.000921861804734929,0.0921861804734929,1
2018-08,2018-08-31,DWY,DISWAY,NEUTRAL,0.08980589790633445,0.08980589790633445,bear,0.024152518614815176,18817.647499999628,-1.6958529914651386,2,ridge_adapt,ridge,0.1,0.0017168274822655664,0.17168274822655663,1
2018-08,2018-08-31,IBC,IB MAROC.COM SA,NEUTRAL,0.08911965438155098,0.08911965438155098,bear,0.01805390232134267,239.09,-0.3978980523845254,2,ridge_adapt,ridge,0.1,0.0,0.0,0
2018-08,2018-08-31,CIH,CIH,NEUTRAL,0.0883574214210425,0.0883574214210425,bear,0.9952550090970593,584119.3425,-0.04056762832605129,2,ridge_adapt,ridge,0.1,0.05317411676991405,5.317411676991405,1
2018-08,2018-08-31,S2M,S2M,NEUTRAL,0.06546655974594845,0.06546655974594845,bear,0.02201729898245884,12896.03,-0.18212599483805866,2,ridge_adapt,ridge,0.1,0.010885106436914182,1.0885106436914183,1
2018-08,2018-08-31,COL,COLORADO,NEUTRAL,0.05837710624022327,0.05837710624022327,bear,0.16239492354138899,147467.778,-0.35848935118759595,2,ridge_adapt,ridge,0.1,0.0007211012846354562,0.07211012846354561,1
2018-08,2018-08-31,TQM,TAQA MOROCCO ,NEUTRAL,0.03768656874603152,0.03768656874603152,bear,0.9999999999999996,2464759.95,0.22526821705840278,2,ridge_adapt,ridge,0.1,0.014312887006694969,1.431288700669497,1
2018-08,2018-08-31,SBM,SOCIETE DE BOISSONS DU MAROC,NEUTRAL,0.036589380638893276,0.036589380638893276,bear,0.9989030893086733,675885.0,0.043703387144471806,2,ridge_adapt,ridge,0.1,0.044037036063505224,4.403703606350522,1
2018-08,2018-08-31,FBR,FENIE BROSSETTE,NEUTRAL,0.02998146003892571,0.02998146003892571,bear,0.020391320513186886,7997.260000000024,-0.2512600996088173,2,ridge_adapt,ridge,0.1,0.006222567591992046,0.6222567591992045,1
2018-08,2018-08-31,RDS,RESIDENCES DAR SAADA,NEUTRAL,0.02540688226588414,0.02540688226588414,bear,0.6902920422483682,300092.811,4.749027524244918,2,ridge_adapt,ridge,0.1,0.0018652162830455731,0.18652162830455732,1
2018-08,2018-08-31,BCI,BMCI,NEUTRAL,0.015427717352601969,0.015427717352601969,bear,0.9940220062076021,569604.6449999999,-0.49086732498501146,2,ridge_adapt,ridge,0.1,0.014418459295057818,1.4418459295057817,1
2018-08,2018-08-31,MDP,MDP,NEUTRAL,0.011139302544092677,0.011139302544092677,bear,0.020271331856218117,7620.750000000093,0.11903428717400506,2,ridge_adapt,ridge,0.1,0.0,0.0,0
2018-08,2018-08-31,ALM,ALUMINIUM DU MAROC,NEUTRAL,0.009739826746030134,0.009739826746030134,bear,0.02465006444452681,20123.95,0.15950390859113361,2,ridge_adapt,ridge,0.1,0.0,0.0,0
2018-08,2018-08-31,SOT,SOTHEMA,NEUTRAL,0.0027770664261784206,0.0027770664261784206,bear,0.018421411929384044,1521.975,0.1578501190231711,2,ridge_adapt,ridge,0.1,0.009195098537020595,0.9195098537020595,1
2018-08,2018-08-31,RIS,RISMA,NEUTRAL,-0.0037726788245022735,-0.0037726788245022735,bear,0.1302197438337115,131311.4225000001,0.050774112601971934,2,ridge_adapt,ridge,0.1,0.012691067463531021,1.269106746353102,1
2018-08,2018-08-31,DHO,DELTA HOLDING,NEUTRAL,-0.03292786669648484,-0.03292786669648484,bear,0.9999979693420633,1069196.7925,-0.4727991952900529,2,ridge_adapt,ridge,0.1,0.049507726529574775,4.950772652957477,1
2018-08,2018-08-31,LES,LESIEUR,NEUTRAL,-0.03707883861951711,-0.03707883861951711,bear,0.5070404746323206,251760.23500000074,-0.09112167183999782,2,ridge_adapt,ridge,0.1,0.0001308834808012456,0.01308834808012456,1
2018-08,2018-08-31,IAM,ITISSALAT AL MAGHRIB,NEUTRAL,-0.06655595904889633,-0.06655595904889633,bear,1.0,8413317.717500001,0.18743632358562118,2,ridge_adapt,ridge,0.1,0.09264726145983204,9.264726145983204,1
2018-08,2018-08-31,MAB,MAB,NEUTRAL,-0.07684205488579432,-0.07684205488579432,bear,0.018037489304568447,181.2,-0.5824239466088891,2,ridge_adapt,ridge,0.1,0.005588940655145255,0.5588940655145255,1
2018-08,2018-08-31,AGM,AGMA- LAHLOU TAZI,NEUTRAL,-0.09995059616261928,-0.09995059616261928,bear,0.0184020451863719,1455.0,2.9557448287730503,2,ridge_adapt,ridge,0.1,0.00014803235244272844,0.014803235244272845,1
2018-08,2018-08-31,AFM,AFMA,SELL,-0.10071169295276272,-0.10071169295276272,bear,0.8487763683305605,357814.75,0.25067982238774345,2,ridge_adapt,ridge,0.1,0.0,0.0,0
2018-08,2018-08-31,CMT,CMT,SELL,-0.12321922578278877,-0.12321922578278877,bear,0.9238181500303652,405962.0,-0.30831591717801593,2,ridge_adapt,ridge,0.1,0.0,0.0,0
2018-08,2018-08-31,BCP,BCP,SELL,-0.12445358179060184,-0.12445358179060184,bear,1.0,2957762.4175,0.4604501180354296,2,ridge_adapt,ridge,0.1,0.0,0.0,0
2018-08,2018-08-31,MSA,SODEP-MARSA MAROC,SELL,-0.13984837859135518,-0.13984837859135518,bear,1.0,5164122.5825000005,-0.4629612652219413,2,ridge_adapt,ridge,0.1,0.0,0.0,0
2018-08,2018-08-31,LHM,LAFARGE-HOLCIM MAROC,SELL,-0.1570336627140534,-0.1570336627140534,bear,0.9999999999594313,1745501.65,-0.08313944382652926,2,ridge_adapt,ridge,0.1,0.0,0.0,0
2018-08,2018-08-31,OUL,OULMES,SELL,-0.16219065731913035,-0.16219065731913035,bear,0.02350673677613525,17082.45,0.3204942364589975,2,ridge_adapt,ridge,0.1,0.0,0.0,0
2018-08,2018-08-31,PRO,PROMOPHARM,SELL,-0.18651953288005862,-0.18651953288005862,bear,0.038492727550188885,48872.95,-0.5832093222820758,2,ridge_adapt,ridge,0.1,0.0,0.0,0
2018-08,2018-08-31,CSR,COSUMAR,SELL,-0.2105442777527018,-0.2105442777527018,bear,0.9999999998368383,1658517.4775,-0.22669593936206855,2,ridge_adapt,ridge,0.1,0.0,0.0,0
2018-08,2018-08-31,SMI,SMI,SELL,-0.25778075814545587,-0.25778075814545587,bear,0.061566760242604095,79744.4,-0.49167083154201147,2,ridge_adapt,ridge,0.1,0.0,0.0,0
2018-08,2018-08-31,NKL,ENNAKL,SELL,-0.2612759512595091,-0.2612759512595091,bear,0.018579660418726354,2066.663,0.21136605062592181,2,ridge_adapt,ridge,0.1,0.0,0.0,0
2018-08,2018-08-31,TMA,TOTALENERGIES MARKETING MAROC,SELL,-0.264540739645445,-0.264540739645445,bear,0.9999999997740638,1638173.04375,0.28589168495940626,2,ridge_adapt,ridge,0.1,0.0,0.0,0
2018-08,2018-08-31,ATH,AUTO-HALL ,SELL,-0.2810793580755654,-0.2810793580755654,bear,0.023172756887224397,16166.719000000001,-0.6920522774519943,2,ridge_adapt,ridge,0.1,0.0,0.0,0
2018-08,2018-08-31,ADH,ADDOHA,SELL,-0.30850317454851983,-0.30850317454851983,bear,0.9999999999999807,2223905.716000001,-0.5080413890334659,2,ridge_adapt,ridge,0.1,0.0,0.0,0
2018-08,2018-08-31,ATW,ATW,SELL,-0.3087224054232959,-0.3087224054232959,bear,1.0,15224807.689999992,0.12111164609117839,2,ridge_adapt,ridge,0.1,0.0,0.0,0
2018-08,2018-08-31,MNG,MANAGEM,SELL,-0.6219317586498708,-0.6219317586498708,bear,0.9999999598743975,1314453.2,-1.5629922390168656,2,ridge_adapt,ridge,0.1,0.0,0.0,0
2018-08,2018-08-31,SNP,SNEP,SELL,-0.9266758935356157,-0.9266758935356157,bear,0.9963821030585271,601139.8699999999,0.001775087652957169,2,ridge_adapt,ridge,0.1,0.0,0.0,0
2018-09,2018-09-28,CIH,CIH,BUY,0.24937940563892516,0.24937940563892516,bear,0.9994413746373076,718092.045,0.27368699494447263,2,ridge_adapt,ridge,0.1,0.08523686280850497,8.523686280850496,1
2018-09,2018-09-28,ALM,ALUMINIUM DU MAROC,BUY,0.23995082833843076,0.23995082833843076,bear,0.06799804231039802,86384.0,-0.5348724260812857,2,ridge_adapt,ridge,0.1,0.03407443795418276,3.407443795418276,1
2018-09,2018-09-28,CTM,CTM SA,BUY,0.23801148828585875,0.23801148828585875,bear,0.045223663147116795,59383.96,0.13656812742058097,2,ridge_adapt,ridge,0.1,0.06561475193650754,6.561475193650754,1
2018-09,2018-09-28,DWY,DISWAY,BUY,0.21404377517142073,0.21404377517142073,bear,0.0610054952942994,79134.64499999963,-1.199589828952557,2,ridge_adapt,ridge,0.1,0.005690446701063937,0.5690446701063937,1
2018-09,2018-09-28,M2M,M2M,BUY,0.21155156469202957,0.21155156469202957,bear,0.020206787874745755,7417.315,0.20427059985358068,2,ridge_adapt,ridge,0.1,0.013983590455199441,1.3983590455199442,1
2018-09,2018-09-28,REB,REBAB COMPANY ,BUY,0.19786321146110483,0.19786321146110483,bear,0.018043526592878906,202.5,0.2721806129640312,2,ridge_adapt,ridge,0.1,0.0791866705082378,7.91866705082378,1
2018-09,2018-09-28,MOX,MOX,BUY,0.18748842552751216,0.18748842552751216,bear,0.018004048082123837,63.08999999999999,1.0408472399545787,2,ridge_adapt,ridge,0.1,0.009080152957390664,0.9080152957390665,1
2018-09,2018-09-28,S2M,S2M,BUY,0.16526251352069699,0.16526251352069699,bear,0.03197642898624,36858.9125,0.020900614149644614,2,ridge_adapt,ridge,0.1,0.00018341813483143126,0.018341813483143125,1
2018-09,2018-09-28,RIS,RISMA,BUY,0.16047350255047702,0.16047350255047702,bear,0.9989190834076922,676804.0250000001,-0.1149624072980194,2,ridge_adapt,ridge,0.1,0.05169775528838578,5.169775528838578,1
2018-09,2018-09-28,GAZ,AFRIQUIA GAZ ,BUY,0.14800156480328258,0.14800156480328258,bear,0.9626775969090717,453132.8,-0.02143100472521137,2,ridge_adapt,ridge,0.1,0.08672928171491325,8.672928171491325,1
2018-09,2018-09-28,MIC,MICRODATA VN 25 DHS,BUY,0.14624463860271034,0.14624463860271034,bear,0.16188433734348515,147232.875,-0.26355419613781333,2,ridge_adapt,ridge,0.1,0.0041584437048763166,0.4158443704876317,1
2018-09,2018-09-28,SID,SONASID,BUY,0.13719373865509907,0.13719373865509907,bear,0.9999996749199331,1183699.625,-0.5459222405629306,2,ridge_adapt,ridge,0.1,0.0020514002329929944,0.20514002329929942,1
2018-09,2018-09-28,LBV,LABEL VIE,BUY,0.11949955324408865,0.11949955324408865,bear,0.9999999917845196,1413577.85,-0.0891265180566877,2,ridge_adapt,ridge,0.1,0.012244296314282277,1.2244296314282277,1
2018-09,2018-09-28,UMR,UNIMER,BUY,0.11166071228146279,0.11166071228146279,bear,0.01798620996209156,0.0,-1.0932702329673762,2,ridge_adapt,ridge,0.1,0.09014158415021081,9.01415841502108,1
2018-09,2018-09-28,SLF,SALAFIN,BUY,0.10629570514634386,0.10629570514634386,bear,0.9999999996134563,1604611.0,-0.0530495306968259,2,ridge_adapt,ridge,0.1,0.1,10.0,1
2018-09,2018-09-28,MDP,MDP,BUY,0.10265810332768077,0.10265810332768077,bear,0.023909369262376398,18169.685000000092,-0.006787788766337958,2,ridge_adapt,ridge,0.1,0.015405683923858196,1.5405683923858196,1
2018-09,2018-09-28,EQD,CREDIT EQDOM,NEUTRAL,0.09839337957795999,0.09839337957795999,bear,0.20221429820540454,164218.0,-0.11191786762361437,2,ridge_adapt,ridge,0.1,0.04463884535669022,4.463884535669022,1
2018-09,2018-09-28,IMO,IMMORENT INVEST,NEUTRAL,0.0956692309732344,0.0956692309732344,bear,0.9999031740451148,827656.165,-0.007476296826036973,2,ridge_adapt,ridge,0.1,0.1,10.0,1
2018-09,2018-09-28,SOT,SOTHEMA,NEUTRAL,0.09443507002517122,0.09443507002517122,bear,0.04793458850179124,63200.225,0.34580101069839064,2,ridge_adapt,ridge,0.1,0.0003750762887366818,0.03750762887366818,1
2018-09,2018-09-28,PRO,PROMOPHARM,NEUTRAL,0.053797200675562123,0.053797200675562123,bear,0.03693527375188789,46190.4,-1.9541269613727572,2,ridge_adapt,ridge,0.1,0.02134980786276383,2.134980786276383,1
2018-09,2018-09-28,SRM,SRM,NEUTRAL,-0.00165429740515588,-0.00165429740515588,bear,0.01807472672528341,312.46500000000003,-0.08973873084672736,2,ridge_adapt,ridge,0.1,0.00033166023346974967,0.033166023346974965,1
2018-09,2018-09-28,OUL,OULMES,NEUTRAL,-0.002324807006328228,-0.002324807006328228,bear,0.30785401521586614,199364.3,0.8543279614777707,2,ridge_adapt,ridge,0.1,0.0023101535800779415,0.23101535800779416,1
2018-09,2018-09-28,SMI,SMI,NEUTRAL,-0.009966859374046844,-0.009966859374046844,bear,0.023215325289029577,16284.15,-0.0940017494537306,2,ridge_adapt,ridge,0.1,0.0008074643710887383,0.08074643710887383,1
2018-09,2018-09-28,MSA,SODEP-MARSA MAROC,NEUTRAL,-0.013904360173529806,-0.013904360173529806,bear,1.0,5144888.55,-0.5597886592119694,2,ridge_adapt,ridge,0.1,0.0003791870228604976,0.03791870228604976,1
