cell,configuration,mois,date_rebalance,portfolio,ticker,weight,recommendation,predicted_return,conviction_score,score_opt,liquidity_vmq_20j,L_sigmoid,month,mois_obj,liquidity_L_weighted,cvar_95,expected_alpha_opt,alpha,liquidity_L,vmq,name,regime_market,in_portfolio,weight_pct,realized_return_holding,contribution_gross
2,C2 Ridge + régime,2018-07,2018-07-31,P_selected,CIH,0.04580484606240806,BUY,0.10327950458196983,0.10327950458196983,0.10327950458196983,223895.5125,0.3970740019534859,2018-07,2018-07,0.4267,0.008687,0.1212,0.10327950458196983,0.3970740019534859,223895.5125,CIH,bear,1,4.580484606240806,-0.03383519507851718,-0.0015498159020630262
2,C2 Ridge + régime,2018-07,2018-07-31,P_selected,MOX,0.04497357422854436,BUY,0.12640714922181437,0.12640714922181437,0.12640714922181437,7329.164999999999,0.02017888299544964,2018-07,2018-07,0.4267,0.008687,0.1212,0.12640714922181437,0.02017888299544964,7329.164999999999,MOX,bear,1,4.497357422854436,-0.009000000000000008,-0.0004047621680568996
2,C2 Ridge + régime,2018-07,2018-07-31,P_selected,HPS,0.04410459883162129,BUY,0.13034191552316038,0.13034191552316038,0.13034191552316038,71143.80999999981,0.05407972003485135,2018-07,2018-07,0.4267,0.008687,0.1212,0.13034191552316038,0.05407972003485135,71143.80999999981,HPS (VN 10),bear,1,4.410459883162129,0.03369621565578029,0.0014861580736419864
2,C2 Ridge + régime,2018-07,2018-07-31,P_selected,S2M,0.043385698325900626,BUY,0.18268736018973783,0.18268736018973783,0.18268736018973783,9510.8,0.020880720583514163,2018-07,2018-07,0.4267,0.008687,0.1212,0.18268736018973783,0.020880720583514163,9510.8,S2M,bear,1,4.338569832590062,-0.018181818181818188,-0.0007888308786527389
2,C2 Ridge + régime,2018-07,2018-07-31,P_selected,SOT,0.04265399118914246,NEUTRAL,0.09979432433919225,0.09979432433919225,0.049897162169596124,812.25,0.01821719820937452,2018-07,2018-07,0.4267,0.008687,0.1212,0.09979432433919225,0.01821719820937452,812.25,SOTHEMA,bear,1,4.265399118914246,-0.05963855421686748,-0.0025438223660994605
2,C2 Ridge + régime,2018-07,2018-07-31,P_selected,LBV,0.03938785588398729,BUY,0.22104022806316095,0.22104022806316095,0.22104022806316095,686098.6,0.9990683093555535,2018-07,2018-07,0.4267,0.008687,0.1212,0.22104022806316095,0.9990683093555535,686098.6,LABEL VIE,bear,1,3.938785588398729,-0.04722891566265064,-0.0018602457236774736
2,C2 Ridge + régime,2018-07,2018-07-31,P_selected,DHO,0.025646936533348746,NEUTRAL,0.044821332849105125,0.044821332849105125,0.022410666424552562,64475.19700000009,0.04887419245635132,2018-07,2018-07,0.4267,0.008687,0.1212,0.044821332849105125,0.04887419245635132,64475.19700000009,DELTA HOLDING,bear,1,2.5646936533348748,0.05303030303030298,0.0013600648161624324
2,C2 Ridge + régime,2018-07,2018-07-31,P_selected,OUL,0.024983068043591523,NEUTRAL,-0.09349026161874063,-0.09349026161874063,-0.04674513080937032,4921.0,0.019430986406341087,2018-07,2018-07,0.4267,0.008687,0.1212,-0.09349026161874063,0.019430986406341087,4921.0,OULMES,bear,1,2.4983068043591525,0.031746031746031855,0.0007931132712251305
2,C2 Ridge + régime,2018-07,2018-07-31,P_selected,TQM,0.024981298297575824,BUY,0.12253017504338429,0.12253017504338429,0.12253017504338429,1811913.0,0.999999999985981,2018-07,2018-07,0.4267,0.008687,0.1212,0.12253017504338429,0.999999999985981,1811913.0,TAQA MOROCCO ,bear,1,2.4981298297575822,0.023809523809523725,0.0005947928166089461
2,C2 Ridge + régime,2018-07,2018-07-31,P_selected,MIC,0.024823236887120112,BUY,0.1523097892303367,0.1523097892303367,0.1523097892303367,61544.357500000006,0.04673986989845904,2018-07,2018-07,0.4267,0.008687,0.1212,0.1523097892303367,0.04673986989845904,61544.357500000006,MICRODATA VN 25 DHS,bear,1,2.482323688712011,0.03703703703703698,0.0009193791439674102
2,C2 Ridge + régime,2018-07,2018-07-31,P_selected,SRM,0.021170073871688996,BUY,0.11917143410470887,0.11917143410470887,0.11917143410470887,4011.3,0.019155591211587174,2018-07,2018-07,0.4267,0.008687,0.1212,0.11917143410470887,0.019155591211587174,4011.3,SRM,bear,1,2.1170073871688997,-0.03022813688212922,-0.0006399318907982023
2,C2 Ridge + régime,2018-07,2018-07-31,P_selected,RDS,0.019800157969338466,NEUTRAL,0.08226064240293542,0.08226064240293542,0.04113032120146771,52290.69,0.04056850226326277,2018-07,2018-07,0.4267,0.008687,0.1212,0.08226064240293542,0.04056850226326277,52290.69,RESIDENCES DAR SAADA,bear,1,1.9800157969338466,0.023333333333333206,0.00046200368595122833
2,C2 Ridge + régime,2018-07,2018-07-31,P_selected,DWY,0.01901511535936333,BUY,0.1733041932864632,0.1733041932864632,0.1733041932864632,44662.99249999963,0.03607573950582562,2018-07,2018-07,0.4267,0.008687,0.1212,0.1733041932864632,0.03607573950582562,44662.99249999963,DISWAY,bear,1,1.901511535936333,0.0410256410256411,0.0007801072967943944
2,C2 Ridge + régime,2018-07,2018-07-31,P_selected,RIS,0.018351609142126107,BUY,0.1630644501587974,0.1630644501587974,0.1630644501587974,76117.2725000001,0.05829785994543916,2018-07,2018-07,0.4267,0.008687,0.1212,0.1630644501587974,0.05829785994543916,76117.2725000001,RISMA,bear,1,1.8351609142126106,0.06060606060606055,0.0011122187358864298
2,C2 Ridge + régime,2018-07,2018-07-31,P_selected,M2M,0.010829529743705822,BUY,0.17947667763507805,0.17947667763507805,0.17947667763507805,12650.622500000001,0.021932909534472442,2018-07,2018-07,0.4267,0.008687,0.1212,0.17947667763507805,0.021932909534472442,12650.622500000001,M2M,bear,1,1.0829529743705821,0.010615711252653925,0.00011496316076120828
2,C2 Ridge + régime,2018-07,2018-07-31,P_selected,INV,0.008947860613675253,BUY,0.2558246035668167,0.2558246035668167,0.2558246035668167,2221.172500000003,0.0186247924578231,2018-07,2018-07,0.4267,0.008687,0.1212,0.2558246035668167,0.0186247924578231,2221.172500000003,INVOLYS,bear,1,0.8947860613675254,-0.021207177814029365,-0.000189758871089361
2,C2 Ridge + régime,2018-07,2018-07-31,P_selected,BAL,0.007019062673956093,NEUTRAL,0.05022755536010076,0.05022755536010076,0.02511377768005038,0.0,0.01798620996209156,2018-07,2018-07,0.4267,0.008687,0.1212,0.05022755536010076,0.01798620996209156,0.0,BALIMA,bear,1,0.7019062673956092,0.0,0.0
2,C2 Ridge + régime,2018-07,2018-07-31,P_selected,ALM,0.004605453991390162,BUY,0.10633818252081542,0.10633818252081542,0.10633818252081542,1514.7,0.018419307295170488,2018-07,2018-07,0.4267,0.008687,0.1212,0.10633818252081542,0.018419307295170488,1514.7,ALUMINIUM DU MAROC,bear,1,0.46054539913901615,0.040000000000000036,0.00018421815965560662
2,C2 Ridge + régime,2018-07,2018-07-31,P_selected,MDP,0.003375839493407201,BUY,0.15428656261023269,0.15428656261023269,0.15428656261023269,5449.359500000092,0.01959271539945556,2018-07,2018-07,0.4267,0.008687,0.1212,0.15428656261023269,0.01959271539945556,5449.359500000092,MDP,bear,1,0.33758394934072006,-0.02667852378835034,-9.006241423051657e-05
2,C2 Ridge + régime,2018-07,2018-07-31,P_selected,SID,0.001732404494963188,BUY,0.34542552593427744,0.34542552593427744,0.34542552593427744,128754.25999999998,0.1256553447962296,2018-07,2018-07,0.4267,0.008687,0.1212,0.34542552593427744,0.1256553447962296,128754.25999999998,SONASID,bear,1,0.17324044949631878,-0.028380952380952285,-4.916728947609793e-05
2,C2 Ridge + régime,2018-07,2018-07-31,P_selected,NKL,0.0003029529048523717,NEUTRAL,0.010332653069743458,0.010332653069743458,0.005166326534871729,1407.833,0.018388418190039276,2018-07,2018-07,0.4267,0.008687,0.1212,0.010332653069743458,0.018388418190039276,1407.833,ENNAKL,bear,1,0.03029529048523717,-0.14121951219512197,-4.278286144134713e-05
2,C2 Ridge + régime,2018-08,2018-08-31,P_selected,IMO,0.09768672677950736,BUY,0.11955789357796087,0.11955789357796087,0.11955789357796087,98628.93900000001,0.08151511568636022,2018-08,2018-08,0.4857,0.008203,0.140372,0.11955789357796087,0.08151511568636022,98628.93900000001,IMMORENT INVEST,bear,1,9.768672677950736,-0.003989501312335886,-0.00038972132468464174
2,C2 Ridge + régime,2018-08,2018-08-31,P_selected,IAM,0.09264726145983204,NEUTRAL,-0.06655595904889633,-0.06655595904889633,-0.033277979524448165,8413317.717500001,1.0,2018-08,2018-08,0.4857,0.008203,0.140372,-0.06655595904889633,1.0,8413317.717500001,ITISSALAT AL MAGHRIB,bear,1,9.264726145983204,0.013503909026297167,0.0012511001902891395
2,C2 Ridge + régime,2018-08,2018-08-31,P_selected,EQD,0.07802543851489833,BUY,0.3467336157800327,0.3467336157800327,0.3467336157800327,87301.8,0.0689346059572337,2018-08,2018-08,0.4857,0.008203,0.140372,0.3467336157800327,0.0689346059572337,87301.8,CREDIT EQDOM,bear,1,7.802543851489833,-0.02777777777777779,-0.00216737329208051
2,C2 Ridge + régime,2018-08,2018-08-31,P_selected,MIC,0.07364956084277874,BUY,0.32246090287326146,0.32246090287326146,0.32246090287326146,32551.495000000003,0.029910577355310893,2018-08,2018-08,0.4857,0.008203,0.140372,0.32246090287326146,0.029910577355310893,32551.495000000003,MICRODATA VN 25 DHS,bear,1,7.364956084277874,-0.042857142857142816,-0.0031564097504048
2,C2 Ridge + régime,2018-08,2018-08-31,P_selected,JET,0.07127367586356048,BUY,0.18076529491609425,0.18076529491609425,0.18076529491609425,658458.98,0.9985508728338357,2018-08,2018-08,0.4857,0.008203,0.140372,0.18076529491609425,0.9985508728338357,658458.98,JET CONTRACTORS,bear,1,7.127367586356048,-0.029130434782608683,-0.002076233166460239
2,C2 Ridge + régime,2018-08,2018-08-31,P_selected,CTM,0.06554407511913178,BUY,0.14010425991765235,0.14010425991765235,0.14010425991765235,67753.68000000001,0.05137113905407706,2018-08,2018-08,0.4857,0.008203,0.140372,0.14010425991765235,0.05137113905407706,67753.68000000001,CTM SA,bear,1,6.554407511913178,-0.16070000000000007,-0.010532932871644482
2,C2 Ridge + régime,2018-08,2018-08-31,P_selected,LBV,0.06371010673087606,BUY,0.14831776901018515,0.14831776901018515,0.14831776901018515,561520.5,0.9932021511299907,2018-08,2018-08,0.4857,0.008203,0.140372,0.14831776901018515,0.9932021511299907,561520.5,LABEL VIE,bear,1,6.371010673087605,-0.01365705614567525,-0.000870092504670537
2,C2 Ridge + régime,2018-08,2018-08-31,P_selected,GAZ,0.06271798929844807,BUY,0.42432687646179346,0.42432687646179346,0.42432687646179346,9544.0,0.020891583581168063,2018-08,2018-08,0.4857,0.008203,0.140372,0.42432687646179346,0.020891583581168063,9544.0,AFRIQUIA GAZ ,bear,1,6.271798929844808,0.019367991845056,0.0012147215052706517
2,C2 Ridge + régime,2018-08,2018-08-31,P_selected,SLF,0.056641368210493544,NEUTRAL,0.09470401373758855,0.09470401373758855,0.047352006868794275,1567046.25,0.9999999992949413,2018-08,2018-08,0.4857,0.008203,0.140372,0.09470401373758855,0.9999999992949413,1567046.25,SALAFIN,bear,1,5.664136821049355,-0.020618556701030966,-0.0011678632620720339
2,C2 Ridge + régime,2018-08,2018-08-31,P_selected,CIH,0.05317411676991405,NEUTRAL,0.0883574214210425,0.0883574214210425,0.04417871071052125,584119.3425,0.9952550090970593,2018-08,2018-08,0.4857,0.008203,0.140372,0.0883574214210425,0.9952550090970593,584119.3425,CIH,bear,1,5.317411676991405,-0.06375838926174493,-0.003390296035665659
2,C2 Ridge + régime,2018-08,2018-08-31,P_selected,DHO,0.049507726529574775,NEUTRAL,-0.03292786669648484,-0.03292786669648484,-0.01646393334824242,1069196.7925,0.9999979693420633,2018-08,2018-08,0.4857,0.008203,0.140372,-0.03292786669648484,0.9999979693420633,1069196.7925,DELTA HOLDING,bear,1,4.950772652957477,-0.10215827338129502,-0.005057623861294692
2,C2 Ridge + régime,2018-08,2018-08-31,P_selected,SBM,0.044037036063505224,NEUTRAL,0.036589380638893276,0.036589380638893276,0.018294690319446638,675885.0,0.9989030893086733,2018-08,2018-08,0.4857,0.008203,0.140372,0.036589380638893276,0.9989030893086733,675885.0,SOCIETE DE BOISSONS DU MAROC,bear,1,4.403703606350522,0.02473498233215543,0.0010892553089912932
2,C2 Ridge + régime,2018-08,2018-08-31,P_selected,M2M,0.03914544638713769,BUY,0.11051714873271135,0.11051714873271135,0.11051714873271135,10920.375,0.021346831236762013,2018-08,2018-08,0.4857,0.008203,0.140372,0.11051714873271135,0.021346831236762013,10920.375,M2M,bear,1,3.9145446387137692,-0.013922582006117512,-0.000545005687491001
2,C2 Ridge + régime,2018-08,2018-08-31,P_selected,DRI,0.026909352833791294,BUY,0.1835523426637383,0.1835523426637383,0.1835523426637383,5925.3,0.01973952802372057,2018-08,2018-08,0.4857,0.008203,0.140372,0.1835523426637383,0.01973952802372057,5925.3,DARI,bear,1,2.6909352833791296,0.0,0.0
2,C2 Ridge + régime,2018-08,2018-08-31,P_selected,MOX,0.02185166835548135,BUY,0.1817301665807867,0.1817301665807867,0.1817301665807867,2454.4900000000002,0.018693148113017786,2018-08,2018-08,0.4857,0.008203,0.140372,0.1817301665807867,0.018693148113017786,2454.4900000000002,MOX,bear,1,2.185166835548135,-0.056844937773293136,-0.0012421567279099761
2,C2 Ridge + régime,2018-08,2018-08-31,P_selected,SRM,0.015143652620590725,BUY,0.11606324038990412,0.11606324038990412,0.11606324038990412,12.752500000000001,0.017989814215133442,2018-08,2018-08,0.4857,0.008203,0.140372,0.11606324038990412,0.017989814215133442,12.752500000000001,SRM,bear,1,1.5143652620590724,-0.15555555555555556,-0.0023556792965363353
2,C2 Ridge + régime,2018-08,2018-08-31,P_selected,BCI,0.014418459295057818,NEUTRAL,0.015427717352601969,0.015427717352601969,0.0077138586763009845,569604.6449999999,0.9940220062076021,2018-08,2018-08,0.4857,0.008203,0.140372,0.015427717352601969,0.9940220062076021,569604.6449999999,BMCI,bear,1,1.4418459295057817,0.03866666666666663,0.0005575137594089017
2,C2 Ridge + régime,2018-08,2018-08-31,P_selected,TQM,0.014312887006694969,NEUTRAL,0.03768656874603152,0.03768656874603152,0.01884328437301576,2464759.95,0.9999999999999996,2018-08,2018-08,0.4857,0.008203,0.140372,0.03768656874603152,0.9999999999999996,2464759.95,TAQA MOROCCO ,bear,1,1.431288700669497,0.05562803937848404,0.0007961978420282203
2,C2 Ridge + régime,2018-08,2018-08-31,P_selected,RIS,0.012691067463531021,NEUTRAL,-0.0037726788245022735,-0.0037726788245022735,-0.0018863394122511368,131311.4225000001,0.1302197438337115,2018-08,2018-08,0.4857,0.008203,0.140372,-0.0037726788245022735,0.1302197438337115,131311.4225000001,RISMA,bear,1,1.269106746353102,-0.02285714285714291,-0.00029008154202356685
2,C2 Ridge + régime,2018-08,2018-08-31,P_selected,S2M,0.010885106436914182,NEUTRAL,0.06546655974594845,0.06546655974594845,0.032733279872974225,12896.03,0.02201729898245884,2018-08,2018-08,0.4857,0.008203,0.140372,0.06546655974594845,0.02201729898245884,12896.03,S2M,bear,1,1.0885106436914183,-0.05555555555555558,-0.0006047281353841215
2,C2 Ridge + régime,2018-08,2018-08-31,P_selected,SOT,0.009195098537020595,NEUTRAL,0.0027770664261784206,0.0027770664261784206,0.0013885332130892103,1521.975,0.018421411929384044,2018-08,2018-08,0.4857,0.008203,0.140372,0.0027770664261784206,0.018421411929384044,1521.975,SOTHEMA,bear,1,0.9195098537020595,-0.03907751441383733,-0.0003593215956170769
2,C2 Ridge + régime,2018-08,2018-08-31,P_selected,FBR,0.006222567591992046,NEUTRAL,0.02998146003892571,0.02998146003892571,0.014990730019462856,7997.260000000024,0.020391320513186886,2018-08,2018-08,0.4857,0.008203,0.140372,0.02998146003892571,0.020391320513186886,7997.260000000024,FENIE BROSSETTE,bear,1,0.6222567591992045,0.010638297872340496,6.619752757438391e-05
2,C2 Ridge + régime,2018-08,2018-08-31,P_selected,MAB,0.005588940655145255,NEUTRAL,-0.07684205488579432,-0.07684205488579432,-0.03842102744289716,181.2,0.018037489304568447,2018-08,2018-08,0.4857,0.008203,0.140372,-0.07684205488579432,0.018037489304568447,181.2,MAB,bear,1,0.5588940655145255,-0.061810154525386296,-0.0003454532855277419
2,C2 Ridge + régime,2018-08,2018-08-31,P_selected,HPS,0.004722562829803705,BUY,0.1818180612118173,0.1818180612118173,0.1818180612118173,76757.39999999982,0.0588626902630874,2018-08,2018-08,0.4857,0.008203,0.140372,0.1818180612118173,0.0588626902630874,76757.39999999982,HPS (VN 10),bear,1,0.47225628298037053,0.025576730190571606,0.0001207877153059117
2,C2 Ridge + régime,2018-08,2018-08-31,P_selected,SID,0.004652061624650711,BUY,0.259264472849725,0.259264472849725,0.259264472849725,30495.869999999995,0.028970857212644578,2018-08,2018-08,0.4857,0.008203,0.140372,0.259264472849725,0.028970857212644578,30495.869999999995,SONASID,bear,1,0.4652061624650711,0.06290261462675262,0.00029262683959530836
2,C2 Ridge + régime,2018-08,2018-08-31,P_selected,RDS,0.0018652162830455731,NEUTRAL,0.02540688226588414,0.02540688226588414,0.01270344113294207,300092.811,0.6902920422483682,2018-08,2018-08,0.4857,0.008203,0.140372,0.02540688226588414,0.6902920422483682,300092.811,RESIDENCES DAR SAADA,bear,1,0.18652162830455732,-0.06148208469055372,-0.00011467738548040774
2,C2 Ridge + régime,2018-08,2018-08-31,P_selected,DWY,0.0017168274822655664,NEUTRAL,0.08980589790633445,0.08980589790633445,0.044902948953167224,18817.647499999628,0.024152518614815176,2018-08,2018-08,0.4857,0.008203,0.140372,0.08980589790633445,0.024152518614815176,18817.647499999628,DISWAY,bear,1,0.17168274822655663,-0.054187192118226646,-9.30300606153756e-05
2,C2 Ridge + régime,2018-08,2018-08-31,P_selected,ATL,0.000921861804734929,NEUTRAL,0.09324334926724935,0.09324334926724935,0.046621674633624675,233291.66400000002,0.4335618640966327,2018-08,2018-08,0.4857,0.008203,0.140372,0.09324334926724935,0.4335618640966327,233291.66400000002,ATLANTASANAD,bear,1,0.0921861804734929,-0.01538461538461533,-1.4182489303614242e-05
2,C2 Ridge + régime,2018-08,2018-08-31,P_selected,COL,0.0007211012846354562,NEUTRAL,0.05837710624022327,0.05837710624022327,0.029188553120111635,147467.778,0.16239492354138899,2018-08,2018-08,0.4857,0.008203,0.140372,0.05837710624022327,0.16239492354138899,147467.778,COLORADO,bear,1,0.07211012846354561,0.09774436090225569,7.048358421248824e-05
2,C2 Ridge + régime,2018-08,2018-08-31,P_selected,AGM,0.00014803235244272844,NEUTRAL,-0.09995059616261928,-0.09995059616261928,-0.04997529808130964,1455.0,0.0184020451863719,2018-08,2018-08,0.4857,0.008203,0.140372,-0.09995059616261928,0.0184020451863719,1455.0,AGMA- LAHLOU TAZI,bear,1,0.014803235244272845,0.03534451981435205,5.232132414077162e-06
2,C2 Ridge + régime,2018-08,2018-08-31,P_selected,LES,0.0001308834808012456,NEUTRAL,-0.03707883861951711,-0.03707883861951711,-0.018539419309758554,251760.23500000074,0.5070404746323206,2018-08,2018-08,0.4857,0.008203,0.140372,-0.03707883861951711,0.5070404746323206,251760.23500000074,LESIEUR,bear,1,0.01308834808012456,0.018932874354561147,2.4780004970975988e-06
2,C2 Ridge + régime,2018-09,2018-09-28,P_selected,IMO,0.1,NEUTRAL,0.0956692309732344,0.0956692309732344,0.0478346154866172,827656.165,0.9999031740451148,2018-09,2018-09,0.626,0.00798,0.11732,0.0956692309732344,0.9999031740451148,827656.165,IMMORENT INVEST,bear,1,10.0,0.015073258142721535,0.0015073258142721535
2,C2 Ridge + régime,2018-09,2018-09-28,P_selected,SLF,0.1,BUY,0.10629570514634386,0.10629570514634386,0.10629570514634386,1604611.0,0.9999999996134563,2018-09,2018-09,0.626,0.00798,0.11732,0.10629570514634386,0.9999999996134563,1604611.0,SALAFIN,bear,1,10.0,0.040000000000000036,0.0040000000000000036
2,C2 Ridge + régime,2018-09,2018-09-28,P_selected,UMR,0.09014158415021081,BUY,0.11166071228146279,0.11166071228146279,0.11166071228146279,0.0,0.01798620996209156,2018-09,2018-09,0.626,0.00798,0.11732,0.11166071228146279,0.01798620996209156,0.0,UNIMER,bear,1,9.01415841502108,-0.059887005649717495,-0.00539830955927816
2,C2 Ridge + régime,2018-09,2018-09-28,P_selected,GAZ,0.08672928171491325,BUY,0.14800156480328258,0.14800156480328258,0.14800156480328258,453132.8,0.9626775969090717,2018-09,2018-09,0.626,0.00798,0.11732,0.14800156480328258,0.9626775969090717,453132.8,AFRIQUIA GAZ ,bear,1,8.672928171491325,-0.01666666666666672,-0.0014454880285818918
2,C2 Ridge + régime,2018-09,2018-09-28,P_selected,CIH,0.08523686280850497,BUY,0.24937940563892516,0.24937940563892516,0.24937940563892516,718092.045,0.9994413746373076,2018-09,2018-09,0.626,0.00798,0.11732,0.24937940563892516,0.9994413746373076,718092.045,CIH,bear,1,8.523686280850496,0.017921146953405076,0.0015275423442384453
2,C2 Ridge + régime,2018-09,2018-09-28,P_selected,REB,0.0791866705082378,BUY,0.19786321146110483,0.19786321146110483,0.19786321146110483,202.5,0.018043526592878906,2018-09,2018-09,0.626,0.00798,0.11732,0.19786321146110483,0.018043526592878906,202.5,REBAB COMPANY ,bear,1,7.91866705082378,0.0,0.0
2,C2 Ridge + régime,2018-09,2018-09-28,P_selected,CTM,0.06561475193650754,BUY,0.23801148828585875,0.23801148828585875,0.23801148828585875,59383.96,0.045223663147116795,2018-09,2018-09,0.626,0.00798,0.11732,0.23801148828585875,0.045223663147116795,59383.96,CTM SA,bear,1,6.561475193650754,0.006791373763850972,0.00044561430482318703
2,C2 Ridge + régime,2018-09,2018-09-28,P_selected,SBM,0.0564101062962166,NEUTRAL,-0.0191566018510676,-0.0191566018510676,-0.0095783009255338,1656157.5,0.9999999998305595,2018-09,2018-09,0.626,0.00798,0.11732,-0.0191566018510676,0.9999999998305595,1656157.5,SOCIETE DE BOISSONS DU MAROC,bear,1,5.64101062962166,-0.10379310344827586,-0.005854979998331447
2,C2 Ridge + régime,2018-09,2018-09-28,P_selected,TQM,0.05487012149903026,NEUTRAL,-0.033875347057533756,-0.033875347057533756,-0.016937673528766878,2539758.0300000003,0.9999999999999998,2018-09,2018-09,0.626,0.00798,0.11732,-0.033875347057533756,0.9999999999999998,2539758.0300000003,TAQA MOROCCO ,bear,1,5.487012149903026,-0.053932584269662964,-0.002959287451633095
2,C2 Ridge + régime,2018-09,2018-09-28,P_selected,RIS,0.05169775528838578,BUY,0.16047350255047702,0.16047350255047702,0.16047350255047702,676804.0250000001,0.9989190834076922,2018-09,2018-09,0.626,0.00798,0.11732,0.16047350255047702,0.9989190834076922,676804.0250000001,RISMA,bear,1,5.169775528838578,0.029239766081871288,0.0015116302715902244
2,C2 Ridge + régime,2018-09,2018-09-28,P_selected,EQD,0.04463884535669022,NEUTRAL,0.09839337957795999,0.09839337957795999,0.049196689788979994,164218.0,0.20221429820540454,2018-09,2018-09,0.626,0.00798,0.11732,0.09839337957795999,0.20221429820540454,164218.0,CREDIT EQDOM,bear,1,4.463884535669022,-0.029523809523809508,-0.0013179087676737106
2,C2 Ridge + régime,2018-09,2018-09-28,P_selected,JET,0.04247484402899951,NEUTRAL,-0.019896036854841204,-0.019896036854841204,-0.009948018427420602,723234.0999999999,0.9994854718344137,2018-09,2018-09,0.626,0.00798,0.11732,-0.019896036854841204,0.9994854718344137,723234.0999999999,JET CONTRACTORS,bear,1,4.247484402899951,-0.024331989849231128,-0.0010334974737612915
2,C2 Ridge + régime,2018-09,2018-09-28,P_selected,ALM,0.03407443795418276,BUY,0.23995082833843076,0.23995082833843076,0.23995082833843076,86384.0,0.06799804231039802,2018-09,2018-09,0.626,0.00798,0.11732,0.23995082833843076,0.06799804231039802,86384.0,ALUMINIUM DU MAROC,bear,1,3.407443795418276,-0.0006249999999999867,-2.129652372136377e-05
